event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.038
q1_050,64.256,3.500
face_000,75.885,3.244
q1_000,79.782,3.500
face_025,85.744,2.269
q1_025,89.308,3.500
face_100,94.833,2.474
q1_100,97.833,3.500
face_075,105.321,2.731
q1_075,109.372,3.500
prompt,120.564,5.000
face_100,125.564,3.500
q0_100,130.436,3.500
face_075,140.974,2.013
q0_075,143.949,3.500
face_025,148.167,2.526
q0_025,151.577,3.500
face_050,157.756,1.910
q0_050,160.859,3.500
face_000,169.000,2.679
q0_000,172.513,3.500
prompt,183.487,5.000
face_050,188.487,3.090
q1_050,192.846,3.500
face_000,204.256,3.397
q1_000,209.077,3.500
face_075,219.833,2.885
q1_075,224.115,3.500
face_025,231.167,1.756
q1_025,234.269,3.500
face_100,238.269,2.936
q1_100,242.295,3.500
prompt,250.000,5.000
face_075,255.000,3.346
q0_075,259.282,3.500
face_025,269.603,2.218
q0_025,273.269,3.500
face_000,282.936,2.782
q0_000,286.423,3.500
face_100,292.167,2.167
q0_100,295.808,3.500
face_050,307.654,2.115
q0_050,310.526,3.500
prompt,320.628,5.000
face_100,325.628,1.603
q0_100,328.474,3.500
face_050,334.872,1.705
q0_050,338.077,3.500
face_025,344.910,1.551
q0_025,347.526,3.500
face_075,354.141,1.654
q0_075,356.782,3.500
face_000,361.436,2.987
q0_000,365.026,3.500
prompt,374.474,5.000
face_025,379.474,2.833
q1_025,383.115,3.500
face_100,395.615,3.192
q1_100,399.667,3.500
face_000,407.590,1.859
q1_000,410.615,3.500
face_050,415.923,2.423
q1_050,419.077,3.500
face_075,431.359,3.295
q1_075,435.795,3.500
prompt,440.885,5.000
face_025,445.885,2.321
q0_025,448.885,3.500
face_050,457.462,2.628
q0_050,461.205,3.500
face_100,470.436,3.141
q0_100,474.615,3.500
face_075,483.628,1.962
q0_075,486.603,3.500
face_000,491.038,3.449
q0_000,495.397,3.500
prompt,502.667,5.000
face_000,507.667,1.500
q1_000,509.744,3.500
face_050,518.103,2.064
q1_050,520.795,3.500
face_075,529.590,2.372
q1_075,532.513,3.500
face_100,542.397,1.808
q1_100,544.987,3.500
face_025,549.859,2.577
q1_025,552.936,3.500
