event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.551
q0_050,62.641,3.500
face_000,72.962,2.526
q0_000,76.269,3.500
face_025,82.885,1.756
q0_025,85.526,3.500
face_075,93.231,2.269
q0_075,96.667,3.500
face_100,105.462,2.218
q0_100,108.949,3.500
prompt,121.449,5.000
face_100,126.449,2.372
q1_100,129.500,3.500
face_025,140.692,1.859
q1_025,143.385,3.500
face_075,147.385,2.731
q1_075,151.538,3.500
face_000,159.679,1.910
q1_000,162.910,3.500
face_050,169.090,3.090
q1_050,173.474,3.500
prompt,179.436,5.000
face_050,184.436,2.833
q1_050,188.205,3.500
face_075,197.872,3.244
q1_075,201.872,3.500
face_025,206.962,2.936
q1_025,210.885,3.500
face_100,221.859,2.885
q1_100,225.474,3.500
face_000,237.321,2.115
q1_000,240.551,3.500
prompt,244.769,5.000
face_050,249.769,1.808
q0_050,252.103,3.500
face_025,261.987,2.321
q0_025,264.936,3.500
face_100,271.333,1.603
q0_100,274.179,3.500
face_000,283.628,3.500
q0_000,288.090,3.500
face_075,298.846,2.628
q0_075,302.667,3.500
prompt,309.500,5.000
face_025,314.500,1.705
q1_025,317.218,3.500
face_000,324.705,2.423
q1_000,328.269,3.500
face_100,334.013,3.038
q1_100,337.910,3.500
face_050,344.962,2.013
q1_050,347.551,3.500
face_075,354.821,1.500
q1_075,357.538,3.500
prompt,366.769,5.000
face_075,371.769,2.987
q0_075,375.564,3.500
face_000,387.846,3.295
q0_000,392.487,3.500
face_050,401.500,2.679
q0_050,405.551,3.500
face_100,411.077,2.167
q0_100,414.718,3.500
face_025,423.077,3.192
q0_025,427.667,3.500
prompt,432.103,5.000
face_100,437.103,1.654
q0_100,439.462,3.500
face_000,451.526,2.474
q0_000,454.500,3.500
face_075,459.808,3.449
q0_075,464.756,3.500
face_050,473.333,2.782
q0_050,476.769,3.500
face_025,488.397,1.962
q0_025,490.962,3.500
prompt,498.885,5.000
face_050,503.885,2.064
q1_050,507.397,3.500
face_000,517.500,3.397
q1_000,521.808,3.500
face_025,526.462,3.141
q1_025,530.667,3.500
face_100,541.205,3.346
q1_100,545.590,3.500
face_075,557.000,2.577
q1_075,560.128,3.500
