event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.756
q0_050,62.692,3.500
face_025,67.564,2.577
q0_025,70.769,3.500
face_100,76.949,3.244
q0_100,80.923,3.500
face_075,86.013,2.936
q0_075,90.090,3.500
face_000,95.833,2.731
q0_000,99.859,3.500
prompt,105.821,5.000
face_025,110.821,3.192
q1_025,114.795,3.500
face_000,121.628,1.654
q1_000,123.987,3.500
face_075,133.872,1.962
q1_075,136.333,3.500
face_100,144.692,2.115
q1_100,148.154,3.500
face_050,159.346,2.372
q1_050,162.808,3.500
prompt,168.115,5.000
face_050,173.115,2.167
q0_050,175.962,3.500
face_025,184.103,1.859
q0_025,187.282,3.500
face_075,194.551,1.808
q0_075,197.859,3.500
face_100,208.833,3.500
q0_100,213.705,3.500
face_000,224.462,2.064
q0_000,227.179,3.500
prompt,233.795,5.000
face_000,238.795,2.474
q1_000,242.436,3.500
face_025,248.833,3.141
q1_025,253.192,3.500
face_100,265.474,2.782
q1_100,269.679,3.500
face_050,280.218,3.346
q1_050,284.474,3.500
face_075,288.474,2.013
q1_075,291.551,3.500
prompt,300.782,5.000
face_100,305.782,2.526
q0_100,309.551,3.500
face_075,322.051,2.628
q0_075,325.256,3.500
face_000,336.885,2.987
q0_000,340.628,3.500
face_025,352.692,3.038
q0_025,356.769,3.500
face_050,360.987,2.833
q0_050,365.218,3.500
prompt,374.885,5.000
face_050,379.885,2.269
q1_050,383.603,3.500
face_100,393.923,2.885
q1_100,397.359,3.500
face_075,406.372,2.218
q1_075,409.603,3.500
face_000,419.051,3.449
q1_000,423.026,3.500
face_025,427.679,1.551
q1_025,430.090,3.500
prompt,440.192,5.000
face_050,445.192,3.397
q0_050,450.064,3.500
face_075,461.474,2.679
q0_075,465.269,3.500
face_025,473.846,1.705
q0_025,476.436,3.500
face_000,483.487,3.090
q0_000,487.179,3.500
face_100,494.885,1.500
q0_100,497.218,3.500
prompt,505.141,5.000
face_025,510.141,1.603
q1_025,512.705,3.500
face_075,520.192,3.295
q1_075,524.679,3.500
face_100,529.115,2.321
q1_100,532.244,3.500
face_050,544.090,2.423
q1_050,547.782,3.500
face_000,553.308,1.910
q1_000,556.205,3.500
