event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.859
q0_000,62.744,3.500
face_025,69.359,3.192
q0_025,74.000,3.500
face_050,84.321,2.679
q0_050,87.705,3.500
face_100,98.679,2.372
q0_100,101.910,3.500
face_075,109.615,1.603
q0_075,112.538,3.500
prompt,122.205,5.000
face_000,127.205,3.500
q1_000,131.615,3.500
face_075,136.269,3.346
q1_075,140.141,3.500
face_025,148.500,2.833
q1_025,152.628,3.500
face_100,159.462,2.474
q1_100,162.923,3.500
face_050,166.923,2.167
q1_050,169.590,3.500
prompt,178.167,5.000
face_050,183.167,2.321
q0_050,186.628,3.500
face_000,196.731,2.526
q0_000,200.064,3.500
face_075,209.513,3.295
q0_075,213.641,3.500
face_025,220.038,1.500
q0_025,222.885,3.500
face_100,232.769,2.987
q0_100,236.923,3.500
prompt,242.013,5.000
face_050,247.013,1.910
q1_050,249.885,3.500
face_075,260.641,2.782
q1_075,264.154,3.500
face_025,268.590,2.731
q1_025,271.949,3.500
face_100,283.577,2.115
q1_100,286.808,3.500
face_000,294.077,2.936
q1_000,297.615,3.500
prompt,309.462,5.000
face_075,314.462,2.577
q0_075,318.103,3.500
face_025,323.410,1.808
q0_025,326.308,3.500
face_050,337.500,3.449
q0_050,342.141,3.500
face_100,354.205,2.423
q0_100,358.103,3.500
face_000,362.321,3.141
q0_000,366.679,3.500
prompt,375.910,5.000
face_025,380.910,1.551
q1_025,383.038,3.500
face_100,390.962,2.064
q1_100,393.705,3.500
face_000,399.885,3.090
q1_000,403.731,3.500
face_075,409.474,2.269
q1_075,413.013,3.500
face_050,422.026,2.628
q1_050,425.897,3.500
prompt,434.038,5.000
face_075,439.038,2.885
q1_075,443.346,3.500
face_100,448.872,1.962
q1_100,451.769,3.500
face_000,462.308,1.756
q1_000,465.103,3.500
face_025,477.385,1.705
q1_025,480.462,3.500
face_050,487.513,1.654
q1_050,490.564,3.500
prompt,503.064,5.000
face_000,508.064,3.244
q0_000,512.090,3.500
face_100,520.885,2.218
q0_100,524.603,3.500
face_050,536.013,3.038
q0_050,539.705,3.500
face_075,547.192,2.013
q0_075,550.218,3.500
face_025,556.179,3.397
q0_025,560.128,3.500
