-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  2 (control)    14.70     4.00     3.75
  1 (profile)    22.45     4.00     2.75
  0 (direct)     29.20     4.00     1.50
  2 (control)    34.70     4.00     1.25
  1 (profile)    39.95     4.00     1.00
  2 (control)    44.95     4.00     5.75
  2 (control)    54.70     4.00     7.00
  2 (control)    65.70     4.00     3.00
  0 (direct)     72.70     4.00     6.25
  2 (control)    82.95     4.00     3.50
  1 (profile)    90.45     4.00     6.50
  0 (direct)    100.95     4.00     3.75
  1 (profile)   108.70     4.00     2.50
  1 (profile)   115.20     4.00     4.50
  2 (control)   123.70     4.00     2.50
  1 (profile)   130.20     4.00     4.25
  0 (direct)    138.45     4.00     6.75
  1 (profile)   149.20     4.00     3.50
  1 (profile)   156.70     4.00     5.00
  2 (control)   165.70     4.00     5.50
  1 (profile)   175.20     4.00     2.00
  0 (direct)    181.20     4.00     2.75
  2 (control)   187.95     4.00     1.25
  2 (control)   193.20     4.00     6.00
  0 (direct)    203.20     4.00     3.25
  1 (profile)   210.45     4.00     5.50
  1 (profile)   219.95     4.00     1.00
  1 (profile)   224.95     4.00     6.25
  2 (control)   235.20     4.00     6.75
  0 (direct)    245.95     4.00     3.00
  2 (control)   252.95     4.00     2.25
  0 (direct)    259.20     4.00     4.75
  2 (control)   267.95     4.00     5.25
  2 (control)   277.20     4.00     1.75
  0 (direct)    282.95     4.00     2.25
  0 (direct)    289.20     4.00     4.50
  0 (direct)    297.70     4.00     5.75
  1 (profile)   307.45     4.00     5.00
  0 (direct)    316.45     4.00     5.25
  0 (direct)    325.70     4.00     7.00
  0 (direct)    336.70     4.00     6.50
  1 (profile)   347.20     4.00     4.25
  0 (direct)    355.45     4.00     1.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  2 (control)    16.20     4.00     1.75
  0 (direct)     21.95     4.00     5.75
  0 (direct)     31.70     4.00     4.25
  1 (profile)    39.95     4.00     3.50
  2 (control)    47.45     4.00     5.25
  2 (control)    56.70     4.00     5.50
  1 (profile)    66.20     4.00     2.75
  2 (control)    72.95     4.00     1.00
  2 (control)    77.95     4.00     1.00
  1 (profile)    82.95     4.00     3.50
  1 (profile)    90.45     4.00     4.50
  1 (profile)    98.95     4.00     2.50
  0 (direct)    105.45     4.00     6.75
  0 (direct)    116.20     4.00     3.75
  2 (control)   123.95     4.00     7.00
  2 (control)   134.95     4.00     7.00
  1 (profile)   145.95     4.00     5.75
  0 (direct)    155.70     4.00     4.25
  2 (control)   163.95     4.00     2.25
  0 (direct)    170.20     4.00     6.25
  0 (direct)    180.45     4.00     1.25
  2 (control)   185.70     4.00     5.00
  0 (direct)    194.70     4.00     6.50
  0 (direct)    205.20     4.00     1.50
  2 (control)   210.70     4.00     1.75
  1 (profile)   216.45     4.00     3.25
  1 (profile)   223.70     4.00     6.00
  1 (profile)   233.70     4.00     1.50
  0 (direct)    239.20     4.00     3.00
  2 (control)   246.20     4.00     5.25
  0 (direct)    255.45     4.00     6.25
  2 (control)   265.70     4.00     2.75
  2 (control)   272.45     4.00     3.75
  2 (control)   280.20     4.00     1.25
  1 (profile)   285.45     4.00     6.75
  1 (profile)   296.20     4.00     4.50
  1 (profile)   304.70     4.00     2.50
  2 (control)   311.20     4.00     2.25
  1 (profile)   317.45     4.00     4.75
  0 (direct)    326.20     4.00     5.50
  0 (direct)    335.70     4.00     2.00
  0 (direct)    341.70     4.00     6.50
  1 (profile)   352.20     4.00     5.00
  1 (profile)   361.20     4.00     0.00

