-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  0 (direct)     15.45     4.00     2.50
  2 (control)    21.95     4.00     1.00
  1 (profile)    26.95     4.00     6.25
  2 (control)    37.20     4.00     6.50
  2 (control)    47.70     4.00     1.00
  1 (profile)    52.70     4.00     2.00
  0 (direct)     58.70     4.00     3.00
  1 (profile)    65.70     4.00     6.00
  2 (control)    75.70     4.00     1.75
  1 (profile)    81.45     4.00     4.25
  2 (control)    89.70     4.00     6.50
  2 (control)   100.20     4.00     5.00
  2 (control)   109.20     4.00     5.75
  0 (direct)    118.95     4.00     7.00
  0 (direct)    129.95     4.00     4.50
  0 (direct)    138.45     4.00     2.50
  2 (control)   144.95     4.00     5.50
  2 (control)   154.45     4.00     2.75
  1 (profile)   161.20     4.00     5.00
  0 (direct)    170.20     4.00     2.75
  2 (control)   176.95     4.00     6.75
  1 (profile)   187.70     4.00     3.50
  0 (direct)    195.20     4.00     5.25
  1 (profile)   204.45     4.00     3.25
  0 (direct)    211.70     4.00     7.00
  1 (profile)   222.70     4.00     5.75
  2 (control)   232.45     4.00     2.25
  1 (profile)   238.70     4.00     1.25
  0 (direct)    243.95     4.00     3.00
  1 (profile)   250.95     4.00     6.25
  1 (profile)   261.20     4.00     4.50
  2 (control)   269.70     4.00     5.50
  1 (profile)   279.20     4.00     5.25
  2 (control)   288.45     4.00     3.75
  0 (direct)    296.20     4.00     1.25
  0 (direct)    301.45     4.00     6.75
  2 (control)   312.20     4.00     1.50
  2 (control)   317.70     4.00     4.25
  1 (profile)   325.95     4.00     4.75
  0 (direct)    334.70     4.00     1.75
  1 (profile)   340.45     4.00     1.50
  0 (direct)    345.95     4.00     3.50
  0 (direct)    353.45     4.00     3.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.75
  2 (control)    14.95     4.00     5.75
  2 (control)    24.70     4.00     5.25
  0 (direct)     33.95     4.00     2.50
  0 (direct)     40.45     4.00     1.25
  2 (control)    45.70     4.00     4.50
  1 (profile)    54.20     4.00     3.00
  1 (profile)    61.20     4.00     6.75
  0 (direct)     71.95     4.00     1.25
  2 (control)    77.20     4.00     3.00
  2 (control)    84.20     4.00     5.50
  0 (direct)     93.70     4.00     6.50
  0 (direct)    104.20     4.00     6.25
  1 (profile)   114.45     4.00     6.75
  1 (profile)   125.20     4.00     2.25
  1 (profile)   131.45     4.00     1.75
  2 (control)   137.20     4.00     3.75
  1 (profile)   144.95     4.00     5.25
  2 (control)   154.20     4.00     6.25
  0 (direct)    164.45     4.00     4.75
  0 (direct)    173.20     4.00     5.75
  0 (direct)    182.95     4.00     1.50
  1 (profile)   188.45     4.00     2.50
  1 (profile)   194.95     4.00     2.75
  2 (control)   201.70     4.00     1.50
  0 (direct)    207.20     4.00     1.00
  1 (profile)   212.20     4.00     2.00
  1 (profile)   218.20     4.00     4.25
  2 (control)   226.45     4.00     4.50
  0 (direct)    234.95     4.00     7.00
  1 (profile)   245.95     4.00     7.00
  0 (direct)    256.95     4.00     3.75
  0 (direct)    264.70     4.00     3.50
  2 (control)   272.20     4.00     2.75
  1 (profile)   278.95     4.00     3.25
  2 (control)   286.20     4.00     5.00
  2 (control)   295.20     4.00     2.25
  1 (profile)   301.45     4.00     6.00
  0 (direct)    311.45     4.00     5.00
  2 (control)   320.45     4.00     5.50
  0 (direct)    329.95     4.00     3.50
  2 (control)   337.45     4.00     1.00
  1 (profile)   342.45     4.00     4.25
  0 (direct)    350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

