-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  2 (control)    14.95     4.00     5.00
  0 (direct)     23.95     4.00     6.50
  1 (profile)    34.45     4.00     5.50
  1 (profile)    43.95     4.00     2.75
  2 (control)    50.70     4.00     2.25
  2 (control)    56.95     4.00     3.00
  0 (direct)     63.95     4.00     1.50
  2 (control)    69.45     4.00     5.25
  0 (direct)     78.70     4.00     6.00
  0 (direct)     88.70     4.00     1.50
  2 (control)    94.20     4.00     6.25
  1 (profile)   104.45     4.00     2.75
  1 (profile)   111.20     4.00     5.75
  1 (profile)   120.95     4.00     5.25
  0 (direct)    130.20     4.00     3.50
  2 (control)   137.70     4.00     3.75
  1 (profile)   145.45     4.00     1.00
  1 (profile)   150.45     4.00     4.75
  2 (control)   159.20     4.00     4.25
  2 (control)   167.45     4.00     1.25
  2 (control)   172.70     4.00     3.75
  0 (direct)    180.45     4.00     6.75
  1 (profile)   191.20     4.00     2.25
  1 (profile)   197.45     4.00     6.25
  1 (profile)   207.70     4.00     6.75
  2 (control)   218.45     4.00     7.00
  0 (direct)    229.45     4.00     1.25
  0 (direct)    234.70     4.00     5.75
  2 (control)   244.45     4.00     1.75
  0 (direct)    250.20     4.00     4.50
  1 (profile)   258.70     4.00     5.50
  1 (profile)   268.20     4.00     5.00
  0 (direct)    277.20     4.00     2.50
  1 (profile)   283.70     4.00     4.25
  2 (control)   291.95     4.00     1.00
  0 (direct)    296.95     4.00     3.00
  0 (direct)    303.95     4.00     4.50
  0 (direct)    312.45     4.00     3.25
  2 (control)   319.70     4.00     2.50
  0 (direct)    326.20     4.00     3.50
  2 (control)   333.70     4.00     7.00
  0 (direct)    344.70     4.00     6.50
  2 (control)   355.20     4.00     2.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  1 (profile)    15.70     4.00     4.25
  1 (profile)    23.95     4.00     3.50
  0 (direct)     31.45     4.00     2.75
  2 (control)    38.20     4.00     6.75
  1 (profile)    48.95     4.00     5.00
  0 (direct)     57.95     4.00     4.75
  0 (direct)     66.70     4.00     2.00
  1 (profile)    72.70     4.00     5.50
  0 (direct)     82.20     4.00     1.50
  2 (control)    87.70     4.00     4.25
  2 (control)    95.95     4.00     1.00
  1 (profile)   100.95     4.00     5.75
  1 (profile)   110.70     4.00     6.25
  2 (control)   120.95     4.00     3.75
  2 (control)   128.70     4.00     1.25
  1 (profile)   133.95     4.00     1.50
  1 (profile)   139.45     4.00     6.75
  1 (profile)   150.20     4.00     6.00
  0 (direct)    160.20     4.00     5.00
  2 (control)   169.20     4.00     5.25
  0 (direct)    178.45     4.00     6.25
  1 (profile)   188.70     4.00     2.50
  0 (direct)    195.20     4.00     3.75
  2 (control)   202.95     4.00     7.00
  2 (control)   213.95     4.00     5.50
  0 (direct)    223.45     4.00     3.25
  1 (profile)   230.70     4.00     2.25
  2 (control)   236.95     4.00     3.00
  1 (profile)   243.95     4.00     7.00
  0 (direct)    254.95     4.00     2.25
  0 (direct)    261.20     4.00     2.75
  2 (control)   267.95     4.00     4.50
  2 (control)   276.45     4.00     3.00
  0 (direct)    283.45     4.00     1.25
  2 (control)   288.70     4.00     1.75
  2 (control)   294.45     4.00     5.75
  2 (control)   304.20     4.00     4.50
  1 (profile)   312.70     4.00     6.50
  2 (control)   323.20     4.00     3.50
  0 (direct)    330.70     4.00     1.75
  0 (direct)    336.45     4.00     1.00
  0 (direct)    341.45     4.00     5.25
  1 (profile)   350.70     4.00     6.50
  0 (direct)    361.20     4.00     0.00

