-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.25
  0 (direct)     17.45     4.00     5.25
  0 (direct)     26.70     4.00     3.50
  1 (profile)    34.20     4.00     3.50
  1 (profile)    41.70     4.00     1.50
  2 (control)    47.20     4.00     5.25
  1 (profile)    56.45     4.00     2.50
  2 (control)    62.95     4.00     1.75
  2 (control)    68.70     4.00     2.50
  0 (direct)     75.20     4.00     5.00
  2 (control)    84.20     4.00     5.75
  1 (profile)    93.95     4.00     4.75
  0 (direct)    102.70     4.00     2.75
  0 (direct)    109.45     4.00     4.50
  1 (profile)   117.95     4.00     5.50
  0 (direct)    127.45     4.00     3.75
  2 (control)   135.20     4.00     6.25
  1 (profile)   145.45     4.00     4.50
  1 (profile)   153.95     4.00     1.75
  2 (control)   159.70     4.00     6.50
  2 (control)   170.20     4.00     7.00
  0 (direct)    181.20     4.00     3.00
  2 (control)   188.20     4.00     6.50
  1 (profile)   198.70     4.00     5.00
  2 (control)   207.70     4.00     6.75
  0 (direct)    218.45     4.00     7.00
  0 (direct)    229.45     4.00     1.00
  1 (profile)   234.45     4.00     1.00
  0 (direct)    239.45     4.00     2.00
  2 (control)   245.45     4.00     1.50
  1 (profile)   250.95     4.00     5.75
  0 (direct)    260.70     4.00     2.25
  1 (profile)   266.95     4.00     4.25
  1 (profile)   275.20     4.00     1.25
  2 (control)   280.45     4.00     1.25
  2 (control)   285.70     4.00     3.25
  1 (profile)   292.95     4.00     6.75
  0 (direct)    303.70     4.00     5.50
  0 (direct)    313.20     4.00     6.25
  1 (profile)   323.45     4.00     2.75
  2 (control)   330.20     4.00     3.75
  0 (direct)    337.95     4.00     6.00
  0 (direct)    347.95     4.00     3.00
  2 (control)   354.95     4.00     2.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     3.00
  1 (profile)    21.70     4.00     4.50
  0 (direct)     30.20     4.00     5.75
  0 (direct)     39.95     4.00     3.50
  2 (control)    47.45     4.00     3.75
  2 (control)    55.20     4.00     5.00
  2 (control)    64.20     4.00     2.75
  0 (direct)     70.95     4.00     1.00
  2 (control)    75.95     4.00     4.50
  2 (control)    84.45     4.00     5.50
  0 (direct)     93.95     4.00     7.00
  2 (control)   104.95     4.00     1.75
  2 (control)   110.70     4.00     4.75
  1 (profile)   119.45     4.00     1.25
  1 (profile)   124.70     4.00     6.25
  0 (direct)    134.95     4.00     2.75
  1 (profile)   141.70     4.00     6.50
  1 (profile)   152.20     4.00     3.75
  0 (direct)    159.95     4.00     6.25
  0 (direct)    170.20     4.00     6.50
  0 (direct)    180.70     4.00     2.25
  2 (control)   186.95     4.00     3.00
  1 (profile)   193.95     4.00     1.75
  1 (profile)   199.70     4.00     5.25
  1 (profile)   208.95     4.00     3.50
  0 (direct)    216.45     4.00     2.50
  0 (direct)    222.95     4.00     2.25
  2 (control)   229.20     4.00     2.00
  2 (control)   235.20     4.00     2.50
  0 (direct)    241.70     4.00     6.75
  0 (direct)    252.45     4.00     1.25
  0 (direct)    257.70     4.00     3.25
  1 (profile)   264.95     4.00     5.25
  1 (profile)   274.20     4.00     1.00
  1 (profile)   279.20     4.00     6.75
  2 (control)   289.95     4.00     6.00
  1 (profile)   299.95     4.00     4.25
  1 (profile)   308.20     4.00     5.50
  2 (control)   317.70     4.00     4.25
  2 (control)   325.95     4.00     1.50
  0 (direct)    331.45     4.00     5.75
  2 (control)   341.20     4.00     7.00
  1 (profile)   352.20     4.00     5.00
  0 (direct)    361.20     4.00     0.00

