-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  0 (direct)     15.45     4.00     1.50
  2 (control)    20.95     4.00     4.50
  2 (control)    29.45     4.00     1.25
  2 (control)    34.70     4.00     2.50
  1 (profile)    41.20     4.00     1.00
  1 (profile)    46.20     4.00     6.00
  1 (profile)    56.20     4.00     6.25
  0 (direct)     66.45     4.00     6.50
  0 (direct)     76.95     4.00     6.75
  1 (profile)    87.70     4.00     4.25
  0 (direct)     95.95     4.00     5.75
  2 (control)   105.70     4.00     6.75
  1 (profile)   116.45     4.00     5.00
  0 (direct)    125.45     4.00     2.00
  0 (direct)    131.45     4.00     4.25
  1 (profile)   139.70     4.00     3.50
  0 (direct)    147.20     4.00     5.75
  2 (control)   156.95     4.00     1.25
  2 (control)   162.20     4.00     7.00
  0 (direct)    173.20     4.00     2.25
  0 (direct)    179.45     4.00     6.25
  1 (profile)   189.70     4.00     5.00
  0 (direct)    198.70     4.00     3.75
  1 (profile)   206.45     4.00     4.50
  1 (profile)   214.95     4.00     7.00
  1 (profile)   225.95     4.00     6.50
  2 (control)   236.45     4.00     5.50
  0 (direct)    245.95     4.00     3.00
  2 (control)   252.95     4.00     4.75
  2 (control)   261.70     4.00     2.75
  0 (direct)    268.45     4.00     2.50
  0 (direct)    274.95     4.00     3.25
  2 (control)   282.20     4.00     5.50
  2 (control)   291.70     4.00     2.75
  2 (control)   298.45     4.00     3.00
  0 (direct)    305.45     4.00     1.75
  1 (profile)   311.20     4.00     3.75
  0 (direct)    318.95     4.00     1.50
  2 (control)   324.45     4.00     5.25
  1 (profile)   333.70     4.00     5.25
  1 (profile)   342.95     4.00     1.75
  1 (profile)   348.70     4.00     1.00
  2 (control)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     7.00
  0 (direct)     20.20     4.00     2.25
  1 (profile)    26.45     4.00     6.50
  2 (control)    36.95     4.00     4.75
  2 (control)    45.70     4.00     1.50
  2 (control)    51.20     4.00     1.25
  1 (profile)    56.45     4.00     5.75
  0 (direct)     66.20     4.00     1.50
  2 (control)    71.70     4.00     3.00
  2 (control)    78.70     4.00     2.25
  0 (direct)     84.95     4.00     4.25
  2 (control)    93.20     4.00     2.50
  2 (control)    99.70     4.00     3.75
  2 (control)   107.45     4.00     6.00
  0 (direct)    117.45     4.00     5.75
  0 (direct)    127.20     4.00     5.25
  1 (profile)   136.45     4.00     6.75
  1 (profile)   147.20     4.00     1.75
  2 (control)   152.95     4.00     6.25
  1 (profile)   163.20     4.00     2.75
  0 (direct)    169.95     4.00     3.00
  1 (profile)   176.95     4.00     4.50
  1 (profile)   185.45     4.00     7.00
  0 (direct)    196.45     4.00     3.50
  0 (direct)    203.95     4.00     5.25
  0 (direct)    213.20     4.00     6.50
  2 (control)   223.70     4.00     3.50
  0 (direct)    231.20     4.00     1.00
  2 (control)   236.20     4.00     2.50
  0 (direct)    242.70     4.00     2.75
  1 (profile)   249.45     4.00     5.50
  1 (profile)   258.95     4.00     1.25
  0 (direct)    264.20     4.00     5.50
  1 (profile)   273.70     4.00     3.25
  1 (profile)   280.95     4.00     5.00
  1 (profile)   289.95     4.00     5.00
  2 (control)   298.95     4.00     3.75
  2 (control)   306.70     4.00     6.75
  2 (control)   317.45     4.00     2.00
  1 (profile)   323.45     4.00     1.00
  1 (profile)   328.45     4.00     4.50
  0 (direct)    336.95     4.00     6.25
  1 (profile)   347.20     4.00     1.75
  0 (direct)    352.95     4.00     4.25
  2 (control)   361.20     4.00     0.00

