-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  2 (control)    14.70     4.00     2.50
  2 (control)    21.20     4.00     3.25
  0 (direct)     28.45     4.00     6.75
  1 (profile)    39.20     4.00     2.25
  0 (direct)     45.45     4.00     2.25
  0 (direct)     51.70     4.00     2.00
  1 (profile)    57.70     4.00     2.75
  2 (control)    64.45     4.00     5.00
  0 (direct)     73.45     4.00     6.50
  0 (direct)     83.95     4.00     4.25
  0 (direct)     92.20     4.00     4.75
  2 (control)   100.95     4.00     5.25
  1 (profile)   110.20     4.00     4.50
  1 (profile)   118.70     4.00     1.25
  2 (control)   123.95     4.00     1.00
  0 (direct)    128.95     4.00     5.75
  2 (control)   138.70     4.00     2.50
  2 (control)   145.20     4.00     5.75
  0 (direct)    154.95     4.00     4.50
  2 (control)   163.45     4.00     5.25
  0 (direct)    172.70     4.00     3.00
  1 (profile)   179.70     4.00     3.75
  2 (control)   187.45     4.00     6.00
  1 (profile)   197.45     4.00     3.00
  2 (control)   204.45     4.00     6.75
  1 (profile)   215.20     4.00     5.50
  1 (profile)   224.70     4.00     3.75
  1 (profile)   232.45     4.00     5.00
  2 (control)   241.45     4.00     6.25
  0 (direct)    251.70     4.00     1.75
  1 (profile)   257.45     4.00     7.00
  1 (profile)   268.45     4.00     1.50
  0 (direct)    273.95     4.00     6.50
  1 (profile)   284.45     4.00     4.25
  2 (control)   292.70     4.00     1.75
  0 (direct)    298.45     4.00     1.25
  0 (direct)    303.70     4.00     5.50
  2 (control)   313.20     4.00     3.50
  1 (profile)   320.70     4.00     7.00
  2 (control)   331.70     4.00     3.50
  0 (direct)    339.20     4.00     6.25
  0 (direct)    349.45     4.00     2.75
  1 (profile)   356.20     4.00     1.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  2 (control)    15.70     4.00     3.00
  1 (profile)    22.70     4.00     4.25
  1 (profile)    30.95     4.00     1.00
  1 (profile)    35.95     4.00     3.75
  0 (direct)     43.70     4.00     2.75
  2 (control)    50.45     4.00     4.50
  1 (profile)    58.95     4.00     1.75
  0 (direct)     64.70     4.00     2.50
  0 (direct)     71.20     4.00     5.50
  2 (control)    80.70     4.00     3.50
  2 (control)    88.20     4.00     6.75
  0 (direct)     98.95     4.00     1.25
  1 (profile)   104.20     4.00     6.75
  0 (direct)    114.95     4.00     6.25
  1 (profile)   125.20     4.00     2.75
  2 (control)   131.95     4.00     4.50
  0 (direct)    140.45     4.00     5.25
  1 (profile)   149.70     4.00     6.00
  1 (profile)   159.70     4.00     1.00
  0 (direct)    164.70     4.00     2.00
  0 (direct)    170.70     4.00     5.75
  2 (control)   180.45     4.00     1.75
  2 (control)   186.20     4.00     5.00
  0 (direct)    195.20     4.00     5.50
  2 (control)   204.70     4.00     6.25
  1 (profile)   214.95     4.00     4.75
  0 (direct)    223.70     4.00     1.50
  2 (control)   229.20     4.00     4.25
  0 (direct)    237.45     4.00     5.75
  0 (direct)    247.20     4.00     2.25
  2 (control)   253.45     4.00     1.25
  1 (profile)   258.70     4.00     6.50
  2 (control)   269.20     4.00     5.25
  1 (profile)   278.45     4.00     7.00
  1 (profile)   289.45     4.00     3.50
  2 (control)   296.95     4.00     3.25
  2 (control)   304.20     4.00     3.00
  0 (direct)    311.20     4.00     5.00
  2 (control)   320.20     4.00     3.75
  1 (profile)   327.95     4.00     2.25
  1 (profile)   334.20     4.00     1.50
  1 (profile)   339.70     4.00     6.50
  2 (control)   350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

