-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     1.75
  0 (direct)     21.45     4.00     4.25
  0 (direct)     29.70     4.00     1.75
  1 (profile)    35.45     4.00     2.25
  1 (profile)    41.70     4.00     1.25
  0 (direct)     46.95     4.00     5.25
  2 (control)    56.20     4.00     5.75
  1 (profile)    65.95     4.00     6.75
  2 (control)    76.70     4.00     3.50
  0 (direct)     84.20     4.00     6.50
  0 (direct)     94.70     4.00     6.25
  2 (control)   104.95     4.00     2.75
  2 (control)   111.70     4.00     4.50
  1 (profile)   120.20     4.00     3.75
  1 (profile)   127.95     4.00     5.50
  0 (direct)    137.45     4.00     3.00
  1 (profile)   144.45     4.00     1.50
  0 (direct)    149.95     4.00     3.50
  1 (profile)   157.45     4.00     4.50
  2 (control)   165.95     4.00     1.00
  0 (direct)    170.95     4.00     5.75
  1 (profile)   180.70     4.00     6.75
  2 (control)   191.45     4.00     5.00
  1 (profile)   200.45     4.00     4.75
  1 (profile)   209.20     4.00     2.75
  1 (profile)   215.95     4.00     2.00
  0 (direct)    221.95     4.00     1.25
  2 (control)   227.20     4.00     3.25
  0 (direct)    234.45     4.00     4.25
  1 (profile)   242.70     4.00     6.25
  2 (control)   252.95     4.00     7.00
  0 (direct)    263.95     4.00     1.50
  0 (direct)    269.45     4.00     6.00
  2 (control)   279.45     4.00     2.50
  2 (control)   285.95     4.00     6.50
  0 (direct)    296.45     4.00     5.50
  0 (direct)    305.95     4.00     5.00
  2 (control)   314.95     4.00     5.25
  2 (control)   324.20     4.00     1.00
  2 (control)   329.20     4.00     7.00
  1 (profile)   340.20     4.00     3.00
  1 (profile)   347.20     4.00     3.75
  1 (profile)   354.95     4.00     2.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.75
  2 (control)    16.95     4.00     1.75
  2 (control)    22.70     4.00     1.25
  1 (profile)    27.95     4.00     1.50
  0 (direct)     33.45     4.00     1.50
  0 (direct)     38.95     4.00     4.25
  0 (direct)     47.20     4.00     7.00
  1 (profile)    58.20     4.00     5.25
  0 (direct)     67.45     4.00     4.50
  1 (profile)    75.95     4.00     6.25
  2 (control)    86.20     4.00     5.75
  0 (direct)     95.95     4.00     1.00
  2 (control)   100.95     4.00     4.75
  2 (control)   109.70     4.00     6.50
  1 (profile)   120.20     4.00     2.75
  1 (profile)   126.95     4.00     3.50
  2 (control)   134.45     4.00     3.75
  1 (profile)   142.20     4.00     2.50
  0 (direct)    148.70     4.00     1.75
  2 (control)   154.45     4.00     2.00
  2 (control)   160.45     4.00     2.25
  1 (profile)   166.70     4.00     2.25
  1 (profile)   172.95     4.00     6.75
  0 (direct)    183.70     4.00     6.75
  2 (control)   194.45     4.00     5.50
  2 (control)   203.95     4.00     2.75
  0 (direct)    210.70     4.00     6.00
  0 (direct)    220.70     4.00     5.50
  0 (direct)    230.20     4.00     5.00
  1 (profile)   239.20     4.00     3.25
  2 (control)   246.45     4.00     1.00
  0 (direct)    251.45     4.00     2.50
  1 (profile)   257.95     4.00     5.00
  1 (profile)   266.95     4.00     3.50
  2 (control)   274.45     4.00     4.50
  0 (direct)    282.95     4.00     6.25
  2 (control)   293.20     4.00     1.25
  1 (profile)   298.45     4.00     6.50
  2 (control)   308.95     4.00     3.00
  0 (direct)    315.95     4.00     3.00
  2 (control)   322.95     4.00     5.25
  1 (profile)   332.20     4.00     7.00
  0 (direct)    343.20     4.00     5.75
  0 (direct)    352.95     4.00     4.25
  1 (profile)   361.20     4.00     0.00

