-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.00
  1 (profile)    15.20     4.00     4.75
  0 (direct)     23.95     4.00     6.25
  0 (direct)     34.20     4.00     2.50
  1 (profile)    40.70     4.00     3.75
  0 (direct)     48.45     4.00     2.25
  2 (control)    54.70     4.00     1.00
  2 (control)    59.70     4.00     2.75
  1 (profile)    66.45     4.00     1.50
  1 (profile)    71.95     4.00     4.50
  0 (direct)     80.45     4.00     6.25
  1 (profile)    90.70     4.00     6.75
  0 (direct)    101.45     4.00     3.50
  0 (direct)    108.95     4.00     3.25
  2 (control)   116.20     4.00     4.25
  2 (control)   124.45     4.00     2.75
  2 (control)   131.20     4.00     5.00
  1 (profile)   140.20     4.00     3.00
  0 (direct)    147.20     4.00     1.25
  2 (control)   152.45     4.00     7.00
  2 (control)   163.45     4.00     1.50
  2 (control)   168.95     4.00     5.50
  1 (profile)   178.45     4.00     5.25
  2 (control)   187.70     4.00     5.75
  1 (profile)   197.45     4.00     4.25
  0 (direct)    205.70     4.00     7.00
  0 (direct)    216.70     4.00     1.75
  0 (direct)    222.45     4.00     5.75
  1 (profile)   232.20     4.00     6.50
  1 (profile)   242.70     4.00     6.75
  2 (control)   253.45     4.00     3.50
  0 (direct)    260.95     4.00     4.50
  2 (control)   269.45     4.00     2.50
  2 (control)   275.95     4.00     1.75
  0 (direct)    281.70     4.00     1.25
  0 (direct)    286.95     4.00     6.00
  0 (direct)    296.95     4.00     3.75
  2 (control)   304.70     4.00     2.25
  1 (profile)   310.95     4.00     5.50
  0 (direct)    320.45     4.00     3.00
  1 (profile)   327.45     4.00     5.00
  2 (control)   336.45     4.00     1.00
  1 (profile)   341.45     4.00     5.25
  1 (profile)   350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  0 (direct)     15.45     4.00     3.00
  2 (control)    22.45     4.00     6.25
  0 (direct)     32.70     4.00     4.75
  0 (direct)     41.45     4.00     5.75
  2 (control)    51.20     4.00     1.75
  0 (direct)     56.95     4.00     6.75
  1 (profile)    67.70     4.00     1.00
  1 (profile)    72.70     4.00     5.00
  2 (control)    81.70     4.00     6.75
  1 (profile)    92.45     4.00     5.25
  1 (profile)   101.70     4.00     5.00
  0 (direct)    110.70     4.00     1.25
  0 (direct)    115.95     4.00     6.50
  0 (direct)    126.45     4.00     1.25
  2 (control)   131.70     4.00     4.50
  1 (profile)   140.20     4.00     3.75
  2 (control)   147.95     4.00     5.25
  1 (profile)   157.20     4.00     6.50
  2 (control)   167.70     4.00     3.00
  0 (direct)    174.70     4.00     5.75
  2 (control)   184.45     4.00     1.50
  2 (control)   189.95     4.00     2.50
  2 (control)   196.45     4.00     4.50
  1 (profile)   204.95     4.00     6.00
  0 (direct)    214.95     4.00     3.50
  0 (direct)    222.45     4.00     2.75
  0 (direct)    229.20     4.00     2.25
  2 (control)   235.45     4.00     1.00
  2 (control)   240.45     4.00     5.50
  2 (control)   249.95     4.00     5.50
  1 (profile)   259.45     4.00     4.25
  0 (direct)    267.70     4.00     3.75
  2 (control)   275.45     4.00     3.25
  2 (control)   282.70     4.00     6.25
  1 (profile)   292.95     4.00     1.75
  0 (direct)    298.70     4.00     2.75
  0 (direct)    305.45     4.00     1.50
  1 (profile)   310.95     4.00     4.25
  1 (profile)   319.20     4.00     7.00
  1 (profile)   330.20     4.00     3.50
  2 (control)   337.70     4.00     7.00
  1 (profile)   348.70     4.00     2.50
  1 (profile)   355.20     4.00     2.00
  0 (direct)    361.20     4.00     0.00

