-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  0 (direct)     14.20     4.00     3.25
  0 (direct)     21.45     4.00     1.75
  1 (profile)    27.20     4.00     6.75
  1 (profile)    37.95     4.00     4.50
  2 (control)    46.45     4.00     3.75
  0 (direct)     54.20     4.00     1.75
  1 (profile)    59.95     4.00     2.50
  2 (control)    66.45     4.00     6.00
  1 (profile)    76.45     4.00     7.00
  0 (direct)     87.45     4.00     5.00
  2 (control)    96.45     4.00     6.75
  1 (profile)   107.20     4.00     5.00
  1 (profile)   116.20     4.00     7.00
  0 (direct)    127.20     4.00     2.25
  0 (direct)    133.45     4.00     5.25
  1 (profile)   142.70     4.00     1.25
  2 (control)   147.95     4.00     4.50
  2 (control)   156.45     4.00     2.00
  0 (direct)    162.45     4.00     3.50
  1 (profile)   169.95     4.00     2.75
  0 (direct)    176.70     4.00     1.50
  2 (control)   182.20     4.00     3.00
  2 (control)   189.20     4.00     5.25
  0 (direct)    198.45     4.00     5.75
  0 (direct)    208.20     4.00     6.50
  1 (profile)   218.70     4.00     6.50
  2 (control)   229.20     4.00     4.75
  1 (profile)   237.95     4.00     1.25
  0 (direct)    243.20     4.00     2.75
  2 (control)   249.95     4.00     4.25
  2 (control)   258.20     4.00     5.50
  1 (profile)   267.70     4.00     2.50
  1 (profile)   274.20     4.00     6.25
  2 (control)   284.45     4.00     3.75
  2 (control)   292.20     4.00     5.75
  2 (control)   301.95     4.00     4.25
  1 (profile)   310.20     4.00     1.50
  1 (profile)   315.70     4.00     3.50
  1 (profile)   323.20     4.00     1.00
  0 (direct)    328.20     4.00     2.25
  0 (direct)    334.45     4.00     3.00
  0 (direct)    341.45     4.00     6.25
  2 (control)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  1 (profile)    14.45     4.00     1.75
  2 (control)    20.20     4.00     4.50
  0 (direct)     28.70     4.00     3.00
  0 (direct)     35.70     4.00     1.50
  2 (control)    41.20     4.00     1.25
  2 (control)    46.45     4.00     3.75
  0 (direct)     54.20     4.00     5.75
  0 (direct)     63.95     4.00     5.00
  2 (control)    72.95     4.00     6.00
  2 (control)    82.95     4.00     5.25
  0 (direct)     92.20     4.00     1.50
  0 (direct)     97.70     4.00     6.75
  1 (profile)   108.45     4.00     6.50
  0 (direct)    118.95     4.00     7.00
  2 (control)   129.95     4.00     2.75
  0 (direct)    136.70     4.00     5.75
  0 (direct)    146.45     4.00     1.75
  0 (direct)    152.20     4.00     2.00
  1 (profile)   158.20     4.00     2.50
  2 (control)   164.70     4.00     1.00
  1 (profile)   169.70     4.00     6.25
  1 (profile)   179.95     4.00     5.00
  2 (control)   188.95     4.00     6.50
  2 (control)   199.45     4.00     7.00
  0 (direct)    210.45     4.00     4.75
  0 (direct)    219.20     4.00     2.75
  1 (profile)   225.95     4.00     3.50
  2 (control)   233.45     4.00     4.25
  1 (profile)   241.70     4.00     4.50
  1 (profile)   250.20     4.00     5.25
  2 (control)   259.45     4.00     3.25
  2 (control)   266.70     4.00     2.25
  2 (control)   272.95     4.00     2.50
  1 (profile)   279.45     4.00     6.25
  1 (profile)   289.70     4.00     3.50
  0 (direct)    297.20     4.00     3.00
  0 (direct)    304.20     4.00     2.25
  1 (profile)   310.45     4.00     5.50
  2 (control)   319.95     4.00     5.50
  1 (profile)   329.45     4.00     1.00
  1 (profile)   334.45     4.00     6.75
  2 (control)   345.20     4.00     4.25
  1 (profile)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

