-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     1.75
  1 (profile)    19.95     4.00     1.00
  0 (direct)     24.95     4.00     4.50
  0 (direct)     33.45     4.00     4.25
  1 (profile)    41.70     4.00     7.00
  2 (control)    52.70     4.00     3.25
  1 (profile)    59.95     4.00     6.50
  1 (profile)    70.45     4.00     6.25
  0 (direct)     80.70     4.00     5.25
  2 (control)    89.95     4.00     5.75
  0 (direct)     99.70     4.00     4.75
  2 (control)   108.45     4.00     5.00
  1 (profile)   117.45     4.00     3.75
  2 (control)   125.20     4.00     1.25
  0 (direct)    130.45     4.00     2.50
  0 (direct)    136.95     4.00     3.75
  0 (direct)    144.70     4.00     2.50
  1 (profile)   151.20     4.00     5.50
  2 (control)   160.70     4.00     6.00
  1 (profile)   170.70     4.00     7.00
  2 (control)   181.70     4.00     1.25
  0 (direct)    186.95     4.00     3.50
  2 (control)   194.45     4.00     2.00
  1 (profile)   200.45     4.00     6.50
  0 (direct)    210.95     4.00     3.00
  2 (control)   217.95     4.00     2.75
  2 (control)   224.70     4.00     5.00
  1 (profile)   233.70     4.00     2.25
  1 (profile)   239.95     4.00     2.75
  1 (profile)   246.70     4.00     6.25
  2 (control)   256.95     4.00     1.50
  2 (control)   262.45     4.00     5.25
  2 (control)   271.70     4.00     1.50
  0 (direct)    277.20     4.00     5.75
  0 (direct)    286.95     4.00     1.75
  1 (profile)   292.70     4.00     3.50
  2 (control)   300.20     4.00     2.25
  2 (control)   306.45     4.00     6.75
  1 (profile)   317.20     4.00     6.75
  0 (direct)    327.95     4.00     3.00
  0 (direct)    334.95     4.00     5.50
  0 (direct)    344.45     4.00     4.50
  1 (profile)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  1 (profile)    14.45     4.00     1.50
  1 (profile)    19.95     4.00     3.50
  1 (profile)    27.45     4.00     4.75
  0 (direct)     36.20     4.00     5.50
  1 (profile)    45.70     4.00     2.00
  2 (control)    51.70     4.00     2.50
  1 (profile)    58.20     4.00     6.50
  1 (profile)    68.70     4.00     3.75
  1 (profile)    76.45     4.00     2.50
  2 (control)    82.95     4.00     2.75
  2 (control)    89.70     4.00     6.00
  0 (direct)     99.70     4.00     6.50
  0 (direct)    110.20     4.00     5.75
  0 (direct)    119.95     4.00     7.00
  1 (profile)   130.95     4.00     2.25
  1 (profile)   137.20     4.00     5.25
  1 (profile)   146.45     4.00     5.00
  2 (control)   155.45     4.00     2.25
  2 (control)   161.70     4.00     6.75
  0 (direct)    172.45     4.00     1.75
  0 (direct)    178.20     4.00     6.25
  0 (direct)    188.45     4.00     4.25
  2 (control)   196.70     4.00     6.25
  0 (direct)    206.95     4.00     5.75
  1 (profile)   216.70     4.00     4.25
  2 (control)   224.95     4.00     1.00
  2 (control)   229.95     4.00     1.00
  1 (profile)   234.95     4.00     5.25
  0 (direct)    244.20     4.00     5.50
  1 (profile)   253.70     4.00     7.00
  2 (control)   264.70     4.00     6.75
  2 (control)   275.45     4.00     2.75
  0 (direct)    282.20     4.00     3.00
  0 (direct)    289.20     4.00     3.50
  1 (profile)   296.70     4.00     3.75
  2 (control)   304.45     4.00     1.25
  2 (control)   309.70     4.00     4.50
  0 (direct)    318.20     4.00     1.75
  0 (direct)    323.95     4.00     1.50
  0 (direct)    329.45     4.00     3.00
  2 (control)   336.45     4.00     4.50
  2 (control)   344.95     4.00     3.25
  1 (profile)   352.20     4.00     5.00
  0 (direct)    361.20     4.00     0.00

