-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  2 (control)    18.20     4.00     4.25
  0 (direct)     26.45     4.00     2.50
  0 (direct)     32.95     4.00     3.75
  1 (profile)    40.70     4.00     4.50
  1 (profile)    49.20     4.00     2.25
  1 (profile)    55.45     4.00     3.00
  0 (direct)     62.45     4.00     6.75
  0 (direct)     73.20     4.00     1.00
  2 (control)    78.20     4.00     5.50
  1 (profile)    87.70     4.00     5.75
  2 (control)    97.45     4.00     6.25
  2 (control)   107.70     4.00     2.25
  0 (direct)    113.95     4.00     6.75
  0 (direct)    124.70     4.00     2.75
  1 (profile)   131.45     4.00     1.50
  0 (direct)    136.95     4.00     1.75
  0 (direct)    142.70     4.00     5.25
  1 (profile)   151.95     4.00     4.50
  2 (control)   160.45     4.00     5.75
  1 (profile)   170.20     4.00     6.50
  2 (control)   180.70     4.00     1.50
  2 (control)   186.20     4.00     7.00
  0 (direct)    197.20     4.00     3.00
  2 (control)   204.20     4.00     1.00
  1 (profile)   209.20     4.00     5.00
  2 (control)   218.20     4.00     3.50
  1 (profile)   225.70     4.00     3.75
  0 (direct)    233.45     4.00     1.75
  2 (control)   239.20     4.00     1.25
  1 (profile)   244.45     4.00     5.25
  2 (control)   253.70     4.00     3.25
  2 (control)   260.95     4.00     6.00
  0 (direct)    270.95     4.00     1.25
  1 (profile)   276.20     4.00     6.50
  0 (direct)    286.70     4.00     2.00
  2 (control)   292.70     4.00     6.25
  1 (profile)   302.95     4.00     4.25
  2 (control)   311.20     4.00     5.50
  0 (direct)    320.70     4.00     2.50
  0 (direct)    327.20     4.00     2.75
  0 (direct)    333.95     4.00     4.75
  1 (profile)   342.70     4.00     3.50
  2 (control)   350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  0 (direct)     18.20     4.00     2.25
  2 (control)    24.45     4.00     1.50
  2 (control)    29.95     4.00     3.75
  1 (profile)    37.70     4.00     1.00
  1 (profile)    42.70     4.00     2.75
  2 (control)    49.45     4.00     6.25
  1 (profile)    59.70     4.00     2.50
  2 (control)    66.20     4.00     2.75
  0 (direct)     72.95     4.00     2.50
  1 (profile)    79.45     4.00     3.75
  0 (direct)     87.20     4.00     3.00
  2 (control)    94.20     4.00     5.25
  2 (control)   103.45     4.00     3.50
  2 (control)   110.95     4.00     5.50
  0 (direct)    120.45     4.00     1.75
  0 (direct)    126.20     4.00     6.25
  0 (direct)    136.45     4.00     1.00
  1 (profile)   141.45     4.00     6.75
  1 (profile)   152.20     4.00     3.25
  1 (profile)   159.45     4.00     4.50
  2 (control)   167.95     4.00     3.50
  0 (direct)    175.45     4.00     5.75
  0 (direct)    185.20     4.00     4.50
  0 (direct)    193.70     4.00     7.00
  1 (profile)   204.70     4.00     5.50
  0 (direct)    214.20     4.00     6.50
  1 (profile)   224.70     4.00     1.75
  1 (profile)   230.45     4.00     6.75
  2 (control)   241.20     4.00     2.00
  0 (direct)    247.20     4.00     4.75
  1 (profile)   255.95     4.00     3.00
  0 (direct)    262.95     4.00     1.50
  2 (control)   268.45     4.00     1.25
  0 (direct)    273.70     4.00     6.50
  1 (profile)   284.20     4.00     2.25
  2 (control)   290.45     4.00     1.25
  2 (control)   295.70     4.00     5.00
  1 (profile)   304.70     4.00     5.75
  2 (control)   314.45     4.00     4.25
  2 (control)   322.70     4.00     6.00
  0 (direct)    332.70     4.00     5.25
  2 (control)   341.95     4.00     4.25
  1 (profile)   350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

