-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  0 (direct)     16.20     4.00     2.50
  1 (profile)    22.70     4.00     2.25
  1 (profile)    28.95     4.00     7.00
  1 (profile)    39.95     4.00     4.25
  0 (direct)     48.20     4.00     5.00
  2 (control)    57.20     4.00     7.00
  1 (profile)    68.20     4.00     5.25
  1 (profile)    77.45     4.00     6.25
  0 (direct)     87.70     4.00     6.75
  0 (direct)     98.45     4.00     1.25
  1 (profile)   103.70     4.00     1.75
  0 (direct)    109.45     4.00     2.75
  0 (direct)    116.20     4.00     6.50
  2 (control)   126.70     4.00     6.50
  2 (control)   137.20     4.00     5.50
  2 (control)   146.70     4.00     3.00
  0 (direct)    153.70     4.00     1.50
  0 (direct)    159.20     4.00     1.25
  0 (direct)    164.45     4.00     5.75
  1 (profile)   174.20     4.00     3.75
  1 (profile)   181.95     4.00     3.75
  0 (direct)    189.70     4.00     5.25
  2 (control)   198.95     4.00     3.50
  2 (control)   206.45     4.00     1.00
  1 (profile)   211.45     4.00     4.75
  2 (control)   220.20     4.00     6.75
  2 (control)   230.95     4.00     4.25
  2 (control)   239.20     4.00     4.50
  1 (profile)   247.70     4.00     5.50
  2 (control)   257.20     4.00     6.25
  0 (direct)    267.45     4.00     1.75
  0 (direct)    273.20     4.00     1.00
  0 (direct)    278.20     4.00     3.25
  2 (control)   285.45     4.00     2.50
  1 (profile)   291.95     4.00     5.00
  0 (direct)    300.95     4.00     6.00
  1 (profile)   310.95     4.00     3.50
  2 (control)   318.45     4.00     2.25
  0 (direct)    324.70     4.00     4.50
  1 (profile)   333.20     4.00     1.50
  2 (control)   338.70     4.00     5.75
  2 (control)   348.45     4.00     2.75
  1 (profile)   355.20     4.00     2.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     1.25
  1 (profile)    19.45     4.00     5.00
  1 (profile)    28.45     4.00     4.25
  0 (direct)     36.70     4.00     3.50
  0 (direct)     44.20     4.00     7.00
  0 (direct)     55.20     4.00     6.25
  2 (control)    65.45     4.00     2.50
  0 (direct)     71.95     4.00     5.25
  2 (control)    81.20     4.00     4.50
  2 (control)    89.70     4.00     5.50
  1 (profile)    99.20     4.00     5.25
  0 (direct)    108.45     4.00     6.00
  2 (control)   118.45     4.00     2.75
  2 (control)   125.20     4.00     2.25
  0 (direct)    131.45     4.00     6.75
  2 (control)   142.20     4.00     3.75
  2 (control)   149.95     4.00     5.00
  1 (profile)   158.95     4.00     5.75
  1 (profile)   168.70     4.00     7.00
  0 (direct)    179.70     4.00     1.75
  1 (profile)   185.45     4.00     1.00
  1 (profile)   190.45     4.00     1.75
  2 (control)   196.20     4.00     3.00
  1 (profile)   203.20     4.00     5.75
  0 (direct)    212.95     4.00     2.50
  1 (profile)   219.45     4.00     5.50
  0 (direct)    228.95     4.00     2.25
  0 (direct)    235.20     4.00     6.25
  2 (control)   245.45     4.00     2.00
  2 (control)   251.45     4.00     4.75
  1 (profile)   260.20     4.00     1.50
  2 (control)   265.70     4.00     3.00
  0 (direct)    272.70     4.00     3.75
  0 (direct)    280.45     4.00     1.50
  2 (control)   285.95     4.00     3.25
  1 (profile)   293.20     4.00     1.25
  0 (direct)    298.45     4.00     6.50
  0 (direct)    308.95     4.00     6.75
  0 (direct)    319.70     4.00     3.50
  2 (control)   327.20     4.00     4.25
  1 (profile)   335.45     4.00     4.50
  1 (profile)   343.95     4.00     6.50
  2 (control)   354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

