-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.50
  0 (direct)     19.70     4.00     3.25
  2 (control)    26.95     4.00     2.50
  2 (control)    33.45     4.00     3.00
  1 (profile)    40.45     4.00     1.25
  1 (profile)    45.70     4.00     3.50
  0 (direct)     53.20     4.00     1.50
  0 (direct)     58.70     4.00     6.75
  1 (profile)    69.45     4.00     1.75
  2 (control)    75.20     4.00     2.00
  1 (profile)    81.20     4.00     3.75
  1 (profile)    88.95     4.00     5.75
  2 (control)    98.70     4.00     4.75
  1 (profile)   107.45     4.00     5.00
  2 (control)   116.45     4.00     4.25
  2 (control)   124.70     4.00     3.00
  2 (control)   131.70     4.00     4.50
  0 (direct)    140.20     4.00     2.25
  0 (direct)    146.45     4.00     4.50
  0 (direct)    154.95     4.00     5.00
  1 (profile)   163.95     4.00     7.00
  1 (profile)   174.95     4.00     4.25
  2 (control)   183.20     4.00     2.75
  2 (control)   189.95     4.00     5.25
  0 (direct)    199.20     4.00     2.50
  0 (direct)    205.70     4.00     1.00
  2 (control)   210.70     4.00     3.50
  2 (control)   218.20     4.00     6.25
  1 (profile)   228.45     4.00     3.75
  2 (control)   236.20     4.00     5.50
  2 (control)   245.70     4.00     5.75
  0 (direct)    255.45     4.00     2.25
  1 (profile)   261.70     4.00     5.25
  1 (profile)   270.95     4.00     6.25
  1 (profile)   281.20     4.00     7.00
  0 (direct)    292.20     4.00     2.75
  0 (direct)    298.95     4.00     1.25
  0 (direct)    304.20     4.00     1.50
  1 (profile)   309.70     4.00     1.00
  1 (profile)   314.70     4.00     6.50
  0 (direct)    325.20     4.00     1.75
  2 (control)   330.95     4.00     6.75
  2 (control)   341.70     4.00     5.50
  1 (profile)   351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.25
  2 (control)    18.45     4.00     1.75
  1 (profile)    24.20     4.00     2.25
  2 (control)    30.45     4.00     4.50
  2 (control)    38.95     4.00     5.00
  0 (direct)     47.95     4.00     1.75
  1 (profile)    53.70     4.00     3.75
  0 (direct)     61.45     4.00     6.25
  1 (profile)    71.70     4.00     3.50
  2 (control)    79.20     4.00     6.50
  0 (direct)     89.70     4.00     1.50
  2 (control)    95.20     4.00     6.00
  0 (direct)    105.20     4.00     5.00
  0 (direct)    114.20     4.00     3.00
  1 (profile)   121.20     4.00     2.00
  1 (profile)   127.20     4.00     1.50
  0 (direct)    132.70     4.00     6.25
  2 (control)   142.95     4.00     5.75
  0 (direct)    152.70     4.00     4.25
  1 (profile)   160.95     4.00     6.50
  1 (profile)   171.45     4.00     1.25
  2 (control)   176.70     4.00     3.75
  0 (direct)    184.45     4.00     2.50
  1 (profile)   190.95     4.00     4.75
  0 (direct)    199.70     4.00     3.25
  0 (direct)    206.95     4.00     6.75
  2 (control)   217.70     4.00     2.25
  0 (direct)    223.95     4.00     4.50
  1 (profile)   232.45     4.00     3.50
  2 (control)   239.95     4.00     2.75
  1 (profile)   246.70     4.00     5.75
  2 (control)   256.45     4.00     4.25
  0 (direct)    264.70     4.00     2.50
  2 (control)   271.20     4.00     7.00
  2 (control)   282.20     4.00     6.75
  1 (profile)   292.95     4.00     1.00
  1 (profile)   297.95     4.00     1.25
  1 (profile)   303.20     4.00     3.00
  2 (control)   310.20     4.00     7.00
  0 (direct)    321.20     4.00     5.25
  1 (profile)   330.45     4.00     5.50
  2 (control)   339.95     4.00     5.50
  2 (control)   349.45     4.00     1.00
  0 (direct)    354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

