-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  2 (control)    15.95     4.00     3.50
  1 (profile)    23.45     4.00     2.00
  2 (control)    29.45     4.00     1.50
  0 (direct)     34.95     4.00     2.25
  0 (direct)     41.20     4.00     2.75
  0 (direct)     47.95     4.00     3.50
  2 (control)    55.45     4.00     1.75
  1 (profile)    61.20     4.00     3.75
  2 (control)    68.95     4.00     6.00
  0 (direct)     78.95     4.00     1.00
  2 (control)    83.95     4.00     2.50
  0 (direct)     90.45     4.00     5.75
  2 (control)   100.20     4.00     5.75
  2 (control)   109.95     4.00     5.00
  2 (control)   118.95     4.00     6.50
  0 (direct)    129.45     4.00     1.00
  2 (control)   134.45     4.00     1.25
  1 (profile)   139.70     4.00     6.50
  0 (direct)    150.20     4.00     5.00
  0 (direct)    159.20     4.00     2.50
  0 (direct)    165.70     4.00     2.25
  1 (profile)   171.95     4.00     4.25
  0 (direct)    180.20     4.00     5.50
  0 (direct)    189.70     4.00     7.00
  1 (profile)   200.70     4.00     5.25
  2 (control)   209.95     4.00     6.25
  1 (profile)   220.20     4.00     3.75
  2 (control)   227.95     4.00     5.25
  2 (control)   237.20     4.00     4.25
  1 (profile)   245.45     4.00     4.50
  1 (profile)   253.95     4.00     5.50
  1 (profile)   263.45     4.00     6.75
  2 (control)   274.20     4.00     1.25
  1 (profile)   279.45     4.00     1.50
  1 (profile)   284.95     4.00     3.00
  1 (profile)   291.95     4.00     4.50
  2 (control)   300.45     4.00     6.25
  1 (profile)   310.70     4.00     3.25
  0 (direct)    317.95     4.00     7.00
  0 (direct)    328.95     4.00     3.00
  1 (profile)   335.95     4.00     6.75
  1 (profile)   346.70     4.00     4.75
  2 (control)   355.45     4.00     1.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     3.50
  2 (control)    21.70     4.00     1.75
  0 (direct)     27.45     4.00     1.25
  2 (control)    32.70     4.00     4.75
  2 (control)    41.45     4.00     6.50
  1 (profile)    51.95     4.00     3.50
  1 (profile)    59.45     4.00     6.25
  1 (profile)    69.70     4.00     5.00
  0 (direct)     78.70     4.00     1.50
  0 (direct)     84.20     4.00     5.75
  2 (control)    93.95     4.00     2.75
  2 (control)   100.70     4.00     5.50
  2 (control)   110.20     4.00     6.75
  1 (profile)   120.95     4.00     5.25
  0 (direct)    130.20     4.00     6.50
  1 (profile)   140.70     4.00     5.25
  0 (direct)    149.95     4.00     7.00
  2 (control)   160.95     4.00     1.75
  1 (profile)   166.70     4.00     4.25
  0 (direct)    174.95     4.00     5.75
  0 (direct)    184.70     4.00     1.25
  0 (direct)    189.95     4.00     2.25
  2 (control)   196.20     4.00     3.25
  0 (direct)    203.45     4.00     4.50
  1 (profile)   211.95     4.00     6.00
  1 (profile)   221.95     4.00     3.00
  1 (profile)   228.95     4.00     3.00
  2 (control)   235.95     4.00     5.00
  2 (control)   244.95     4.00     5.50
  0 (direct)    254.45     4.00     3.75
  0 (direct)    262.20     4.00     2.00
  1 (profile)   268.20     4.00     4.50
  2 (control)   276.70     4.00     7.00
  2 (control)   287.70     4.00     3.75
  1 (profile)   295.45     4.00     2.50
  0 (direct)    301.95     4.00     2.75
  2 (control)   308.70     4.00     6.25
  1 (profile)   318.95     4.00     1.00
  1 (profile)   323.95     4.00     2.50
  2 (control)   330.45     4.00     1.50
  0 (direct)    335.95     4.00     4.25
  0 (direct)    344.20     4.00     2.25
  0 (direct)    350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

