-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  0 (direct)     15.70     4.00     1.75
  0 (direct)     21.45     4.00     3.50
  2 (control)    28.95     4.00     1.00
  1 (profile)    33.95     4.00     4.75
  2 (control)    42.70     4.00     2.25
  1 (profile)    48.95     4.00     2.50
  0 (direct)     55.45     4.00     7.00
  0 (direct)     66.45     4.00     3.50
  0 (direct)     73.95     4.00     6.00
  1 (profile)    83.95     4.00     3.25
  2 (control)    91.20     4.00     7.00
  1 (profile)   102.20     4.00     2.75
  1 (profile)   108.95     4.00     6.50
  1 (profile)   119.45     4.00     6.75
  0 (direct)    130.20     4.00     5.25
  2 (control)   139.45     4.00     3.00
  2 (control)   146.45     4.00     4.50
  0 (direct)    154.95     4.00     6.75
  1 (profile)   165.70     4.00     3.75
  2 (control)   173.45     4.00     5.75
  1 (profile)   183.20     4.00     1.50
  2 (control)   188.70     4.00     3.00
  2 (control)   195.70     4.00     1.25
  0 (direct)    200.95     4.00     6.25
  1 (profile)   211.20     4.00     5.00
  0 (direct)    220.20     4.00     5.50
  0 (direct)    229.70     4.00     5.25
  2 (control)   238.95     4.00     1.00
  2 (control)   243.95     4.00     1.75
  2 (control)   249.70     4.00     5.50
  0 (direct)    259.20     4.00     4.25
  0 (direct)    267.45     4.00     4.25
  2 (control)   275.70     4.00     5.00
  2 (control)   284.70     4.00     5.75
  1 (profile)   294.45     4.00     3.75
  1 (profile)   302.20     4.00     6.50
  1 (profile)   312.70     4.00     1.50
  2 (control)   318.20     4.00     2.25
  2 (control)   324.45     4.00     2.00
  0 (direct)    330.45     4.00     6.25
  1 (profile)   340.70     4.00     4.50
  1 (profile)   349.20     4.00     1.25
  1 (profile)   354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  1 (profile)    15.45     4.00     1.75
  1 (profile)    21.20     4.00     2.50
  2 (control)    27.70     4.00     7.00
  2 (control)    38.70     4.00     4.25
  1 (profile)    46.95     4.00     4.50
  1 (profile)    55.45     4.00     3.50
  1 (profile)    62.95     4.00     4.75
  0 (direct)     71.70     4.00     6.25
  2 (control)    81.95     4.00     5.75
  0 (direct)     91.70     4.00     3.00
  2 (control)    98.70     4.00     5.50
  1 (profile)   108.20     4.00     1.50
  2 (control)   113.70     4.00     3.00
  2 (control)   120.70     4.00     5.25
  1 (profile)   129.95     4.00     1.00
  0 (direct)    134.95     4.00     1.75
  0 (direct)    140.70     4.00     3.25
  0 (direct)    147.95     4.00     2.50
  1 (profile)   154.45     4.00     5.50
  0 (direct)    163.95     4.00     6.50
  1 (profile)   174.45     4.00     5.00
  0 (direct)    183.45     4.00     2.75
  0 (direct)    190.20     4.00     4.50
  0 (direct)    198.70     4.00     5.75
  1 (profile)   208.45     4.00     6.75
  2 (control)   219.20     4.00     4.25
  0 (direct)    227.45     4.00     1.00
  2 (control)   232.45     4.00     2.25
  2 (control)   238.70     4.00     3.75
  2 (control)   246.45     4.00     6.50
  1 (profile)   256.95     4.00     1.50
  0 (direct)    262.45     4.00     3.50
  2 (control)   269.95     4.00     1.25
  2 (control)   275.20     4.00     7.00
  0 (direct)    286.20     4.00     5.25
  2 (control)   295.45     4.00     5.00
  1 (profile)   304.45     4.00     3.75
  2 (control)   312.20     4.00     2.75
  0 (direct)    318.95     4.00     6.25
  1 (profile)   329.20     4.00     1.25
  1 (profile)   334.45     4.00     2.00
  0 (direct)    340.45     4.00     6.75
  2 (control)   351.20     4.00     6.00
  1 (profile)   361.20     4.00     0.00

