-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     6.50
  2 (control)    24.70     4.00     4.25
  0 (direct)     32.95     4.00     3.50
  1 (profile)    40.45     4.00     2.00
  2 (control)    46.45     4.00     2.75
  2 (control)    53.20     4.00     5.50
  0 (direct)     62.70     4.00     2.25
  2 (control)    68.95     4.00     4.25
  1 (profile)    77.20     4.00     7.00
  0 (direct)     88.20     4.00     6.75
  0 (direct)     98.95     4.00     1.75
  0 (direct)    104.70     4.00     5.25
  1 (profile)   113.95     4.00     7.00
  1 (profile)   124.95     4.00     1.25
  1 (profile)   130.20     4.00     1.00
  2 (control)   135.20     4.00     6.25
  2 (control)   145.45     4.00     4.75
  0 (direct)    154.20     4.00     1.75
  1 (profile)   159.95     4.00     5.25
  2 (control)   169.20     4.00     5.75
  0 (direct)    178.95     4.00     6.75
  2 (control)   189.70     4.00     6.50
  0 (direct)    200.20     4.00     6.25
  1 (profile)   210.45     4.00     3.75
  0 (direct)    218.20     4.00     2.50
  0 (direct)    224.70     4.00     5.00
  1 (profile)   233.70     4.00     1.50
  1 (profile)   239.20     4.00     5.50
  2 (control)   248.70     4.00     3.75
  2 (control)   256.45     4.00     3.00
  2 (control)   263.45     4.00     2.25
  0 (direct)    269.70     4.00     3.25
  0 (direct)    276.95     4.00     4.50
  1 (profile)   285.45     4.00     3.50
  1 (profile)   292.95     4.00     5.00
  0 (direct)    301.95     4.00     1.50
  1 (profile)   307.45     4.00     2.75
  2 (control)   314.20     4.00     3.00
  0 (direct)    321.20     4.00     4.50
  2 (control)   329.70     4.00     1.25
  1 (profile)   334.95     4.00     2.50
  0 (direct)    341.45     4.00     6.00
  2 (control)   351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  0 (direct)     15.45     4.00     5.25
  0 (direct)     24.70     4.00     2.50
  2 (control)    31.20     4.00     6.25
  0 (direct)     41.45     4.00     2.00
  1 (profile)    47.45     4.00     7.00
  1 (profile)    58.45     4.00     6.00
  0 (direct)     68.45     4.00     3.50
  2 (control)    75.95     4.00     4.25
  2 (control)    84.20     4.00     7.00
  2 (control)    95.20     4.00     4.50
  0 (direct)    103.70     4.00     6.50
  0 (direct)    114.20     4.00     2.75
  2 (control)   120.95     4.00     3.75
  0 (direct)    128.70     4.00     5.25
  1 (profile)   137.95     4.00     6.25
  1 (profile)   148.20     4.00     6.50
  1 (profile)   158.70     4.00     3.75
  2 (control)   166.45     4.00     3.00
  0 (direct)    173.45     4.00     1.75
  1 (profile)   179.20     4.00     5.00
  0 (direct)    188.20     4.00     1.00
  0 (direct)    193.20     4.00     5.00
  1 (profile)   202.20     4.00     6.75
  2 (control)   212.95     4.00     1.00
  2 (control)   217.95     4.00     1.25
  2 (control)   223.20     4.00     1.50
  1 (profile)   228.70     4.00     5.50
  2 (control)   238.20     4.00     4.75
  0 (direct)    246.95     4.00     3.25
  1 (profile)   254.20     4.00     4.25
  2 (control)   262.45     4.00     4.50
  2 (control)   270.95     4.00     2.75
  0 (direct)    277.70     4.00     5.75
  1 (profile)   287.45     4.00     1.50
  1 (profile)   292.95     4.00     5.75
  1 (profile)   302.70     4.00     6.75
  2 (control)   313.45     4.00     1.25
  0 (direct)    318.70     4.00     1.75
  0 (direct)    324.45     4.00     3.00
  2 (control)   331.45     4.00     2.50
  2 (control)   337.95     4.00     5.50
  1 (profile)   347.45     4.00     2.25
  1 (profile)   353.70     4.00     3.50
  0 (direct)    361.20     4.00     0.00

