-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.75
  2 (control)    15.95     4.00     1.75
  1 (profile)    21.70     4.00     5.50
  1 (profile)    31.20     4.00     5.50
  2 (control)    40.70     4.00     1.50
  0 (direct)     46.20     4.00     5.75
  1 (profile)    55.95     4.00     4.50
  2 (control)    64.45     4.00     3.00
  0 (direct)     71.45     4.00     4.25
  1 (profile)    79.70     4.00     2.50
  0 (direct)     86.20     4.00     6.75
  0 (direct)     96.95     4.00     3.50
  2 (control)   104.45     4.00     5.00
  1 (profile)   113.45     4.00     1.00
  2 (control)   118.45     4.00     1.75
  1 (profile)   124.20     4.00     2.75
  2 (control)   130.95     4.00     6.25
  0 (direct)    141.20     4.00     5.25
  2 (control)   150.45     4.00     5.25
  0 (direct)    159.70     4.00     2.50
  1 (profile)   166.20     4.00     3.75
  2 (control)   173.95     4.00     3.75
  0 (direct)    181.70     4.00     4.50
  1 (profile)   190.20     4.00     6.75
  0 (direct)    200.95     4.00     1.00
  0 (direct)    205.95     4.00     1.50
  2 (control)   211.45     4.00     2.25
  1 (profile)   217.70     4.00     5.00
  1 (profile)   226.70     4.00     4.75
  2 (control)   235.45     4.00     6.50
  0 (direct)    245.95     4.00     6.50
  1 (profile)   256.45     4.00     1.25
  1 (profile)   261.70     4.00     7.00
  0 (direct)    272.70     4.00     6.00
  0 (direct)    282.70     4.00     2.25
  1 (profile)   288.95     4.00     4.25
  2 (control)   297.20     4.00     3.50
  0 (direct)    304.70     4.00     1.25
  1 (profile)   309.95     4.00     5.75
  0 (direct)    319.70     4.00     3.25
  1 (profile)   326.95     4.00     3.00
  0 (direct)    333.95     4.00     7.00
  2 (control)   344.95     4.00     2.00
  2 (control)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.00
  2 (control)    16.20     4.00     1.50
  0 (direct)     21.70     4.00     3.50
  2 (control)    29.20     4.00     6.25
  0 (direct)     39.45     4.00     1.25
  2 (control)    44.70     4.00     4.25
  2 (control)    52.95     4.00     2.25
  2 (control)    59.20     4.00     3.25
  0 (direct)     66.45     4.00     2.75
  1 (profile)    73.20     4.00     5.25
  1 (profile)    82.45     4.00     2.25
  2 (control)    88.70     4.00     5.75
  0 (direct)     98.45     4.00     4.50
  1 (profile)   106.95     4.00     5.00
  2 (control)   115.95     4.00     1.25
  1 (profile)   121.20     4.00     5.50
  0 (direct)    130.70     4.00     5.25
  1 (profile)   139.95     4.00     6.50
  2 (control)   150.45     4.00     6.50
  0 (direct)    160.95     4.00     4.25
  1 (profile)   169.20     4.00     5.00
  2 (control)   178.20     4.00     6.75
  0 (direct)    188.95     4.00     3.00
  0 (direct)    195.95     4.00     1.75
  0 (direct)    201.70     4.00     5.50
  1 (profile)   211.20     4.00     7.00
  1 (profile)   222.20     4.00     7.00
  2 (control)   233.20     4.00     4.75
  0 (direct)    241.95     4.00     2.00
  2 (control)   247.95     4.00     4.50
  2 (control)   256.45     4.00     3.75
  1 (profile)   264.20     4.00     1.00
  0 (direct)    269.20     4.00     3.75
  2 (control)   276.95     4.00     2.75
  1 (profile)   283.70     4.00     2.50
  0 (direct)    290.20     4.00     5.75
  0 (direct)    299.95     4.00     1.75
  1 (profile)   305.70     4.00     2.50
  2 (control)   312.20     4.00     6.00
  0 (direct)    322.20     4.00     6.75
  1 (profile)   332.95     4.00     1.00
  1 (profile)   337.95     4.00     1.50
  0 (direct)    343.45     4.00     6.25
  2 (control)   353.70     4.00     3.50
  1 (profile)   361.20     4.00     0.00

