-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  1 (profile)    15.95     4.00     1.75
  1 (profile)    21.70     4.00     1.00
  0 (direct)     26.70     4.00     3.75
  1 (profile)    34.45     4.00     3.00
  2 (control)    41.45     4.00     5.25
  2 (control)    50.70     4.00     1.50
  0 (direct)     56.20     4.00     3.75
  0 (direct)     63.95     4.00     1.25
  2 (control)    69.20     4.00     5.75
  0 (direct)     78.95     4.00     6.25
  0 (direct)     89.20     4.00     6.25
  1 (profile)    99.45     4.00     6.75
  2 (control)   110.20     4.00     5.25
  1 (profile)   119.45     4.00     4.25
  2 (control)   127.70     4.00     4.50
  0 (direct)    136.20     4.00     6.50
  0 (direct)    146.70     4.00     6.00
  2 (control)   156.70     4.00     2.25
  1 (profile)   162.95     4.00     4.50
  2 (control)   171.45     4.00     2.00
  2 (control)   177.45     4.00     5.00
  1 (profile)   186.45     4.00     5.00
  2 (control)   195.45     4.00     2.25
  0 (direct)    201.70     4.00     5.75
  0 (direct)    211.45     4.00     3.50
  1 (profile)   218.95     4.00     3.25
  2 (control)   226.20     4.00     2.50
  2 (control)   232.70     4.00     1.00
  0 (direct)    237.70     4.00     7.00
  2 (control)   248.70     4.00     1.25
  2 (control)   253.95     4.00     3.00
  1 (profile)   260.95     4.00     2.75
  1 (profile)   267.70     4.00     1.75
  1 (profile)   273.45     4.00     2.50
  0 (direct)    279.95     4.00     1.50
  1 (profile)   285.45     4.00     6.50
  2 (control)   295.95     4.00     5.50
  2 (control)   305.45     4.00     6.75
  0 (direct)    316.20     4.00     7.00
  0 (direct)    327.20     4.00     4.25
  0 (direct)    335.45     4.00     4.75
  1 (profile)   344.20     4.00     3.50
  1 (profile)   351.70     4.00     5.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  1 (profile)    15.20     4.00     1.25
  2 (control)    20.45     4.00     1.00
  0 (direct)     25.45     4.00     2.25
  0 (direct)     31.70     4.00     3.50
  2 (control)    39.20     4.00     1.50
  1 (profile)    44.70     4.00     5.25
  2 (control)    53.95     4.00     5.25
  1 (profile)    63.20     4.00     3.00
  1 (profile)    70.20     4.00     6.75
  2 (control)    80.95     4.00     1.50
  0 (direct)     86.45     4.00     5.75
  2 (control)    96.20     4.00     1.75
  0 (direct)    101.95     4.00     3.75
  2 (control)   109.70     4.00     5.50
  0 (direct)    119.20     4.00     3.50
  0 (direct)    126.70     4.00     2.25
  2 (control)   132.95     4.00     3.00
  1 (profile)   139.95     4.00     5.50
  1 (profile)   149.45     4.00     7.00
  2 (control)   160.45     4.00     7.00
  0 (direct)    171.45     4.00     4.75
  0 (direct)    180.20     4.00     6.25
  0 (direct)    190.45     4.00     5.75
  1 (profile)   200.20     4.00     1.25
  2 (control)   205.45     4.00     2.50
  2 (control)   211.95     4.00     6.25
  0 (direct)    222.20     4.00     4.50
  1 (profile)   230.70     4.00     5.00
  2 (control)   239.70     4.00     6.50
  1 (profile)   250.20     4.00     6.50
  1 (profile)   260.70     4.00     3.25
  1 (profile)   267.95     4.00     5.00
  0 (direct)    276.95     4.00     1.00
  0 (direct)    281.95     4.00     2.75
  1 (profile)   288.70     4.00     2.50
  2 (control)   295.20     4.00     2.75
  1 (profile)   301.95     4.00     1.75
  2 (control)   307.70     4.00     6.00
  2 (control)   317.70     4.00     3.75
  0 (direct)    325.45     4.00     4.50
  1 (profile)   333.95     4.00     4.25
  1 (profile)   342.20     4.00     6.75
  2 (control)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

