-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.00
  2 (control)    16.20     4.00     1.50
  0 (direct)     21.70     4.00     6.25
  0 (direct)     31.95     4.00     1.00
  0 (direct)     36.95     4.00     1.75
  2 (control)    42.70     4.00     4.50
  0 (direct)     51.20     4.00     6.50
  1 (profile)    61.70     4.00     4.75
  0 (direct)     70.45     4.00     5.00
  1 (profile)    79.45     4.00     5.50
  2 (control)    88.95     4.00     2.75
  2 (control)    95.70     4.00     1.25
  2 (control)   100.95     4.00     1.00
  1 (profile)   105.95     4.00     2.25
  0 (direct)    112.20     4.00     6.00
  0 (direct)    122.20     4.00     5.25
  0 (direct)    131.45     4.00     2.00
  1 (profile)   137.45     4.00     6.75
  2 (control)   148.20     4.00     3.25
  2 (control)   155.45     4.00     5.50
  0 (direct)    164.95     4.00     3.75
  2 (control)   172.70     4.00     7.00
  0 (direct)    183.70     4.00     4.25
  1 (profile)   191.95     4.00     2.50
  1 (profile)   198.45     4.00     6.25
  0 (direct)    208.70     4.00     5.75
  0 (direct)    218.45     4.00     2.75
  0 (direct)    225.20     4.00     3.00
  2 (control)   232.20     4.00     5.00
  0 (direct)    241.20     4.00     4.25
  1 (profile)   249.45     4.00     3.50
  0 (direct)    256.95     4.00     3.75
  1 (profile)   264.70     4.00     5.25
  2 (control)   273.95     4.00     1.50
  2 (control)   279.45     4.00     1.25
  1 (profile)   284.70     4.00     1.75
  1 (profile)   290.45     4.00     2.25
  1 (profile)   296.70     4.00     2.50
  2 (control)   303.20     4.00     7.00
  2 (control)   314.20     4.00     5.75
  1 (profile)   323.95     4.00     3.50
  1 (profile)   331.45     4.00     6.50
  2 (control)   341.95     4.00     4.50
  1 (profile)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  2 (control)    15.95     4.00     6.50
  2 (control)    26.45     4.00     3.50
  1 (profile)    33.95     4.00     1.50
  1 (profile)    39.45     4.00     6.00
  1 (profile)    49.45     4.00     3.75
  0 (direct)     57.20     4.00     4.25
  0 (direct)     65.45     4.00     5.00
  0 (direct)     74.45     4.00     3.75
  1 (profile)    82.20     4.00     2.75
  0 (direct)     88.95     4.00     5.75
  2 (control)    98.70     4.00     3.50
  2 (control)   106.20     4.00     6.25
  2 (control)   116.45     4.00     5.25
  1 (profile)   125.70     4.00     1.25
  1 (profile)   130.95     4.00     5.00
  1 (profile)   139.95     4.00     5.50
  0 (direct)    149.45     4.00     2.50
  0 (direct)    155.95     4.00     6.75
  1 (profile)   166.70     4.00     1.00
  1 (profile)   171.70     4.00     4.50
  1 (profile)   180.20     4.00     2.50
  0 (direct)    186.70     4.00     7.00
  2 (control)   197.70     4.00     6.50
  2 (control)   208.20     4.00     3.00
  2 (control)   215.20     4.00     6.75
  0 (direct)    225.95     4.00     1.25
  0 (direct)    231.20     4.00     7.00
  1 (profile)   242.20     4.00     1.50
  1 (profile)   247.70     4.00     5.25
  1 (profile)   256.95     4.00     2.25
  2 (control)   263.20     4.00     1.75
  0 (direct)    268.95     4.00     2.25
  1 (profile)   275.20     4.00     4.75
  0 (direct)    283.95     4.00     5.75
  2 (control)   293.70     4.00     1.75
  2 (control)   299.45     4.00     3.25
  2 (control)   306.70     4.00     2.00
  0 (direct)    312.70     4.00     4.25
  0 (direct)    320.95     4.00     6.25
  2 (control)   331.20     4.00     5.50
  2 (control)   340.70     4.00     3.00
  1 (profile)   347.70     4.00     1.00
  2 (control)   352.70     4.00     4.50
  0 (direct)    361.20     4.00     0.00

