-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.75
  2 (control)    15.95     4.00     1.00
  1 (profile)    20.95     4.00     1.25
  2 (control)    26.20     4.00     6.25
  1 (profile)    36.45     4.00     4.25
  1 (profile)    44.70     4.00     3.50
  2 (control)    52.20     4.00     4.50
  0 (direct)     60.70     4.00     4.50
  0 (direct)     69.20     4.00     1.50
  2 (control)    74.70     4.00     2.75
  1 (profile)    81.45     4.00     5.50
  0 (direct)     90.95     4.00     3.75
  1 (profile)    98.70     4.00     3.00
  0 (direct)    105.70     4.00     5.00
  1 (profile)   114.70     4.00     6.50
  1 (profile)   125.20     4.00     7.00
  2 (control)   136.20     4.00     5.00
  0 (direct)    145.20     4.00     1.75
  2 (control)   150.95     4.00     1.50
  0 (direct)    156.45     4.00     5.25
  2 (control)   165.70     4.00     3.25
  1 (profile)   172.95     4.00     3.75
  1 (profile)   180.70     4.00     6.75
  0 (direct)    191.45     4.00     5.75
  2 (control)   201.20     4.00     7.00
  1 (profile)   212.20     4.00     5.50
  1 (profile)   221.70     4.00     3.00
  2 (control)   228.70     4.00     5.75
  1 (profile)   238.45     4.00     1.75
  2 (control)   244.20     4.00     2.00
  0 (direct)    250.20     4.00     6.00
  0 (direct)    260.20     4.00     1.25
  0 (direct)    265.45     4.00     6.75
  2 (control)   276.20     4.00     2.50
  2 (control)   282.70     4.00     4.75
  2 (control)   291.45     4.00     3.50
  0 (direct)    298.95     4.00     2.25
  2 (control)   305.20     4.00     2.25
  0 (direct)    311.45     4.00     2.50
  1 (profile)   317.95     4.00     6.50
  1 (profile)   328.45     4.00     4.25
  0 (direct)    336.70     4.00     5.25
  0 (direct)    345.95     4.00     6.25
  1 (profile)   356.20     4.00     1.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     6.75
  2 (control)    19.95     4.00     2.50
  1 (profile)    26.45     4.00     1.75
  1 (profile)    32.20     4.00     1.50
  2 (control)    37.70     4.00     5.25
  0 (direct)     46.95     4.00     4.50
  0 (direct)     55.45     4.00     4.75
  2 (control)    64.20     4.00     5.50
  0 (direct)     73.70     4.00     5.75
  1 (profile)    83.45     4.00     3.25
  2 (control)    90.70     4.00     3.75
  1 (profile)    98.45     4.00     3.00
  1 (profile)   105.45     4.00     1.50
  2 (control)   110.95     4.00     2.25
  2 (control)   117.20     4.00     6.50
  0 (direct)    127.70     4.00     5.00
  1 (profile)   136.70     4.00     2.25
  1 (profile)   142.95     4.00     3.50
  0 (direct)    150.45     4.00     5.75
  1 (profile)   160.20     4.00     4.50
  0 (direct)    168.70     4.00     4.25
  2 (control)   176.95     4.00     6.75
  1 (profile)   187.70     4.00     6.00
  2 (control)   197.70     4.00     2.75
  2 (control)   204.45     4.00     1.75
  2 (control)   210.20     4.00     5.00
  0 (direct)    219.20     4.00     1.25
  1 (profile)   224.45     4.00     6.25
  2 (control)   234.70     4.00     1.00
  2 (control)   239.70     4.00     6.25
  0 (direct)    249.95     4.00     4.25
  0 (direct)    258.20     4.00     3.50
  0 (direct)    265.70     4.00     6.50
  1 (profile)   276.20     4.00     2.50
  1 (profile)   282.70     4.00     7.00
  1 (profile)   293.70     4.00     1.00
  0 (direct)    298.70     4.00     7.00
  0 (direct)    309.70     4.00     3.75
  0 (direct)    317.45     4.00     1.25
  1 (profile)   322.70     4.00     2.00
  1 (profile)   328.70     4.00     5.25
  2 (control)   337.95     4.00     3.00
  2 (control)   344.95     4.00     5.50
  0 (direct)    354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

