-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     7.00
  0 (direct)     20.20     4.00     1.00
  2 (control)    25.20     4.00     1.75
  1 (profile)    30.95     4.00     2.75
  1 (profile)    37.70     4.00     2.50
  0 (direct)     44.20     4.00     1.00
  0 (direct)     49.20     4.00     5.00
  1 (profile)    58.20     4.00     2.75
  0 (direct)     64.95     4.00     4.50
  0 (direct)     73.45     4.00     5.50
  2 (control)    82.95     4.00     4.25
  1 (profile)    91.20     4.00     5.25
  1 (profile)   100.45     4.00     7.00
  0 (direct)    111.45     4.00     6.75
  1 (profile)   122.20     4.00     1.75
  1 (profile)   127.95     4.00     5.50
  1 (profile)   137.45     4.00     5.25
  2 (control)   146.70     4.00     2.00
  2 (control)   152.70     4.00     4.25
  0 (direct)    160.95     4.00     3.25
  1 (profile)   168.20     4.00     1.50
  2 (control)   173.70     4.00     6.50
  0 (direct)    184.20     4.00     6.00
  0 (direct)    194.20     4.00     3.00
  0 (direct)    201.20     4.00     5.75
  2 (control)   210.95     4.00     5.75
  2 (control)   220.70     4.00     1.50
  2 (control)   226.20     4.00     3.50
  0 (direct)    233.70     4.00     3.50
  1 (profile)   241.20     4.00     1.25
  0 (direct)    246.45     4.00     5.00
  2 (control)   255.45     4.00     6.75
  2 (control)   266.20     4.00     6.25
  2 (control)   276.45     4.00     3.75
  1 (profile)   284.20     4.00     6.25
  2 (control)   294.45     4.00     2.25
  1 (profile)   300.70     4.00     2.25
  1 (profile)   306.95     4.00     2.50
  1 (profile)   313.45     4.00     4.50
  2 (control)   321.95     4.00     3.00
  2 (control)   328.95     4.00     6.50
  1 (profile)   339.45     4.00     4.75
  2 (control)   348.20     4.00     1.25
  0 (direct)    353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.25
  0 (direct)     16.45     4.00     5.00
  1 (profile)    25.45     4.00     4.25
  0 (direct)     33.70     4.00     1.50
  0 (direct)     39.20     4.00     6.75
  2 (control)    49.95     4.00     1.25
  2 (control)    55.20     4.00     1.50
  1 (profile)    60.70     4.00     5.75
  1 (profile)    70.45     4.00     4.50
  1 (profile)    78.95     4.00     7.00
  0 (direct)     89.95     4.00     5.75
  1 (profile)    99.70     4.00     5.25
  0 (direct)    108.95     4.00     3.00
  1 (profile)   115.95     4.00     5.00
  2 (control)   124.95     4.00     2.50
  1 (profile)   131.45     4.00     6.50
  2 (control)   141.95     4.00     5.25
  0 (direct)    151.20     4.00     3.00
  1 (profile)   158.20     4.00     5.50
  0 (direct)    167.70     4.00     6.00
  1 (profile)   177.70     4.00     5.50
  0 (direct)    187.20     4.00     6.25
  2 (control)   197.45     4.00     1.00
  2 (control)   202.45     4.00     4.50
  1 (profile)   210.95     4.00     2.75
  1 (profile)   217.70     4.00     6.50
  0 (direct)    228.20     4.00     2.25
  0 (direct)    234.45     4.00     2.00
  2 (control)   240.45     4.00     3.75
  0 (direct)    248.20     4.00     3.50
  2 (control)   255.70     4.00     3.75
  2 (control)   263.45     4.00     4.75
  2 (control)   272.20     4.00     3.50
  0 (direct)    279.70     4.00     2.25
  1 (profile)   285.95     4.00     1.75
  0 (direct)    291.70     4.00     6.25
  2 (control)   301.95     4.00     4.25
  1 (profile)   310.20     4.00     1.00
  2 (control)   315.20     4.00     2.75
  2 (control)   321.95     4.00     2.50
  2 (control)   328.45     4.00     7.00
  1 (profile)   339.45     4.00     6.75
  1 (profile)   350.20     4.00     1.25
  2 (control)   355.45     4.00     1.75
  0 (direct)    361.20     4.00     0.00

