-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.75
  1 (profile)    18.95     4.00     1.75
  0 (direct)     24.70     4.00     2.25
  1 (profile)    30.95     4.00     2.50
  2 (control)    37.45     4.00     2.50
  1 (profile)    43.95     4.00     5.25
  2 (control)    53.20     4.00     5.25
  2 (control)    62.45     4.00     1.75
  1 (profile)    68.20     4.00     5.00
  2 (control)    77.20     4.00     1.00
  1 (profile)    82.20     4.00     6.50
  1 (profile)    92.70     4.00     3.25
  2 (control)    99.95     4.00     3.50
  0 (direct)    107.45     4.00     6.00
  1 (profile)   117.45     4.00     6.75
  0 (direct)    128.20     4.00     3.75
  0 (direct)    135.95     4.00     5.00
  1 (profile)   144.95     4.00     3.50
  2 (control)   152.45     4.00     6.50
  2 (control)   162.95     4.00     2.75
  0 (direct)    169.70     4.00     6.25
  0 (direct)    179.95     4.00     2.00
  2 (control)   185.95     4.00     4.25
  2 (control)   194.20     4.00     4.50
  0 (direct)    202.70     4.00     3.00
  1 (profile)   209.70     4.00     5.50
  1 (profile)   219.20     4.00     2.25
  2 (control)   225.45     4.00     4.50
  0 (direct)    233.95     4.00     6.25
  0 (direct)    244.20     4.00     3.00
  2 (control)   251.20     4.00     4.25
  1 (profile)   259.45     4.00     3.75
  1 (profile)   267.20     4.00     5.50
  0 (direct)    276.70     4.00     5.75
  0 (direct)    286.45     4.00     2.75
  0 (direct)    293.20     4.00     1.50
  1 (profile)   298.70     4.00     1.25
  1 (profile)   303.95     4.00     1.50
  2 (control)   309.45     4.00     7.00
  2 (control)   320.45     4.00     1.00
  0 (direct)    325.45     4.00     4.75
  1 (profile)   334.20     4.00     7.00
  0 (direct)    345.20     4.00     1.25
  2 (control)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  2 (control)    14.45     4.00     2.00
  0 (direct)     20.45     4.00     5.00
  2 (control)    29.45     4.00     2.75
  1 (profile)    36.20     4.00     3.75
  0 (direct)     43.95     4.00     4.75
  2 (control)    52.70     4.00     5.75
  0 (direct)     62.45     4.00     6.25
  1 (profile)    72.70     4.00     4.25
  2 (control)    80.95     4.00     1.75
  1 (profile)    86.70     4.00     6.00
  1 (profile)    96.70     4.00     3.50
  1 (profile)   104.20     4.00     1.00
  0 (direct)    109.20     4.00     4.25
  0 (direct)    117.45     4.00     1.50
  1 (profile)   122.95     4.00     5.75
  0 (direct)    132.70     4.00     6.50
  2 (control)   143.20     4.00     4.50
  0 (direct)    151.70     4.00     2.75
  1 (profile)   158.45     4.00     5.50
  1 (profile)   167.95     4.00     6.25
  1 (profile)   178.20     4.00     5.00
  0 (direct)    187.20     4.00     3.00
  1 (profile)   194.20     4.00     2.50
  2 (control)   200.70     4.00     2.25
  2 (control)   206.95     4.00     7.00
  1 (profile)   217.95     4.00     1.50
  2 (control)   223.45     4.00     3.75
  0 (direct)    231.20     4.00     7.00
  0 (direct)    242.20     4.00     1.25
  1 (profile)   247.45     4.00     3.50
  1 (profile)   254.95     4.00     1.75
  0 (direct)    260.70     4.00     3.25
  0 (direct)    267.95     4.00     3.00
  0 (direct)    274.95     4.00     6.50
  2 (control)   285.45     4.00     6.75
  2 (control)   296.20     4.00     6.75
  2 (control)   306.95     4.00     5.25
  1 (profile)   316.20     4.00     4.50
  2 (control)   324.70     4.00     2.25
  1 (profile)   330.95     4.00     1.00
  0 (direct)    335.95     4.00     2.50
  0 (direct)    342.45     4.00     5.50
  2 (control)   351.95     4.00     5.25
  2 (control)   361.20     4.00     0.00

