-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.75
  0 (direct)     14.95     4.00     4.75
  2 (control)    23.70     4.00     2.25
  2 (control)    29.95     4.00     1.50
  2 (control)    35.45     4.00     4.25
  1 (profile)    43.70     4.00     3.75
  1 (profile)    51.45     4.00     3.00
  2 (control)    58.45     4.00     4.25
  0 (direct)     66.70     4.00     5.75
  0 (direct)     76.45     4.00     4.50
  0 (direct)     84.95     4.00     5.25
  2 (control)    94.20     4.00     6.25
  0 (direct)    104.45     4.00     1.00
  0 (direct)    109.45     4.00     7.00
  0 (direct)    120.45     4.00     3.75
  1 (profile)   128.20     4.00     5.00
  2 (control)   137.20     4.00     5.75
  2 (control)   146.95     4.00     6.50
  1 (profile)   157.45     4.00     1.00
  2 (control)   162.45     4.00     2.25
  0 (direct)    168.70     4.00     2.75
  1 (profile)   175.45     4.00     1.25
  1 (profile)   180.70     4.00     2.50
  0 (direct)    187.20     4.00     6.75
  2 (control)   197.95     4.00     5.50
  2 (control)   207.45     4.00     5.25
  2 (control)   216.70     4.00     3.50
  1 (profile)   224.20     4.00     2.75
  1 (profile)   230.95     4.00     7.00
  0 (direct)    241.95     4.00     2.00
  0 (direct)    247.95     4.00     3.50
  1 (profile)   255.45     4.00     6.00
  1 (profile)   265.45     4.00     1.75
  2 (control)   271.20     4.00     6.25
  1 (profile)   281.45     4.00     5.00
  1 (profile)   290.45     4.00     1.25
  2 (control)   295.70     4.00     3.25
  0 (direct)    302.95     4.00     3.00
  2 (control)   309.95     4.00     4.50
  0 (direct)    318.45     4.00     2.50
  0 (direct)    324.95     4.00     6.50
  1 (profile)   335.45     4.00     1.50
  1 (profile)   340.95     4.00     6.75
  1 (profile)   351.70     4.00     5.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  2 (control)    15.45     4.00     5.25
  1 (profile)    24.70     4.00     5.50
  0 (direct)     34.20     4.00     1.50
  2 (control)    39.70     4.00     3.00
  2 (control)    46.70     4.00     2.00
  2 (control)    52.70     4.00     3.25
  1 (profile)    59.95     4.00     5.75
  1 (profile)    69.70     4.00     4.75
  1 (profile)    78.45     4.00     6.25
  0 (direct)     88.70     4.00     2.50
  1 (profile)    95.20     4.00     4.25
  1 (profile)   103.45     4.00     5.50
  0 (direct)    112.95     4.00     4.50
  0 (direct)    121.45     4.00     5.00
  1 (profile)   130.45     4.00     3.75
  2 (control)   138.20     4.00     6.75
  2 (control)   148.95     4.00     4.25
  1 (profile)   157.20     4.00     6.00
  0 (direct)    167.20     4.00     4.50
  1 (profile)   175.70     4.00     1.50
  1 (profile)   181.20     4.00     1.25
  1 (profile)   186.45     4.00     5.00
  0 (direct)    195.45     4.00     1.00
  0 (direct)    200.45     4.00     5.25
  0 (direct)    209.70     4.00     2.75
  2 (control)   216.45     4.00     2.25
  1 (profile)   222.70     4.00     1.75
  0 (direct)    228.45     4.00     6.75
  2 (control)   239.20     4.00     6.25
  0 (direct)    249.45     4.00     3.75
  1 (profile)   257.20     4.00     7.00
  0 (direct)    268.20     4.00     7.00
  2 (control)   279.20     4.00     6.50
  2 (control)   289.70     4.00     3.50
  2 (control)   297.20     4.00     5.75
  1 (profile)   306.95     4.00     2.50
  0 (direct)    313.45     4.00     3.00
  2 (control)   320.45     4.00     3.50
  0 (direct)    327.95     4.00     1.75
  2 (control)   333.70     4.00     6.50
  2 (control)   344.20     4.00     1.00
  0 (direct)    349.20     4.00     1.25
  0 (direct)    354.45     4.00     2.75
  2 (control)   361.20     4.00     0.00

