-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.50
  2 (control)    17.70     4.00     5.75
  0 (direct)     27.45     4.00     1.75
  0 (direct)     33.20     4.00     1.50
  2 (control)    38.70     4.00     1.25
  0 (direct)     43.95     4.00     5.75
  0 (direct)     53.70     4.00     5.50
  0 (direct)     63.20     4.00     2.25
  2 (control)    69.45     4.00     6.00
  2 (control)    79.45     4.00     7.00
  1 (profile)    90.45     4.00     5.25
  1 (profile)    99.70     4.00     2.75
  1 (profile)   106.45     4.00     7.00
  2 (control)   117.45     4.00     4.75
  0 (direct)    126.20     4.00     5.25
  1 (profile)   135.45     4.00     4.50
  0 (direct)    143.95     4.00     1.50
  2 (control)   149.45     4.00     4.25
  2 (control)   157.70     4.00     2.50
  0 (direct)    164.20     4.00     1.25
  0 (direct)    169.45     4.00     6.25
  1 (profile)   179.70     4.00     3.00
  2 (control)   186.70     4.00     5.00
  0 (direct)    195.70     4.00     3.50
  1 (profile)   203.20     4.00     5.50
  1 (profile)   212.70     4.00     4.25
  2 (control)   220.95     4.00     5.00
  1 (profile)   229.95     4.00     6.25
  1 (profile)   240.20     4.00     6.50
  2 (control)   250.70     4.00     2.50
  1 (profile)   257.20     4.00     6.75
  0 (direct)    267.95     4.00     2.00
  2 (control)   273.95     4.00     1.00
  0 (direct)    278.95     4.00     3.00
  0 (direct)    285.95     4.00     2.75
  0 (direct)    292.70     4.00     2.25
  1 (profile)   298.95     4.00     3.75
  1 (profile)   306.70     4.00     3.25
  0 (direct)    313.95     4.00     6.75
  1 (profile)   324.70     4.00     3.75
  2 (control)   332.45     4.00     1.00
  1 (profile)   337.45     4.00     1.75
  1 (profile)   343.20     4.00     6.50
  2 (control)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.50
  1 (profile)    17.70     4.00     5.25
  0 (direct)     26.95     4.00     1.25
  1 (profile)    32.20     4.00     5.00
  1 (profile)    41.20     4.00     6.50
  2 (control)    51.70     4.00     3.25
  0 (direct)     58.95     4.00     2.25
  1 (profile)    65.20     4.00     2.50
  0 (direct)     71.70     4.00     1.25
  0 (direct)     76.95     4.00     6.75
  1 (profile)    87.70     4.00     4.50
  2 (control)    96.20     4.00     3.75
  0 (direct)    103.95     4.00     5.50
  2 (control)   113.45     4.00     5.50
  1 (profile)   122.95     4.00     4.25
  2 (control)   131.20     4.00     7.00
  0 (direct)    142.20     4.00     1.00
  2 (control)   147.20     4.00     5.25
  2 (control)   156.45     4.00     3.00
  0 (direct)    163.45     4.00     6.25
  2 (control)   173.70     4.00     2.00
  2 (control)   179.70     4.00     3.50
  0 (direct)    187.20     4.00     7.00
  1 (profile)   198.20     4.00     6.75
  0 (direct)    208.95     4.00     4.75
  0 (direct)    217.70     4.00     3.75
  1 (profile)   225.45     4.00     1.00
  1 (profile)   230.45     4.00     2.75
  2 (control)   237.20     4.00     5.75
  2 (control)   246.95     4.00     2.50
  2 (control)   253.45     4.00     5.75
  1 (profile)   263.20     4.00     4.25
  2 (control)   271.45     4.00     5.00
  1 (profile)   280.45     4.00     1.75
  1 (profile)   286.20     4.00     1.50
  1 (profile)   291.70     4.00     3.50
  0 (direct)    299.20     4.00     2.75
  0 (direct)    305.95     4.00     3.00
  2 (control)   312.95     4.00     1.50
  2 (control)   318.45     4.00     6.00
  0 (direct)    328.45     4.00     2.25
  1 (profile)   334.70     4.00     6.25
  0 (direct)    344.95     4.00     1.75
  0 (direct)    350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

