-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  0 (direct)     15.95     4.00     5.50
  2 (control)    25.45     4.00     1.25
  2 (control)    30.70     4.00     6.00
  1 (profile)    40.70     4.00     2.50
  1 (profile)    47.20     4.00     5.00
  2 (control)    56.20     4.00     6.25
  1 (profile)    66.45     4.00     4.25
  0 (direct)     74.70     4.00     1.75
  1 (profile)    80.45     4.00     1.75
  0 (direct)     86.20     4.00     5.75
  2 (control)    95.95     4.00     4.25
  1 (profile)   104.20     4.00     2.75
  2 (control)   110.95     4.00     5.00
  2 (control)   119.95     4.00     5.25
  2 (control)   129.20     4.00     3.50
  0 (direct)    136.70     4.00     7.00
  1 (profile)   147.70     4.00     5.50
  0 (direct)    157.20     4.00     1.00
  0 (direct)    162.20     4.00     2.25
  1 (profile)   168.45     4.00     2.50
  1 (profile)   174.95     4.00     5.75
  2 (control)   184.70     4.00     4.75
  0 (direct)    193.45     4.00     6.25
  1 (profile)   203.70     4.00     6.50
  1 (profile)   214.20     4.00     6.50
  0 (direct)    224.70     4.00     5.25
  2 (control)   233.95     4.00     3.50
  2 (control)   241.45     4.00     4.50
  1 (profile)   249.95     4.00     7.00
  0 (direct)    260.95     4.00     3.25
  0 (direct)    268.20     4.00     2.00
  1 (profile)   274.20     4.00     1.50
  0 (direct)    279.70     4.00     6.75
  1 (profile)   290.45     4.00     1.50
  2 (control)   295.95     4.00     3.00
  2 (control)   302.95     4.00     3.00
  2 (control)   309.95     4.00     4.50
  0 (direct)    318.45     4.00     3.75
  2 (control)   326.20     4.00     2.25
  0 (direct)    332.45     4.00     3.75
  1 (profile)   340.20     4.00     1.25
  2 (control)   345.45     4.00     1.00
  1 (profile)   350.45     4.00     6.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  0 (direct)     16.70     4.00     6.75
  2 (control)    27.45     4.00     1.00
  2 (control)    32.45     4.00     2.50
  1 (profile)    38.95     4.00     5.00
  0 (direct)     47.95     4.00     1.00
  1 (profile)    52.95     4.00     1.25
  0 (direct)     58.20     4.00     5.50
  1 (profile)    67.70     4.00     1.50
  1 (profile)    73.20     4.00     1.25
  1 (profile)    78.45     4.00     1.75
  2 (control)    84.20     4.00     5.75
  2 (control)    93.95     4.00     2.25
  0 (direct)    100.20     4.00     6.50
  2 (control)   110.70     4.00     6.25
  2 (control)   120.95     4.00     6.00
  2 (control)   130.95     4.00     3.00
  1 (profile)   137.95     4.00     3.75
  2 (control)   145.70     4.00     6.25
  0 (direct)    155.95     4.00     4.75
  1 (profile)   164.70     4.00     3.25
  1 (profile)   171.95     4.00     7.00
  2 (control)   182.95     4.00     5.50
  2 (control)   192.45     4.00     4.25
  2 (control)   200.70     4.00     2.75
  1 (profile)   207.45     4.00     6.75
  0 (direct)    218.20     4.00     2.25
  0 (direct)    224.45     4.00     7.00
  1 (profile)   235.45     4.00     2.75
  0 (direct)    242.20     4.00     2.50
  0 (direct)    248.70     4.00     4.50
  0 (direct)    257.20     4.00     3.75
  2 (control)   264.95     4.00     5.25
  1 (profile)   274.20     4.00     3.50
  1 (profile)   281.70     4.00     1.75
  0 (direct)    287.45     4.00     4.25
  0 (direct)    295.70     4.00     5.75
  0 (direct)    305.45     4.00     2.00
  1 (profile)   311.45     4.00     4.50
  1 (profile)   319.95     4.00     1.50
  2 (control)   325.45     4.00     3.00
  0 (direct)    332.45     4.00     5.25
  2 (control)   341.70     4.00     5.00
  0 (direct)    350.70     4.00     6.50
  1 (profile)   361.20     4.00     0.00

