-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  1 (profile)    15.45     4.00     2.75
  2 (control)    22.20     4.00     1.00
  0 (direct)     27.20     4.00     2.00
  0 (direct)     33.20     4.00     1.50
  0 (direct)     38.70     4.00     3.50
  1 (profile)    46.20     4.00     2.75
  1 (profile)    52.95     4.00     5.75
  1 (profile)    62.70     4.00     7.00
  2 (control)    73.70     4.00     6.75
  2 (control)    84.45     4.00     6.25
  1 (profile)    94.70     4.00     2.50
  0 (direct)    101.20     4.00     6.00
  0 (direct)    111.20     4.00     5.25
  1 (profile)   120.45     4.00     4.50
  2 (control)   128.95     4.00     1.50
  0 (direct)    134.45     4.00     5.50
  2 (control)   143.95     4.00     2.50
  1 (profile)   150.45     4.00     1.75
  1 (profile)   156.20     4.00     6.25
  0 (direct)    166.45     4.00     5.00
  1 (profile)   175.45     4.00     3.00
  2 (control)   182.45     4.00     5.00
  0 (direct)    191.45     4.00     5.25
  1 (profile)   200.70     4.00     3.25
  1 (profile)   207.95     4.00     1.75
  2 (control)   213.70     4.00     7.00
  1 (profile)   224.70     4.00     1.00
  2 (control)   229.70     4.00     4.75
  2 (control)   238.45     4.00     6.50
  2 (control)   248.95     4.00     3.50
  1 (profile)   256.45     4.00     3.75
  1 (profile)   264.20     4.00     5.75
  2 (control)   273.95     4.00     6.50
  0 (direct)    284.45     4.00     4.25
  1 (profile)   292.70     4.00     4.25
  2 (control)   300.95     4.00     5.50
  0 (direct)    310.45     4.00     4.50
  2 (control)   318.95     4.00     6.75
  0 (direct)    329.70     4.00     1.25
  0 (direct)    334.95     4.00     1.25
  2 (control)   340.20     4.00     3.75
  2 (control)   347.95     4.00     2.25
  0 (direct)    354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  0 (direct)     14.45     4.00     5.25
  2 (control)    23.70     4.00     6.00
  1 (profile)    33.70     4.00     1.00
  0 (direct)     38.70     4.00     3.50
  1 (profile)    46.20     4.00     3.75
  1 (profile)    53.95     4.00     2.75
  0 (direct)     60.70     4.00     4.75
  0 (direct)     69.45     4.00     6.50
  1 (profile)    79.95     4.00     5.25
  2 (control)    89.20     4.00     1.50
  1 (profile)    94.70     4.00     6.50
  2 (control)   105.20     4.00     4.50
  2 (control)   113.70     4.00     2.00
  0 (direct)    119.70     4.00     1.75
  1 (profile)   125.45     4.00     6.25
  1 (profile)   135.70     4.00     7.00
  1 (profile)   146.70     4.00     5.50
  0 (direct)    156.20     4.00     1.50
  2 (control)   161.70     4.00     2.50
  1 (profile)   168.20     4.00     6.25
  2 (control)   178.45     4.00     3.75
  0 (direct)    186.20     4.00     6.75
  0 (direct)    196.95     4.00     5.75
  0 (direct)    206.70     4.00     3.00
  1 (profile)   213.70     4.00     5.75
  2 (control)   223.45     4.00     2.75
  2 (control)   230.20     4.00     2.25
  0 (direct)    236.45     4.00     2.25
  2 (control)   242.70     4.00     3.00
  1 (profile)   249.70     4.00     5.00
  2 (control)   258.70     4.00     4.50
  2 (control)   267.20     4.00     4.25
  2 (control)   275.45     4.00     1.75
  1 (profile)   281.20     4.00     5.50
  1 (profile)   290.70     4.00     7.00
  2 (control)   301.70     4.00     2.50
  0 (direct)    308.20     4.00     1.00
  0 (direct)    313.20     4.00     1.25
  1 (profile)   318.45     4.00     5.00
  1 (profile)   327.45     4.00     4.25
  0 (direct)    335.70     4.00     6.75
  0 (direct)    346.45     4.00     3.25
  2 (control)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

