-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     2.25
  0 (direct)     20.45     4.00     4.50
  1 (profile)    28.95     4.00     2.50
  0 (direct)     35.45     4.00     7.00
  1 (profile)    46.45     4.00     5.75
  1 (profile)    56.20     4.00     4.75
  1 (profile)    64.95     4.00     1.25
  0 (direct)     70.20     4.00     5.25
  2 (control)    79.45     4.00     4.25
  0 (direct)     87.70     4.00     4.50
  1 (profile)    96.20     4.00     6.50
  2 (control)   106.70     4.00     1.50
  0 (direct)    112.20     4.00     2.00
  2 (control)   118.20     4.00     6.25
  1 (profile)   128.45     4.00     5.00
  2 (control)   137.45     4.00     3.50
  2 (control)   144.95     4.00     2.50
  2 (control)   151.45     4.00     6.50
  0 (direct)    161.95     4.00     6.25
  0 (direct)    172.20     4.00     6.75
  2 (control)   182.95     4.00     3.50
  0 (direct)    190.45     4.00     5.00
  2 (control)   199.45     4.00     5.50
  1 (profile)   208.95     4.00     6.75
  1 (profile)   219.70     4.00     3.00
  2 (control)   226.70     4.00     3.75
  1 (profile)   234.45     4.00     4.25
  0 (direct)    242.70     4.00     2.75
  0 (direct)    249.45     4.00     1.75
  2 (control)   255.20     4.00     6.00
  2 (control)   265.20     4.00     1.00
  0 (direct)    270.20     4.00     3.25
  1 (profile)   277.45     4.00     1.75
  1 (profile)   283.20     4.00     2.75
  0 (direct)    289.95     4.00     3.75
  1 (profile)   297.70     4.00     1.50
  0 (direct)    303.20     4.00     1.25
  2 (control)   308.45     4.00     5.50
  1 (profile)   317.95     4.00     7.00
  0 (direct)    328.95     4.00     5.75
  2 (control)   338.70     4.00     2.25
  1 (profile)   344.95     4.00     3.00
  2 (control)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.00
  0 (direct)     18.20     4.00     3.50
  0 (direct)     25.70     4.00     2.50
  1 (profile)    32.20     4.00     3.00
  1 (profile)    39.20     4.00     6.75
  0 (direct)     49.95     4.00     5.50
  1 (profile)    59.45     4.00     1.50
  1 (profile)    64.95     4.00     1.00
  1 (profile)    69.95     4.00     6.75
  0 (direct)     80.70     4.00     6.50
  2 (control)    91.20     4.00     4.75
  1 (profile)    99.95     4.00     1.25
  2 (control)   105.20     4.00     3.75
  0 (direct)    112.95     4.00     1.75
  0 (direct)    118.70     4.00     7.00
  0 (direct)    129.70     4.00     5.25
  2 (control)   138.95     4.00     6.25
  0 (direct)    149.20     4.00     3.25
  2 (control)   156.45     4.00     4.25
  1 (profile)   164.70     4.00     1.75
  0 (direct)    170.45     4.00     3.50
  1 (profile)   177.95     4.00     3.00
  2 (control)   184.95     4.00     5.50
  0 (direct)    194.45     4.00     7.00
  2 (control)   205.45     4.00     1.00
  0 (direct)    210.45     4.00     6.00
  2 (control)   220.45     4.00     2.50
  1 (profile)   226.95     4.00     3.75
  1 (profile)   234.70     4.00     2.75
  1 (profile)   241.45     4.00     5.25
  2 (control)   250.70     4.00     2.25
  0 (direct)    256.95     4.00     4.50
  2 (control)   265.45     4.00     2.75
  2 (control)   272.20     4.00     2.25
  0 (direct)    278.45     4.00     6.25
  1 (profile)   288.70     4.00     1.25
  1 (profile)   293.95     4.00     6.50
  2 (control)   304.45     4.00     2.00
  0 (direct)    310.45     4.00     5.75
  0 (direct)    320.20     4.00     4.25
  1 (profile)   328.45     4.00     4.50
  1 (profile)   336.95     4.00     5.00
  2 (control)   345.95     4.00     1.50
  2 (control)   351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

