-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  2 (control)    14.20     4.00     2.25
  2 (control)    20.45     4.00     6.25
  2 (control)    30.70     4.00     3.50
  0 (direct)     38.20     4.00     7.00
  1 (profile)    49.20     4.00     2.25
  1 (profile)    55.45     4.00     5.50
  0 (direct)     64.95     4.00     4.25
  0 (direct)     73.20     4.00     2.00
  1 (profile)    79.20     4.00     6.50
  0 (direct)     89.70     4.00     1.50
  1 (profile)    95.20     4.00     3.00
  1 (profile)   102.20     4.00     5.00
  1 (profile)   111.20     4.00     3.75
  2 (control)   118.95     4.00     1.25
  0 (direct)    124.20     4.00     5.50
  0 (direct)    133.70     4.00     6.50
  2 (control)   144.20     4.00     1.50
  2 (control)   149.70     4.00     2.50
  2 (control)   156.20     4.00     4.50
  0 (direct)    164.70     4.00     3.00
  2 (control)   171.70     4.00     5.25
  1 (profile)   180.95     4.00     3.75
  1 (profile)   188.70     4.00     2.75
  0 (direct)    195.45     4.00     2.50
  0 (direct)    201.95     4.00     5.75
  1 (profile)   211.70     4.00     1.75
  2 (control)   217.45     4.00     1.25
  2 (control)   222.70     4.00     6.00
  1 (profile)   232.70     4.00     6.75
  1 (profile)   243.45     4.00     6.25
  1 (profile)   253.70     4.00     3.25
  2 (control)   260.95     4.00     5.25
  2 (control)   270.20     4.00     7.00
  0 (direct)    281.20     4.00     1.75
  0 (direct)    286.95     4.00     5.00
  1 (profile)   295.95     4.00     1.00
  0 (direct)    300.95     4.00     6.75
  0 (direct)    311.70     4.00     4.75
  2 (control)   320.45     4.00     2.75
  1 (profile)   327.20     4.00     3.50
  2 (control)   334.70     4.00     5.75
  0 (direct)    344.45     4.00     4.50
  2 (control)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  1 (profile)    18.20     4.00     2.25
  1 (profile)    24.45     4.00     1.75
  2 (control)    30.20     4.00     1.25
  1 (profile)    35.45     4.00     5.00
  1 (profile)    44.45     4.00     1.00
  0 (direct)     49.45     4.00     4.25
  0 (direct)     57.70     4.00     1.75
  0 (direct)     63.45     4.00     2.75
  2 (control)    70.20     4.00     7.00
  2 (control)    81.20     4.00     3.75
  2 (control)    88.95     4.00     2.00
  0 (direct)     94.95     4.00     5.75
  2 (control)   104.70     4.00     5.25
  2 (control)   113.95     4.00     2.50
  1 (profile)   120.45     4.00     6.75
  1 (profile)   131.20     4.00     1.50
  1 (profile)   136.70     4.00     5.75
  0 (direct)    146.45     4.00     3.00
  2 (control)   153.45     4.00     6.25
  1 (profile)   163.70     4.00     4.75
  2 (control)   172.45     4.00     6.50
  0 (direct)    182.95     4.00     3.75
  1 (profile)   190.70     4.00     2.75
  2 (control)   197.45     4.00     1.00
  0 (direct)    202.45     4.00     3.50
  2 (control)   209.95     4.00     3.00
  0 (direct)    216.95     4.00     1.25
  0 (direct)    222.20     4.00     2.25
  0 (direct)    228.45     4.00     5.50
  2 (control)   237.95     4.00     6.75
  1 (profile)   248.70     4.00     6.50
  0 (direct)    259.20     4.00     3.50
  2 (control)   266.70     4.00     4.25
  1 (profile)   274.95     4.00     6.25
  0 (direct)    285.20     4.00     3.25
  2 (control)   292.45     4.00     4.50
  0 (direct)    300.95     4.00     5.50
  2 (control)   310.45     4.00     2.50
  1 (profile)   316.95     4.00     1.50
  0 (direct)    322.45     4.00     4.50
  1 (profile)   330.95     4.00     7.00
  2 (control)   341.95     4.00     6.00
  1 (profile)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

