-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  2 (control)    14.45     4.00     4.50
  0 (direct)     22.95     4.00     3.50
  2 (control)    30.45     4.00     5.50
  2 (control)    39.95     4.00     3.00
  0 (direct)     46.95     4.00     3.75
  0 (direct)     54.70     4.00     1.75
  1 (profile)    60.45     4.00     7.00
  2 (control)    71.45     4.00     2.50
  2 (control)    77.95     4.00     2.50
  0 (direct)     84.45     4.00     5.25
  0 (direct)     93.70     4.00     6.25
  0 (direct)    103.95     4.00     5.25
  2 (control)   113.20     4.00     1.25
  1 (profile)   118.45     4.00     1.00
  1 (profile)   123.45     4.00     2.25
  1 (profile)   129.70     4.00     2.25
  0 (direct)    135.95     4.00     7.00
  1 (profile)   146.95     4.00     5.75
  1 (profile)   156.70     4.00     1.50
  0 (direct)    162.20     4.00     5.00
  1 (profile)   171.20     4.00     4.75
  2 (control)   179.95     4.00     4.25
  2 (control)   188.20     4.00     5.50
  0 (direct)    197.70     4.00     2.00
  1 (profile)   203.70     4.00     5.75
  0 (direct)    213.45     4.00     5.00
  2 (control)   222.45     4.00     6.50
  2 (control)   232.95     4.00     3.75
  0 (direct)    240.70     4.00     1.00
  2 (control)   245.70     4.00     2.75
  2 (control)   252.45     4.00     4.25
  1 (profile)   260.70     4.00     6.50
  1 (profile)   271.20     4.00     3.00
  0 (direct)    278.20     4.00     2.75
  1 (profile)   284.95     4.00     3.50
  2 (control)   292.45     4.00     4.50
  1 (profile)   300.95     4.00     1.50
  0 (direct)    306.45     4.00     1.75
  0 (direct)    312.20     4.00     6.00
  1 (profile)   322.20     4.00     3.25
  0 (direct)    329.45     4.00     6.75
  2 (control)   340.20     4.00     6.25
  1 (profile)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.25
  1 (profile)    18.45     4.00     1.25
  1 (profile)    23.70     4.00     1.50
  1 (profile)    29.20     4.00     1.25
  2 (control)    34.45     4.00     2.75
  0 (direct)     41.20     4.00     5.75
  0 (direct)     50.95     4.00     1.50
  0 (direct)     56.45     4.00     7.00
  1 (profile)    67.45     4.00     6.00
  0 (direct)     77.45     4.00     5.50
  2 (control)    86.95     4.00     5.75
  1 (profile)    96.70     4.00     3.75
  2 (control)   104.45     4.00     3.75
  2 (control)   112.20     4.00     5.50
  0 (direct)    121.70     4.00     5.00
  1 (profile)   130.70     4.00     1.75
  1 (profile)   136.45     4.00     6.25
  2 (control)   146.70     4.00     6.25
  1 (profile)   156.95     4.00     4.75
  0 (direct)    165.70     4.00     2.00
  2 (control)   171.70     4.00     2.75
  0 (direct)    178.45     4.00     1.00
  0 (direct)    183.45     4.00     5.00
  1 (profile)   192.45     4.00     6.50
  2 (control)   202.95     4.00     3.50
  2 (control)   210.45     4.00     6.50
  1 (profile)   220.95     4.00     1.00
  0 (direct)    225.95     4.00     1.75
  1 (profile)   231.70     4.00     4.50
  0 (direct)    240.20     4.00     2.25
  2 (control)   246.45     4.00     4.25
  1 (profile)   254.70     4.00     6.75
  1 (profile)   265.45     4.00     5.25
  2 (control)   274.70     4.00     2.25
  0 (direct)    280.95     4.00     2.50
  0 (direct)    287.45     4.00     4.50
  1 (profile)   295.95     4.00     2.50
  2 (control)   302.45     4.00     4.25
  0 (direct)    310.70     4.00     7.00
  2 (control)   321.70     4.00     3.50
  1 (profile)   329.20     4.00     6.75
  2 (control)   339.95     4.00     3.25
  0 (direct)    347.20     4.00     3.00
  2 (control)   354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

