-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     6.50
  0 (direct)     19.70     4.00     1.75
  2 (control)    25.45     4.00     3.00
  1 (profile)    32.45     4.00     3.75
  2 (control)    40.20     4.00     3.50
  0 (direct)     47.70     4.00     1.00
  0 (direct)     52.70     4.00     7.00
  0 (direct)     63.70     4.00     3.00
  2 (control)    70.70     4.00     6.50
  1 (profile)    81.20     4.00     5.00
  1 (profile)    90.20     4.00     5.75
  2 (control)    99.95     4.00     7.00
  2 (control)   110.95     4.00     5.25
  1 (profile)   120.20     4.00     6.25
  0 (direct)    130.45     4.00     6.75
  0 (direct)    141.20     4.00     1.00
  0 (direct)    146.20     4.00     1.50
  1 (profile)   151.70     4.00     4.50
  0 (direct)    160.20     4.00     3.50
  2 (control)   167.70     4.00     2.50
  2 (control)   174.20     4.00     4.25
  2 (control)   182.45     4.00     2.25
  0 (direct)    188.70     4.00     4.25
  1 (profile)   196.95     4.00     4.50
  2 (control)   205.45     4.00     6.00
  0 (direct)    215.45     4.00     6.75
  1 (profile)   226.20     4.00     5.50
  2 (control)   235.70     4.00     1.25
  2 (control)   240.95     4.00     2.25
  2 (control)   247.20     4.00     2.75
  1 (profile)   253.95     4.00     5.75
  1 (profile)   263.70     4.00     2.50
  1 (profile)   270.20     4.00     1.75
  0 (direct)    275.95     4.00     3.25
  0 (direct)    283.20     4.00     5.25
  2 (control)   292.45     4.00     1.25
  1 (profile)   297.70     4.00     6.25
  2 (control)   307.95     4.00     2.75
  0 (direct)    314.70     4.00     3.75
  1 (profile)   322.45     4.00     5.50
  0 (direct)    331.95     4.00     5.00
  0 (direct)    340.95     4.00     4.75
  1 (profile)   349.70     4.00     1.50
  1 (profile)   355.20     4.00     2.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     6.50
  0 (direct)     19.70     4.00     2.75
  0 (direct)     26.45     4.00     1.00
  1 (profile)    31.45     4.00     1.25
  2 (control)    36.70     4.00     5.25
  2 (control)    45.95     4.00     2.50
  2 (control)    52.45     4.00     3.25
  1 (profile)    59.70     4.00     6.75
  0 (direct)     70.45     4.00     5.00
  0 (direct)     79.45     4.00     5.50
  1 (profile)    88.95     4.00     4.25
  1 (profile)    97.20     4.00     4.75
  0 (direct)    105.95     4.00     3.00
  1 (profile)   112.95     4.00     3.50
  0 (direct)    120.45     4.00     3.00
  0 (direct)    127.45     4.00     5.50
  2 (control)   136.95     4.00     1.75
  1 (profile)   142.70     4.00     2.50
  2 (control)   149.20     4.00     6.50
  2 (control)   159.70     4.00     6.00
  1 (profile)   169.70     4.00     7.00
  2 (control)   180.70     4.00     3.50
  0 (direct)    188.20     4.00     5.75
  2 (control)   197.95     4.00     1.25
  1 (profile)   203.20     4.00     6.25
  2 (control)   213.45     4.00     1.50
  0 (direct)    218.95     4.00     3.75
  2 (control)   226.70     4.00     2.25
  0 (direct)    232.95     4.00     4.50
  0 (direct)    241.45     4.00     5.00
  1 (profile)   250.45     4.00     2.00
  1 (profile)   256.45     4.00     5.75
  1 (profile)   266.20     4.00     6.25
  2 (control)   276.45     4.00     3.75
  0 (direct)    284.20     4.00     5.25
  2 (control)   293.45     4.00     1.75
  2 (control)   299.20     4.00     1.50
  1 (profile)   304.70     4.00     4.50
  0 (direct)    313.20     4.00     2.25
  1 (profile)   319.45     4.00     1.00
  2 (control)   324.45     4.00     2.75
  2 (control)   331.20     4.00     4.25
  1 (profile)   339.45     4.00     6.75
  0 (direct)    350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

