-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  0 (direct)     14.45     4.00     5.75
  2 (control)    24.20     4.00     4.50
  0 (direct)     32.70     4.00     5.50
  0 (direct)     42.20     4.00     1.25
  0 (direct)     47.45     4.00     6.00
  1 (profile)    57.45     4.00     4.25
  1 (profile)    65.70     4.00     5.25
  2 (control)    74.95     4.00     2.50
  0 (direct)     81.45     4.00     3.75
  2 (control)    89.20     4.00     1.75
  2 (control)    94.95     4.00     3.25
  1 (profile)   102.20     4.00     1.00
  2 (control)   107.20     4.00     5.00
  2 (control)   116.20     4.00     2.25
  0 (direct)    122.45     4.00     6.25
  2 (control)   132.70     4.00     5.75
  2 (control)   142.45     4.00     6.25
  0 (direct)    152.70     4.00     6.75
  1 (profile)   163.45     4.00     4.50
  1 (profile)   171.95     4.00     6.50
  0 (direct)    182.45     4.00     1.50
  1 (profile)   187.95     4.00     1.00
  1 (profile)   192.95     4.00     7.00
  2 (control)   203.95     4.00     2.75
  0 (direct)    210.70     4.00     1.50
  1 (profile)   216.20     4.00     6.50
  1 (profile)   226.70     4.00     3.50
  1 (profile)   234.20     4.00     5.25
  2 (control)   243.45     4.00     4.75
  2 (control)   252.20     4.00     1.75
  2 (control)   257.95     4.00     2.00
  0 (direct)    263.95     4.00     3.00
  0 (direct)    270.95     4.00     6.75
  0 (direct)    281.70     4.00     3.75
  1 (profile)   289.45     4.00     2.75
  2 (control)   296.20     4.00     2.25
  1 (profile)   302.45     4.00     3.00
  2 (control)   309.45     4.00     5.00
  0 (direct)    318.45     4.00     3.50
  0 (direct)    325.95     4.00     2.50
  0 (direct)    332.45     4.00     5.50
  2 (control)   341.95     4.00     4.25
  1 (profile)   350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  0 (direct)     14.20     4.00     2.75
  1 (profile)    20.95     4.00     3.00
  2 (control)    27.95     4.00     3.00
  0 (direct)     34.95     4.00     5.25
  2 (control)    44.20     4.00     2.00
  0 (direct)     50.20     4.00     6.25
  1 (profile)    60.45     4.00     3.50
  2 (control)    67.95     4.00     5.75
  2 (control)    77.70     4.00     5.25
  0 (direct)     86.95     4.00     1.25
  2 (control)    92.20     4.00     1.50
  2 (control)    97.70     4.00     6.75
  0 (direct)    108.45     4.00     1.75
  1 (profile)   114.20     4.00     4.50
  0 (direct)    122.70     4.00     2.25
  2 (control)   128.95     4.00     2.50
  1 (profile)   135.45     4.00     4.50
  2 (control)   143.95     4.00     2.50
  1 (profile)   150.45     4.00     3.75
  1 (profile)   158.20     4.00     6.75
  1 (profile)   168.95     4.00     2.75
  0 (direct)    175.70     4.00     6.50
  1 (profile)   186.20     4.00     4.25
  2 (control)   194.45     4.00     5.75
  2 (control)   204.20     4.00     7.00
  1 (profile)   215.20     4.00     6.50
  0 (direct)    225.70     4.00     1.00
  1 (profile)   230.70     4.00     3.75
  2 (control)   238.45     4.00     2.25
  0 (direct)    244.70     4.00     3.25
  0 (direct)    251.95     4.00     1.75
  0 (direct)    257.70     4.00     4.25
  1 (profile)   265.95     4.00     5.50
  1 (profile)   275.45     4.00     6.25
  0 (direct)    285.70     4.00     1.50
  0 (direct)    291.20     4.00     7.00
  2 (control)   302.20     4.00     5.00
  2 (control)   311.20     4.00     4.75
  1 (profile)   319.95     4.00     3.50
  2 (control)   327.45     4.00     6.00
  2 (control)   337.45     4.00     5.50
  0 (direct)    346.95     4.00     1.25
  1 (profile)   352.20     4.00     5.00
  0 (direct)    361.20     4.00     0.00

