-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.75
  2 (control)    18.95     4.00     4.75
  0 (direct)     27.70     4.00     1.00
  1 (profile)    32.70     4.00     5.25
  2 (control)    41.95     4.00     3.00
  1 (profile)    48.95     4.00     4.50
  0 (direct)     57.45     4.00     1.50
  2 (control)    62.95     4.00     1.25
  0 (direct)     68.20     4.00     3.00
  2 (control)    75.20     4.00     4.25
  2 (control)    83.45     4.00     5.50
  1 (profile)    92.95     4.00     2.50
  2 (control)    99.45     4.00     7.00
  1 (profile)   110.45     4.00     6.25
  0 (direct)    120.70     4.00     5.25
  1 (profile)   129.95     4.00     3.75
  1 (profile)   137.70     4.00     5.00
  0 (direct)    146.70     4.00     1.25
  0 (direct)    151.95     4.00     6.50
  2 (control)   162.45     4.00     6.50
  1 (profile)   172.95     4.00     5.75
  1 (profile)   182.70     4.00     3.75
  0 (direct)    190.45     4.00     7.00
  0 (direct)    201.45     4.00     3.50
  2 (control)   208.95     4.00     1.00
  0 (direct)    213.95     4.00     1.50
  1 (profile)   219.45     4.00     2.25
  0 (direct)    225.70     4.00     4.50
  0 (direct)    234.20     4.00     3.25
  0 (direct)    241.45     4.00     6.00
  1 (profile)   251.45     4.00     2.75
  2 (control)   258.20     4.00     2.50
  2 (control)   264.70     4.00     2.25
  0 (direct)    270.95     4.00     6.25
  2 (control)   281.20     4.00     6.75
  1 (profile)   291.95     4.00     4.25
  2 (control)   300.20     4.00     2.75
  2 (control)   306.95     4.00     2.00
  1 (profile)   312.95     4.00     3.50
  1 (profile)   320.45     4.00     1.75
  2 (control)   326.20     4.00     1.75
  1 (profile)   331.95     4.00     6.75
  2 (control)   342.70     4.00     5.00
  0 (direct)    351.70     4.00     5.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.50
  2 (control)    17.70     4.00     1.00
  0 (direct)     22.70     4.00     1.50
  1 (profile)    28.20     4.00     5.00
  2 (control)    37.20     4.00     6.25
  2 (control)    47.45     4.00     2.50
  2 (control)    53.95     4.00     1.75
  1 (profile)    59.70     4.00     2.00
  1 (profile)    65.70     4.00     1.50
  2 (control)    71.20     4.00     6.00
  2 (control)    81.20     4.00     2.25
  0 (direct)     87.45     4.00     3.50
  1 (profile)    94.95     4.00     6.75
  1 (profile)   105.70     4.00     5.50
  0 (direct)    115.20     4.00     6.75
  0 (direct)    125.95     4.00     4.25
  0 (direct)    134.20     4.00     4.50
  1 (profile)   142.70     4.00     1.25
  1 (profile)   147.95     4.00     4.25
  2 (control)   156.20     4.00     3.75
  1 (profile)   163.95     4.00     5.25
  2 (control)   173.20     4.00     1.25
  1 (profile)   178.45     4.00     5.75
  0 (direct)    188.20     4.00     6.50
  0 (direct)    198.70     4.00     5.00
  2 (control)   207.70     4.00     3.00
  1 (profile)   214.70     4.00     6.25
  1 (profile)   224.95     4.00     4.75
  1 (profile)   233.70     4.00     1.00
  2 (control)   238.70     4.00     7.00
  0 (direct)    249.70     4.00     3.50
  0 (direct)    257.20     4.00     2.25
  1 (profile)   263.45     4.00     7.00
  0 (direct)    274.45     4.00     2.75
  2 (control)   281.20     4.00     5.75
  2 (control)   290.95     4.00     2.75
  2 (control)   297.70     4.00     3.25
  0 (direct)    304.95     4.00     5.25
  1 (profile)   314.20     4.00     3.00
  0 (direct)    321.20     4.00     5.50
  2 (control)   330.70     4.00     6.50
  2 (control)   341.20     4.00     2.50
  1 (profile)   347.70     4.00     1.75
  0 (direct)    353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

