-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  2 (control)    16.20     4.00     2.75
  0 (direct)     22.95     4.00     5.25
  2 (control)    32.20     4.00     2.25
  1 (profile)    38.45     4.00     2.75
  1 (profile)    45.20     4.00     1.00
  1 (profile)    50.20     4.00     3.50
  2 (control)    57.70     4.00     5.75
  2 (control)    67.45     4.00     1.50
  1 (profile)    72.95     4.00     6.75
  1 (profile)    83.70     4.00     3.00
  2 (control)    90.70     4.00     3.75
  0 (direct)     98.45     4.00     5.00
  0 (direct)    107.45     4.00     2.50
  2 (control)   113.95     4.00     3.25
  0 (direct)    121.20     4.00     1.00
  2 (control)   126.20     4.00     6.75
  0 (direct)    136.95     4.00     7.00
  1 (profile)   147.95     4.00     6.25
  0 (direct)    158.20     4.00     5.50
  0 (direct)    167.70     4.00     1.75
  0 (direct)    173.45     4.00     4.25
  1 (profile)   181.70     4.00     4.50
  2 (control)   190.20     4.00     5.25
  2 (control)   199.45     4.00     1.50
  0 (direct)    204.95     4.00     6.25
  0 (direct)    215.20     4.00     3.50
  0 (direct)    222.70     4.00     1.75
  1 (profile)   228.45     4.00     2.25
  2 (control)   234.70     4.00     6.50
  2 (control)   245.20     4.00     2.50
  1 (profile)   251.70     4.00     3.75
  2 (control)   259.45     4.00     5.00
  1 (profile)   268.45     4.00     1.25
  1 (profile)   273.70     4.00     4.50
  1 (profile)   282.20     4.00     4.75
  0 (direct)    290.95     4.00     2.00
  1 (profile)   296.95     4.00     6.50
  2 (control)   307.45     4.00     5.75
  2 (control)   317.20     4.00     4.25
  0 (direct)    325.45     4.00     1.25
  0 (direct)    330.70     4.00     6.00
  1 (profile)   340.70     4.00     7.00
  1 (profile)   351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     6.25
  1 (profile)    19.45     4.00     1.25
  1 (profile)    24.70     4.00     2.75
  0 (direct)     31.45     4.00     1.00
  0 (direct)     36.45     4.00     3.75
  1 (profile)    44.20     4.00     1.50
  0 (direct)     49.70     4.00     2.50
  1 (profile)    56.20     4.00     5.25
  1 (profile)    65.45     4.00     4.50
  1 (profile)    73.95     4.00     1.75
  0 (direct)     79.70     4.00     6.00
  2 (control)    89.70     4.00     2.75
  1 (profile)    96.45     4.00     1.00
  1 (profile)   101.45     4.00     6.50
  0 (direct)    111.95     4.00     6.75
  0 (direct)    122.70     4.00     6.75
  2 (control)   133.45     4.00     5.00
  2 (control)   142.45     4.00     6.25
  2 (control)   152.70     4.00     2.25
  1 (profile)   158.95     4.00     1.50
  2 (control)   164.45     4.00     1.25
  0 (direct)    169.70     4.00     5.25
  2 (control)   178.95     4.00     6.50
  1 (profile)   189.45     4.00     3.00
  0 (direct)    196.45     4.00     3.00
  2 (control)   203.45     4.00     5.50
  2 (control)   212.95     4.00     1.75
  2 (control)   218.70     4.00     3.50
  1 (profile)   226.20     4.00     4.25
  0 (direct)    234.45     4.00     4.75
  0 (direct)    243.20     4.00     3.25
  0 (direct)    250.45     4.00     5.75
  1 (profile)   260.20     4.00     5.50
  1 (profile)   269.70     4.00     4.50
  2 (control)   278.20     4.00     2.50
  0 (direct)    284.70     4.00     3.50
  1 (profile)   292.20     4.00     5.00
  2 (control)   301.20     4.00     2.00
  1 (profile)   307.20     4.00     7.00
  0 (direct)    318.20     4.00     3.75
  2 (control)   325.95     4.00     4.25
  0 (direct)    334.20     4.00     5.75
  0 (direct)    343.95     4.00     2.25
  2 (control)   350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

