-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.75
  1 (profile)    14.95     4.00     2.75
  2 (control)    21.70     4.00     2.00
  1 (profile)    27.70     4.00     1.50
  1 (profile)    33.20     4.00     3.00
  1 (profile)    40.20     4.00     1.00
  0 (direct)     45.20     4.00     4.25
  1 (profile)    53.45     4.00     3.25
  0 (direct)     60.70     4.00     6.75
  1 (profile)    71.45     4.00     5.75
  0 (direct)     81.20     4.00     5.25
  2 (control)    90.45     4.00     2.50
  0 (direct)     96.95     4.00     6.75
  0 (direct)    107.70     4.00     6.25
  2 (control)   117.95     4.00     4.50
  2 (control)   126.45     4.00     3.00
  2 (control)   133.45     4.00     6.50
  1 (profile)   143.95     4.00     6.00
  1 (profile)   153.95     4.00     4.75
  2 (control)   162.70     4.00     1.25
  0 (direct)    167.95     4.00     1.25
  0 (direct)    173.20     4.00     7.00
  0 (direct)    184.20     4.00     3.50
  1 (profile)   191.70     4.00     4.50
  2 (control)   200.20     4.00     1.00
  2 (control)   205.20     4.00     6.25
  1 (profile)   215.45     4.00     2.50
  0 (direct)    221.95     4.00     5.50
  1 (profile)   231.45     4.00     5.75
  0 (direct)    241.20     4.00     2.75
  2 (control)   247.95     4.00     4.25
  2 (control)   256.20     4.00     5.50
  0 (direct)    265.70     4.00     2.25
  1 (profile)   271.95     4.00     1.75
  0 (direct)    277.70     4.00     1.50
  1 (profile)   283.20     4.00     6.50
  0 (direct)    293.70     4.00     7.00
  2 (control)   304.70     4.00     3.50
  2 (control)   312.20     4.00     5.00
  0 (direct)    321.20     4.00     3.75
  1 (profile)   328.95     4.00     5.00
  2 (control)   337.95     4.00     2.25
  0 (direct)    344.20     4.00     5.25
  2 (control)   353.45     4.00     3.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  1 (profile)    15.70     4.00     2.25
  1 (profile)    21.95     4.00     6.25
  2 (control)    32.20     4.00     5.00
  1 (profile)    41.20     4.00     3.00
  2 (control)    48.20     4.00     4.50
  0 (direct)     56.70     4.00     4.50
  0 (direct)     65.20     4.00     6.50
  1 (profile)    75.70     4.00     2.50
  0 (direct)     82.20     4.00     6.50
  1 (profile)    92.70     4.00     4.25
  0 (direct)    100.95     4.00     6.75
  0 (direct)    111.70     4.00     1.50
  1 (profile)   117.20     4.00     1.75
  1 (profile)   122.95     4.00     5.75
  2 (control)   132.70     4.00     5.75
  1 (profile)   142.45     4.00     2.75
  0 (direct)    149.20     4.00     6.75
  1 (profile)   159.95     4.00     7.00
  1 (profile)   170.95     4.00     3.25
  2 (control)   178.20     4.00     1.75
  0 (direct)    183.95     4.00     5.25
  2 (control)   193.20     4.00     5.50
  2 (control)   202.70     4.00     4.75
  2 (control)   211.45     4.00     3.50
  1 (profile)   218.95     4.00     3.75
  2 (control)   226.70     4.00     5.00
  0 (direct)    235.70     4.00     6.25
  2 (control)   245.95     4.00     5.25
  1 (profile)   255.20     4.00     2.75
  1 (profile)   261.95     4.00     1.00
  1 (profile)   266.95     4.00     1.50
  0 (direct)    272.45     4.00     1.25
  0 (direct)    277.70     4.00     5.50
  0 (direct)    287.20     4.00     1.25
  2 (control)   292.45     4.00     6.00
  0 (direct)    302.45     4.00     4.25
  0 (direct)    310.70     4.00     3.00
  2 (control)   317.70     4.00     2.00
  2 (control)   323.70     4.00     3.50
  0 (direct)    331.20     4.00     1.00
  2 (control)   336.20     4.00     7.00
  1 (profile)   347.20     4.00     2.25
  2 (control)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

