-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  2 (control)    14.45     4.00     1.75
  2 (control)    20.20     4.00     3.75
  2 (control)    27.95     4.00     2.25
  1 (profile)    34.20     4.00     6.25
  1 (profile)    44.45     4.00     2.50
  0 (direct)     50.95     4.00     4.25
  0 (direct)     59.20     4.00     7.00
  2 (control)    70.20     4.00     3.50
  0 (direct)     77.70     4.00     1.25
  1 (profile)    82.95     4.00     5.00
  1 (profile)    91.95     4.00     3.75
  1 (profile)    99.70     4.00     1.50
  2 (control)   105.20     4.00     7.00
  0 (direct)    116.20     4.00     1.75
  2 (control)   121.95     4.00     4.25
  1 (profile)   130.20     4.00     3.50
  0 (direct)    137.70     4.00     5.75
  1 (profile)   147.45     4.00     2.50
  2 (control)   153.95     4.00     5.25
  1 (profile)   163.20     4.00     1.00
  0 (direct)    168.20     4.00     1.50
  0 (direct)    173.70     4.00     1.00
  1 (profile)   178.70     4.00     5.00
  1 (profile)   187.70     4.00     2.75
  2 (control)   194.45     4.00     6.75
  2 (control)   205.20     4.00     3.25
  1 (profile)   212.45     4.00     6.50
  0 (direct)    222.95     4.00     4.50
  1 (profile)   231.45     4.00     2.75
  2 (control)   238.20     4.00     3.00
  0 (direct)    245.20     4.00     4.75
  0 (direct)    253.95     4.00     3.00
  2 (control)   260.95     4.00     2.00
  2 (control)   266.95     4.00     6.00
  2 (control)   276.95     4.00     5.50
  1 (profile)   286.45     4.00     2.25
  0 (direct)    292.70     4.00     5.75
  1 (profile)   302.45     4.00     6.25
  0 (direct)    312.70     4.00     6.75
  2 (control)   323.45     4.00     6.50
  0 (direct)    333.95     4.00     5.25
  1 (profile)   343.20     4.00     5.50
  2 (control)   352.70     4.00     4.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  2 (control)    18.20     4.00     2.50
  2 (control)    24.70     4.00     2.75
  1 (profile)    31.45     4.00     3.50
  1 (profile)    38.95     4.00     1.50
  1 (profile)    44.45     4.00     2.50
  2 (control)    50.95     4.00     5.75
  0 (direct)     60.70     4.00     6.25
  0 (direct)     70.95     4.00     2.25
  1 (profile)    77.20     4.00     6.50
  1 (profile)    87.70     4.00     3.50
  0 (direct)     95.20     4.00     2.00
  1 (profile)   101.20     4.00     1.50
  0 (direct)    106.70     4.00     5.00
  2 (control)   115.70     4.00     1.75
  2 (control)   121.45     4.00     3.00
  1 (profile)   128.45     4.00     5.75
  1 (profile)   138.20     4.00     6.00
  2 (control)   148.20     4.00     5.25
  1 (profile)   157.45     4.00     3.25
  0 (direct)    164.70     4.00     4.75
  2 (control)   173.45     4.00     7.00
  0 (direct)    184.45     4.00     2.75
  0 (direct)    191.20     4.00     5.25
  1 (profile)   200.45     4.00     6.75
  2 (control)   211.20     4.00     4.25
  2 (control)   219.45     4.00     3.75
  2 (control)   227.20     4.00     4.50
  1 (profile)   235.70     4.00     4.25
  2 (control)   243.95     4.00     5.50
  0 (direct)    253.45     4.00     1.25
  1 (profile)   258.70     4.00     6.50
  0 (direct)    269.20     4.00     1.75
  1 (profile)   274.95     4.00     1.25
  0 (direct)    280.20     4.00     6.25
  0 (direct)    290.45     4.00     1.00
  0 (direct)    295.45     4.00     1.00
  2 (control)   300.45     4.00     3.00
  2 (control)   307.45     4.00     4.50
  2 (control)   315.95     4.00     7.00
  1 (profile)   326.95     4.00     2.25
  1 (profile)   333.20     4.00     6.75
  0 (direct)    343.95     4.00     3.75
  0 (direct)    351.70     4.00     5.50
  2 (control)   361.20     4.00     0.00

