-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  1 (profile)    14.70     4.00     2.50
  1 (profile)    21.20     4.00     1.25
  1 (profile)    26.45     4.00     4.50
  2 (control)    34.95     4.00     6.75
  1 (profile)    45.70     4.00     5.50
  0 (direct)     55.20     4.00     4.50
  0 (direct)     63.70     4.00     3.75
  1 (profile)    71.45     4.00     6.25
  2 (control)    81.70     4.00     3.50
  2 (control)    89.20     4.00     2.50
  1 (profile)    95.70     4.00     5.25
  1 (profile)   104.95     4.00     6.50
  1 (profile)   115.45     4.00     2.00
  0 (direct)    121.45     4.00     6.25
  2 (control)   131.70     4.00     3.00
  2 (control)   138.70     4.00     1.75
  1 (profile)   144.45     4.00     4.25
  0 (direct)    152.70     4.00     5.00
  1 (profile)   161.70     4.00     2.25
  2 (control)   167.95     4.00     1.75
  2 (control)   173.70     4.00     5.75
  2 (control)   183.45     4.00     5.50
  1 (profile)   192.95     4.00     6.75
  2 (control)   203.70     4.00     2.25
  2 (control)   209.95     4.00     3.25
  0 (direct)    217.20     4.00     6.50
  2 (control)   227.70     4.00     2.75
  1 (profile)   234.45     4.00     5.00
  0 (direct)    243.45     4.00     6.00
  0 (direct)    253.45     4.00     3.50
  0 (direct)    260.95     4.00     4.25
  1 (profile)   269.20     4.00     2.75
  0 (direct)    275.95     4.00     5.25
  0 (direct)    285.20     4.00     1.00
  2 (control)   290.20     4.00     3.75
  2 (control)   297.95     4.00     3.00
  2 (control)   304.95     4.00     7.00
  0 (direct)    315.95     4.00     7.00
  0 (direct)    326.95     4.00     1.50
  2 (control)   332.45     4.00     1.25
  1 (profile)   337.70     4.00     4.75
  1 (profile)   346.45     4.00     5.75
  0 (direct)    356.20     4.00     1.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  0 (direct)     14.70     4.00     1.75
  2 (control)    20.45     4.00     1.75
  1 (profile)    26.20     4.00     1.50
  2 (control)    31.70     4.00     6.25
  1 (profile)    41.95     4.00     5.00
  1 (profile)    50.95     4.00     6.25
  2 (control)    61.20     4.00     5.00
  2 (control)    70.20     4.00     1.00
  2 (control)    75.20     4.00     5.50
  1 (profile)    84.70     4.00     3.75
  2 (control)    92.45     4.00     4.50
  1 (profile)   100.95     4.00     5.25
  0 (direct)    110.20     4.00     4.25
  2 (control)   118.45     4.00     4.25
  2 (control)   126.70     4.00     5.75
  0 (direct)    136.45     4.00     2.75
  2 (control)   143.20     4.00     6.75
  2 (control)   153.95     4.00     2.50
  1 (profile)   160.45     4.00     1.00
  0 (direct)    165.45     4.00     2.25
  1 (profile)   171.70     4.00     5.25
  0 (direct)    180.95     4.00     3.00
  1 (profile)   187.95     4.00     6.50
  0 (direct)    198.45     4.00     3.25
  0 (direct)    205.70     4.00     3.50
  2 (control)   213.20     4.00     3.75
  0 (direct)    220.95     4.00     3.00
  0 (direct)    227.95     4.00     6.50
  0 (direct)    238.45     4.00     2.50
  1 (profile)   244.95     4.00     6.75
  2 (control)   255.70     4.00     5.50
  0 (direct)    265.20     4.00     4.50
  0 (direct)    273.70     4.00     7.00
  1 (profile)   284.70     4.00     1.25
  1 (profile)   289.95     4.00     2.75
  2 (control)   296.70     4.00     1.25
  0 (direct)    301.95     4.00     2.00
  1 (profile)   307.95     4.00     6.00
  1 (profile)   317.95     4.00     5.75
  1 (profile)   327.70     4.00     7.00
  2 (control)   338.70     4.00     3.50
  2 (control)   346.20     4.00     4.75
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

