-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.50
  2 (control)    17.70     4.00     6.75
  1 (profile)    28.45     4.00     3.00
  1 (profile)    35.45     4.00     3.25
  0 (direct)     42.70     4.00     1.50
  2 (control)    48.20     4.00     1.00
  1 (profile)    53.20     4.00     2.25
  1 (profile)    59.45     4.00     6.75
  0 (direct)     70.20     4.00     1.75
  0 (direct)     75.95     4.00     5.00
  1 (profile)    84.95     4.00     5.25
  0 (direct)     94.20     4.00     1.25
  2 (control)    99.45     4.00     5.75
  0 (direct)    109.20     4.00     4.25
  2 (control)   117.45     4.00     3.50
  0 (direct)    124.95     4.00     7.00
  2 (control)   135.95     4.00     5.25
  1 (profile)   145.20     4.00     5.50
  0 (direct)    154.70     4.00     3.50
  0 (direct)    162.20     4.00     1.75
  1 (profile)   167.95     4.00     1.25
  2 (control)   173.20     4.00     6.50
  0 (direct)    183.70     4.00     4.50
  2 (control)   192.20     4.00     2.50
  1 (profile)   198.70     4.00     6.25
  2 (control)   208.95     4.00     5.75
  2 (control)   218.70     4.00     3.00
  2 (control)   225.70     4.00     1.00
  0 (direct)    230.70     4.00     6.00
  0 (direct)    240.70     4.00     2.25
  1 (profile)   246.95     4.00     3.75
  1 (profile)   254.70     4.00     4.75
  1 (profile)   263.45     4.00     5.00
  0 (direct)    272.45     4.00     2.75
  2 (control)   279.20     4.00     5.50
  0 (direct)    288.70     4.00     7.00
  0 (direct)    299.70     4.00     6.50
  1 (profile)   310.20     4.00     1.50
  1 (profile)   315.70     4.00     2.75
  2 (control)   322.45     4.00     2.50
  2 (control)   328.95     4.00     2.00
  2 (control)   334.95     4.00     6.25
  0 (direct)    345.20     4.00     4.25
  2 (control)   353.45     4.00     3.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.75
  0 (direct)     14.95     4.00     5.75
  0 (direct)     24.70     4.00     1.25
  2 (control)    29.95     4.00     2.25
  0 (direct)     36.20     4.00     6.75
  1 (profile)    46.95     4.00     1.50
  2 (control)    52.45     4.00     1.00
  1 (profile)    57.45     4.00     4.50
  0 (direct)     65.95     4.00     1.75
  0 (direct)     71.70     4.00     5.25
  1 (profile)    80.95     4.00     6.25
  2 (control)    91.20     4.00     7.00
  2 (control)   102.20     4.00     4.75
  1 (profile)   110.95     4.00     4.50
  0 (direct)    119.45     4.00     2.00
  1 (profile)   125.45     4.00     3.00
  2 (control)   132.45     4.00     6.75
  2 (control)   143.20     4.00     2.50
  2 (control)   149.70     4.00     5.50
  0 (direct)    159.20     4.00     7.00
  1 (profile)   170.20     4.00     2.75
  0 (direct)    176.95     4.00     1.25
  2 (control)   182.20     4.00     3.00
  0 (direct)    189.20     4.00     6.25
  2 (control)   199.45     4.00     5.25
  0 (direct)    208.70     4.00     2.50
  0 (direct)    215.20     4.00     4.25
  1 (profile)   223.45     4.00     3.75
  2 (control)   231.20     4.00     3.75
  1 (profile)   238.95     4.00     5.00
  1 (profile)   247.95     4.00     6.50
  0 (direct)    258.45     4.00     6.00
  2 (control)   268.45     4.00     2.75
  1 (profile)   275.20     4.00     5.50
  1 (profile)   284.70     4.00     3.50
  0 (direct)    292.20     4.00     5.00
  0 (direct)    301.20     4.00     3.25
  1 (profile)   308.45     4.00     2.25
  1 (profile)   314.70     4.00     6.50
  2 (control)   325.20     4.00     5.75
  2 (control)   334.95     4.00     4.25
  2 (control)   343.20     4.00     1.50
  1 (profile)   348.70     4.00     1.00
  0 (direct)    353.70     4.00     3.50
  1 (profile)   361.20     4.00     0.00

