-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.25
  0 (direct)     17.45     4.00     1.25
  0 (direct)     22.70     4.00     7.00
  1 (profile)    33.70     4.00     2.25
  1 (profile)    39.95     4.00     3.25
  1 (profile)    47.20     4.00     3.50
  2 (control)    54.70     4.00     2.75
  2 (control)    61.45     4.00     4.75
  1 (profile)    70.20     4.00     1.50
  2 (control)    75.70     4.00     3.75
  2 (control)    83.45     4.00     1.00
  2 (control)    88.45     4.00     1.75
  1 (profile)    94.20     4.00     5.25
  2 (control)   103.45     4.00     2.00
  1 (profile)   109.45     4.00     6.75
  0 (direct)    120.20     4.00     3.75
  0 (direct)    127.95     4.00     4.25
  0 (direct)    136.20     4.00     5.50
  2 (control)   145.70     4.00     5.00
  1 (profile)   154.70     4.00     4.50
  1 (profile)   163.20     4.00     1.25
  1 (profile)   168.45     4.00     5.75
  2 (control)   178.20     4.00     6.00
  0 (direct)    188.20     4.00     7.00
  0 (direct)    199.20     4.00     1.00
  1 (profile)   204.20     4.00     3.00
  0 (direct)    211.20     4.00     5.50
  0 (direct)    220.70     4.00     4.50
  1 (profile)   229.20     4.00     3.00
  2 (control)   236.20     4.00     5.25
  1 (profile)   245.45     4.00     5.00
  1 (profile)   254.45     4.00     3.50
  0 (direct)    261.95     4.00     2.50
  2 (control)   268.45     4.00     6.50
  2 (control)   278.95     4.00     6.75
  2 (control)   289.70     4.00     2.75
  0 (direct)    296.45     4.00     2.50
  0 (direct)    302.95     4.00     1.50
  2 (control)   308.45     4.00     6.25
  2 (control)   318.70     4.00     6.50
  2 (control)   329.20     4.00     2.25
  1 (profile)   335.45     4.00     1.75
  1 (profile)   341.20     4.00     6.25
  0 (direct)    351.45     4.00     5.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  1 (profile)    16.20     4.00     6.00
  2 (control)    26.20     4.00     4.75
  2 (control)    34.95     4.00     1.25
  0 (direct)     40.20     4.00     4.25
  0 (direct)     48.45     4.00     1.00
  2 (control)    53.45     4.00     2.75
  2 (control)    60.20     4.00     6.50
  1 (profile)    70.70     4.00     6.25
  2 (control)    80.95     4.00     2.75
  1 (profile)    87.70     4.00     5.25
  1 (profile)    96.95     4.00     3.75
  1 (profile)   104.70     4.00     2.25
  0 (direct)    110.95     4.00     3.00
  0 (direct)    117.95     4.00     5.00
  1 (profile)   126.95     4.00     7.00
  2 (control)   137.95     4.00     5.25
  2 (control)   147.20     4.00     5.75
  2 (control)   156.95     4.00     5.75
  1 (profile)   166.70     4.00     5.00
  2 (control)   175.70     4.00     3.75
  1 (profile)   183.45     4.00     4.50
  0 (direct)    191.95     4.00     1.75
  0 (direct)    197.70     4.00     4.50
  2 (control)   206.20     4.00     2.00
  1 (profile)   212.20     4.00     2.50
  2 (control)   218.70     4.00     5.50
  2 (control)   228.20     4.00     2.25
  0 (direct)    234.45     4.00     1.25
  0 (direct)    239.70     4.00     5.50
  0 (direct)    249.20     4.00     1.50
  1 (profile)   254.70     4.00     6.50
  0 (direct)    265.20     4.00     7.00
  1 (profile)   276.20     4.00     3.50
  1 (profile)   283.70     4.00     6.75
  0 (direct)    294.45     4.00     3.25
  0 (direct)    301.70     4.00     1.75
  2 (control)   307.45     4.00     1.50
  1 (profile)   312.95     4.00     4.25
  1 (profile)   321.20     4.00     6.25
  0 (direct)    331.45     4.00     6.75
  0 (direct)    342.20     4.00     2.50
  2 (control)   348.70     4.00     1.00
  1 (profile)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

