-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  2 (control)    15.45     4.00     7.00
  2 (control)    26.45     4.00     2.75
  0 (direct)     33.20     4.00     1.75
  2 (control)    38.95     4.00     1.75
  1 (profile)    44.70     4.00     1.00
  1 (profile)    49.70     4.00     5.00
  0 (direct)     58.70     4.00     1.50
  0 (direct)     64.20     4.00     2.75
  1 (profile)    70.95     4.00     5.75
  2 (control)    80.70     4.00     6.25
  2 (control)    90.95     4.00     7.00
  2 (control)   101.95     4.00     6.00
  1 (profile)   111.95     4.00     6.25
  1 (profile)   122.20     4.00     2.00
  0 (direct)    128.20     4.00     5.50
  0 (direct)    137.70     4.00     2.50
  1 (profile)   144.20     4.00     3.50
  2 (control)   151.70     4.00     3.00
  2 (control)   158.70     4.00     4.50
  1 (profile)   167.20     4.00     3.75
  1 (profile)   174.95     4.00     3.75
  0 (direct)    182.70     4.00     5.25
  0 (direct)    191.95     4.00     3.25
  1 (profile)   199.20     4.00     5.50
  2 (control)   208.70     4.00     4.25
  0 (direct)    216.95     4.00     2.50
  2 (control)   223.45     4.00     4.75
  0 (direct)    232.20     4.00     3.50
  0 (direct)    239.70     4.00     1.25
  2 (control)   244.95     4.00     6.50
  2 (control)   255.45     4.00     5.25
  2 (control)   264.70     4.00     2.25
  0 (direct)    270.95     4.00     5.75
  1 (profile)   280.70     4.00     5.00
  1 (profile)   289.70     4.00     4.50
  0 (direct)    298.20     4.00     6.75
  1 (profile)   308.95     4.00     1.00
  1 (profile)   313.95     4.00     6.50
  0 (direct)    324.45     4.00     4.25
  2 (control)   332.70     4.00     3.00
  1 (profile)   339.70     4.00     1.25
  2 (control)   344.95     4.00     1.50
  0 (direct)    350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  1 (profile)    18.20     4.00     2.00
  2 (control)    24.20     4.00     2.75
  0 (direct)     30.95     4.00     2.50
  0 (direct)     37.45     4.00     5.50
  1 (profile)    46.95     4.00     1.75
  1 (profile)    52.70     4.00     6.00
  2 (control)    62.70     4.00     5.75
  2 (control)    72.45     4.00     2.25
  1 (profile)    78.70     4.00     7.00
  0 (direct)     89.70     4.00     5.00
  1 (profile)    98.70     4.00     3.50
  2 (control)   106.20     4.00     1.25
  0 (direct)    111.45     4.00     3.75
  1 (profile)   119.20     4.00     4.75
  2 (control)   127.95     4.00     6.25
  1 (profile)   138.20     4.00     3.50
  2 (control)   145.70     4.00     4.50
  0 (direct)    154.20     4.00     6.50
  0 (direct)    164.70     4.00     2.75
  1 (profile)   171.45     4.00     4.50
  2 (control)   179.95     4.00     4.25
  1 (profile)   188.20     4.00     3.00
  0 (direct)    195.20     4.00     3.25
  1 (profile)   202.45     4.00     6.50
  2 (control)   212.95     4.00     1.75
  0 (direct)    218.70     4.00     3.75
  0 (direct)    226.45     4.00     5.50
  0 (direct)    235.95     4.00     6.25
  1 (profile)   246.20     4.00     5.25
  2 (control)   255.45     4.00     3.00
  2 (control)   262.45     4.00     6.75
  0 (direct)    273.20     4.00     1.50
  2 (control)   278.70     4.00     1.25
  0 (direct)    283.95     4.00     1.00
  2 (control)   288.95     4.00     1.00
  1 (profile)   293.95     4.00     2.25
  2 (control)   300.20     4.00     7.00
  1 (profile)   311.20     4.00     1.50
  2 (control)   316.70     4.00     6.75
  1 (profile)   327.45     4.00     5.25
  0 (direct)    336.70     4.00     5.75
  0 (direct)    346.45     4.00     4.25
  2 (control)   354.70     4.00     2.50
  1 (profile)   361.20     4.00     0.00

