-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  1 (profile)    14.95     4.00     4.25
  0 (direct)     23.20     4.00     3.75
  2 (control)    30.95     4.00     5.00
  1 (profile)    39.95     4.00     1.50
  0 (direct)     45.45     4.00     6.25
  0 (direct)     55.70     4.00     7.00
  2 (control)    66.70     4.00     1.25
  2 (control)    71.95     4.00     1.50
  2 (control)    77.45     4.00     3.00
  1 (profile)    84.45     4.00     4.25
  1 (profile)    92.70     4.00     5.50
  1 (profile)   102.20     4.00     2.25
  0 (direct)    108.45     4.00     4.50
  0 (direct)    116.95     4.00     6.75
  2 (control)   127.70     4.00     6.50
  1 (profile)   138.20     4.00     5.50
  0 (direct)    147.70     4.00     1.75
  2 (control)   153.45     4.00     2.00
  2 (control)   159.45     4.00     1.25
  1 (profile)   164.70     4.00     5.25
  2 (control)   173.95     4.00     6.50
  1 (profile)   184.45     4.00     4.50
  0 (direct)    192.95     4.00     3.50
  0 (direct)    200.45     4.00     5.25
  1 (profile)   209.70     4.00     2.75
  2 (control)   216.45     4.00     6.25
  0 (direct)    226.70     4.00     2.50
  0 (direct)    233.20     4.00     4.75
  1 (profile)   241.95     4.00     7.00
  2 (control)   252.95     4.00     3.00
  0 (direct)    259.95     4.00     6.00
  2 (control)   269.95     4.00     1.00
  2 (control)   274.95     4.00     3.75
  1 (profile)   282.70     4.00     2.25
  1 (profile)   288.95     4.00     5.75
  0 (direct)    298.70     4.00     2.50
  1 (profile)   305.20     4.00     3.50
  2 (control)   312.70     4.00     5.75
  2 (control)   322.45     4.00     3.25
  2 (control)   329.70     4.00     5.00
  0 (direct)    338.70     4.00     1.00
  0 (direct)    343.70     4.00     6.75
  0 (direct)    354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.25
  1 (profile)    18.45     4.00     5.75
  0 (direct)     28.20     4.00     6.00
  2 (control)    38.20     4.00     4.50
  1 (profile)    46.70     4.00     2.50
  0 (direct)     53.20     4.00     3.00
  0 (direct)     60.20     4.00     3.25
  1 (profile)    67.45     4.00     4.50
  0 (direct)     75.95     4.00     1.50
  1 (profile)    81.45     4.00     1.75
  0 (direct)     87.20     4.00     5.50
  2 (control)    96.70     4.00     1.00
  2 (control)   101.70     4.00     1.25
  2 (control)   106.95     4.00     5.50
  0 (direct)    116.45     4.00     2.25
  2 (control)   122.70     4.00     7.00
  1 (profile)   133.70     4.00     4.25
  2 (control)   141.95     4.00     6.25
  1 (profile)   152.20     4.00     6.50
  1 (profile)   162.70     4.00     2.75
  1 (profile)   169.45     4.00     6.25
  2 (control)   179.70     4.00     1.50
  2 (control)   185.20     4.00     5.00
  2 (control)   194.20     4.00     3.00
  0 (direct)    201.20     4.00     4.75
  2 (control)   209.95     4.00     6.75
  0 (direct)    220.70     4.00     2.25
  0 (direct)    226.95     4.00     3.50
  2 (control)   234.45     4.00     6.50
  2 (control)   244.95     4.00     6.75
  0 (direct)    255.70     4.00     3.75
  1 (profile)   263.45     4.00     5.25
  0 (direct)    272.70     4.00     4.25
  2 (control)   280.95     4.00     1.25
  1 (profile)   286.20     4.00     1.00
  1 (profile)   291.20     4.00     1.75
  1 (profile)   296.95     4.00     7.00
  0 (direct)    307.95     4.00     3.75
  2 (control)   315.70     4.00     5.00
  0 (direct)    324.70     4.00     2.00
  0 (direct)    330.70     4.00     5.75
  2 (control)   340.45     4.00     3.50
  1 (profile)   347.95     4.00     2.75
  1 (profile)   354.70     4.00     2.50
  1 (profile)   361.20     4.00     0.00

