-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.00
  1 (profile)    16.20     4.00     2.50
  1 (profile)    22.70     4.00     1.00
  0 (direct)     27.70     4.00     4.75
  1 (profile)    36.45     4.00     3.75
  0 (direct)     44.20     4.00     6.75
  2 (control)    54.95     4.00     1.00
  2 (control)    59.95     4.00     5.00
  0 (direct)     68.95     4.00     4.25
  2 (control)    77.20     4.00     2.75
  1 (profile)    83.95     4.00     5.25
  1 (profile)    93.20     4.00     7.00
  2 (control)   104.20     4.00     4.25
  2 (control)   112.45     4.00     6.00
  2 (control)   122.45     4.00     5.25
  0 (direct)    131.70     4.00     5.75
  0 (direct)    141.45     4.00     1.75
  0 (direct)    147.20     4.00     1.25
  1 (profile)   152.45     4.00     3.50
  2 (control)   159.95     4.00     4.50
  0 (direct)    168.45     4.00     2.00
  1 (profile)   174.45     4.00     6.25
  0 (direct)    184.70     4.00     6.75
  1 (profile)   195.45     4.00     5.50
  1 (profile)   204.95     4.00     2.75
  2 (control)   211.70     4.00     6.50
  2 (control)   222.20     4.00     1.75
  2 (control)   227.95     4.00     2.25
  0 (direct)    234.20     4.00     1.50
  1 (profile)   239.70     4.00     3.50
  1 (profile)   247.20     4.00     3.00
  1 (profile)   254.20     4.00     5.50
  2 (control)   263.70     4.00     5.75
  0 (direct)    273.45     4.00     3.25
  0 (direct)    280.70     4.00     6.25
  1 (profile)   290.95     4.00     1.25
  2 (control)   296.20     4.00     6.50
  2 (control)   306.70     4.00     1.50
  2 (control)   312.20     4.00     5.00
  0 (direct)    321.20     4.00     3.75
  0 (direct)    328.95     4.00     2.50
  0 (direct)    335.45     4.00     4.50
  1 (profile)   343.95     4.00     2.25
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  1 (profile)    14.45     4.00     1.25
  0 (direct)     19.70     4.00     2.75
  1 (profile)    26.45     4.00     4.25
  1 (profile)    34.70     4.00     1.00
  1 (profile)    39.70     4.00     2.25
  0 (direct)     45.95     4.00     3.00
  1 (profile)    52.95     4.00     4.50
  1 (profile)    61.45     4.00     5.75
  0 (direct)     71.20     4.00     1.50
  1 (profile)    76.70     4.00     4.25
  2 (control)    84.95     4.00     1.50
  2 (control)    90.45     4.00     5.25
  2 (control)    99.70     4.00     5.50
  0 (direct)    109.20     4.00     4.50
  2 (control)   117.70     4.00     3.00
  2 (control)   124.70     4.00     1.75
  2 (control)   130.45     4.00     6.50
  1 (profile)   140.95     4.00     5.00
  0 (direct)    149.95     4.00     4.75
  0 (direct)    158.70     4.00     1.75
  2 (control)   164.45     4.00     3.50
  1 (profile)   171.95     4.00     7.00
  2 (control)   182.95     4.00     2.25
  2 (control)   189.20     4.00     1.00
  0 (direct)    194.20     4.00     2.75
  1 (profile)   200.95     4.00     6.75
  0 (direct)    211.70     4.00     6.00
  0 (direct)    221.70     4.00     3.50
  0 (direct)    229.20     4.00     2.00
  1 (profile)   235.20     4.00     6.75
  2 (control)   245.95     4.00     2.50
  0 (direct)    252.45     4.00     2.50
  0 (direct)    258.95     4.00     5.50
  2 (control)   268.45     4.00     3.75
  1 (profile)   276.20     4.00     6.25
  2 (control)   286.45     4.00     6.50
  2 (control)   296.95     4.00     5.75
  1 (profile)   306.70     4.00     3.25
  2 (control)   313.95     4.00     6.25
  0 (direct)    324.20     4.00     5.00
  1 (profile)   333.20     4.00     3.75
  1 (profile)   340.95     4.00     5.25
  0 (direct)    350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

