-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  0 (direct)     16.95     4.00     2.25
  1 (profile)    23.20     4.00     3.00
  1 (profile)    30.20     4.00     2.75
  1 (profile)    36.95     4.00     3.50
  2 (control)    44.45     4.00     5.00
  2 (control)    53.45     4.00     3.00
  2 (control)    60.45     4.00     5.00
  1 (profile)    69.45     4.00     7.00
  1 (profile)    80.45     4.00     5.50
  2 (control)    89.95     4.00     6.50
  2 (control)   100.45     4.00     4.25
  2 (control)   108.70     4.00     7.00
  0 (direct)    119.70     4.00     1.75
  0 (direct)    125.45     4.00     2.50
  2 (control)   131.95     4.00     4.25
  0 (direct)    140.20     4.00     6.25
  0 (direct)    150.45     4.00     5.75
  0 (direct)    160.20     4.00     5.25
  1 (profile)   169.45     4.00     1.25
  1 (profile)   174.70     4.00     5.50
  1 (profile)   184.20     4.00     6.75
  2 (control)   194.95     4.00     5.25
  0 (direct)    204.20     4.00     6.50
  1 (profile)   214.70     4.00     2.50
  2 (control)   221.20     4.00     4.50
  0 (direct)    229.70     4.00     2.00
  0 (direct)    235.70     4.00     2.75
  2 (control)   242.45     4.00     4.75
  1 (profile)   251.20     4.00     1.75
  0 (direct)    256.95     4.00     3.50
  2 (control)   264.45     4.00     3.25
  2 (control)   271.70     4.00     1.50
  1 (profile)   277.20     4.00     1.50
  1 (profile)   282.70     4.00     6.25
  0 (direct)    292.95     4.00     2.25
  2 (control)   299.20     4.00     3.75
  2 (control)   306.95     4.00     4.50
  0 (direct)    315.45     4.00     1.00
  0 (direct)    320.45     4.00     5.75
  1 (profile)   330.20     4.00     1.00
  2 (control)   335.20     4.00     6.75
  1 (profile)   345.95     4.00     6.00
  1 (profile)   355.95     4.00     1.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     4.75
  1 (profile)    23.45     4.00     1.00
  2 (control)    28.45     4.00     6.00
  1 (profile)    38.45     4.00     2.75
  0 (direct)     45.20     4.00     3.50
  0 (direct)     52.70     4.00     3.50
  1 (profile)    60.20     4.00     2.75
  1 (profile)    66.95     4.00     6.25
  0 (direct)     77.20     4.00     5.75
  1 (profile)    86.95     4.00     1.25
  2 (control)    92.20     4.00     1.50
  1 (profile)    97.70     4.00     6.75
  2 (control)   108.45     4.00     1.75
  2 (control)   114.20     4.00     2.00
  1 (profile)   120.20     4.00     5.25
  1 (profile)   129.45     4.00     2.25
  2 (control)   135.70     4.00     6.50
  1 (profile)   146.20     4.00     1.00
  0 (direct)    151.20     4.00     5.00
  0 (direct)    160.20     4.00     7.00
  0 (direct)    171.20     4.00     3.75
  2 (control)   178.95     4.00     6.25
  1 (profile)   189.20     4.00     4.25
  2 (control)   197.45     4.00     2.50
  2 (control)   203.95     4.00     3.25
  0 (direct)    211.20     4.00     4.50
  2 (control)   219.70     4.00     2.50
  0 (direct)    226.20     4.00     3.75
  1 (profile)   233.95     4.00     4.25
  1 (profile)   242.20     4.00     5.50
  0 (direct)    251.70     4.00     3.00
  2 (control)   258.70     4.00     6.75
  2 (control)   269.45     4.00     1.75
  0 (direct)    275.20     4.00     2.25
  1 (profile)   281.45     4.00     7.00
  0 (direct)    292.45     4.00     5.50
  0 (direct)    301.95     4.00     5.25
  2 (control)   311.20     4.00     3.00
  2 (control)   318.20     4.00     4.50
  2 (control)   326.70     4.00     1.25
  0 (direct)    331.95     4.00     5.00
  0 (direct)    340.95     4.00     6.50
  0 (direct)    351.45     4.00     5.75
  1 (profile)   361.20     4.00     0.00

