-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  0 (direct)     16.70     4.00     2.50
  1 (profile)    23.20     4.00     5.00
  1 (profile)    32.20     4.00     2.50
  0 (direct)     38.70     4.00     7.00
  1 (profile)    49.70     4.00     2.75
  1 (profile)    56.45     4.00     1.25
  2 (control)    61.70     4.00     2.00
  1 (profile)    67.70     4.00     2.75
  2 (control)    74.45     4.00     6.00
  0 (direct)     84.45     4.00     3.75
  0 (direct)     92.20     4.00     1.75
  0 (direct)     97.95     4.00     5.75
  2 (control)   107.70     4.00     5.25
  0 (direct)    116.95     4.00     3.00
  2 (control)   123.95     4.00     1.00
  2 (control)   128.95     4.00     5.25
  1 (profile)   138.20     4.00     7.00
  1 (profile)   149.20     4.00     3.25
  1 (profile)   156.45     4.00     4.75
  2 (control)   165.20     4.00     3.75
  0 (direct)    172.95     4.00     6.75
  2 (control)   183.70     4.00     5.50
  2 (control)   193.20     4.00     3.50
  1 (profile)   200.70     4.00     1.50
  0 (direct)    206.20     4.00     4.50
  1 (profile)   214.70     4.00     2.25
  2 (control)   220.95     4.00     3.00
  1 (profile)   227.95     4.00     5.75
  2 (control)   237.70     4.00     6.75
  2 (control)   248.45     4.00     4.25
  2 (control)   256.70     4.00     1.50
  0 (direct)    262.20     4.00     4.25
  0 (direct)    270.45     4.00     6.50
  0 (direct)    280.95     4.00     5.00
  1 (profile)   289.95     4.00     2.25
  1 (profile)   296.20     4.00     6.25
  0 (direct)    306.45     4.00     5.50
  2 (control)   315.95     4.00     6.25
  0 (direct)    326.20     4.00     1.25
  1 (profile)   331.45     4.00     1.75
  0 (direct)    337.20     4.00     1.00
  0 (direct)    342.20     4.00     4.50
  1 (profile)   350.70     4.00     6.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  2 (control)    14.20     4.00     3.75
  0 (direct)     21.95     4.00     1.00
  2 (control)    26.95     4.00     6.75
  0 (direct)     37.70     4.00     5.00
  2 (control)    46.70     4.00     2.25
  1 (profile)    52.95     4.00     2.50
  2 (control)    59.45     4.00     3.00
  0 (direct)     66.45     4.00     2.50
  1 (profile)    72.95     4.00     5.75
  0 (direct)     82.70     4.00     6.25
  1 (profile)    92.95     4.00     6.75
  2 (control)   103.70     4.00     5.75
  0 (direct)    113.45     4.00     3.75
  2 (control)   121.20     4.00     6.50
  0 (direct)    131.70     4.00     3.25
  2 (control)   138.95     4.00     1.75
  2 (control)   144.70     4.00     1.75
  1 (profile)   150.45     4.00     5.50
  2 (control)   159.95     4.00     3.50
  1 (profile)   167.45     4.00     1.25
  2 (control)   172.70     4.00     3.00
  0 (direct)    179.70     4.00     2.00
  0 (direct)    185.70     4.00     1.25
  1 (profile)   190.95     4.00     3.50
  0 (direct)    198.45     4.00     7.00
  1 (profile)   209.45     4.00     6.50
  0 (direct)    219.95     4.00     1.50
  0 (direct)    225.45     4.00     4.50
  1 (profile)   233.95     4.00     5.50
  2 (control)   243.45     4.00     7.00
  0 (direct)    254.45     4.00     2.75
  2 (control)   261.20     4.00     5.25
  2 (control)   270.45     4.00     6.25
  1 (profile)   280.70     4.00     6.00
  1 (profile)   290.70     4.00     4.75
  1 (profile)   299.45     4.00     1.50
  0 (direct)    304.95     4.00     5.00
  1 (profile)   313.95     4.00     4.50
  1 (profile)   322.45     4.00     4.25
  0 (direct)    330.70     4.00     4.25
  1 (profile)   338.95     4.00     2.25
  0 (direct)    345.20     4.00     5.25
  2 (control)   354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

