-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  2 (control)    16.70     4.00     1.50
  2 (control)    22.20     4.00     6.00
  0 (direct)     32.20     4.00     1.00
  0 (direct)     37.20     4.00     1.50
  1 (profile)    42.70     4.00     2.75
  2 (control)    49.45     4.00     3.25
  1 (profile)    56.70     4.00     3.50
  1 (profile)    64.20     4.00     7.00
  1 (profile)    75.20     4.00     5.00
  2 (control)    84.20     4.00     4.50
  1 (profile)    92.70     4.00     6.50
  2 (control)   103.20     4.00     3.75
  2 (control)   110.95     4.00     4.25
  2 (control)   119.20     4.00     2.50
  0 (direct)    125.70     4.00     5.50
  1 (profile)   135.20     4.00     2.25
  0 (direct)    141.45     4.00     6.25
  0 (direct)    151.70     4.00     1.25
  1 (profile)   156.95     4.00     6.75
  0 (direct)    167.70     4.00     2.75
  0 (direct)    174.45     4.00     1.00
  1 (profile)   179.45     4.00     3.00
  2 (control)   186.45     4.00     5.75
  1 (profile)   196.20     4.00     1.75
  1 (profile)   201.95     4.00     5.00
  1 (profile)   210.95     4.00     6.75
  0 (direct)    221.70     4.00     4.75
  2 (control)   230.45     4.00     7.00
  1 (profile)   241.45     4.00     5.75
  2 (control)   251.20     4.00     1.25
  0 (direct)    256.45     4.00     4.50
  1 (profile)   264.95     4.00     6.50
  2 (control)   275.45     4.00     2.50
  2 (control)   281.95     4.00     4.25
  0 (direct)    290.20     4.00     5.25
  1 (profile)   299.45     4.00     2.25
  0 (direct)    305.70     4.00     2.00
  0 (direct)    311.70     4.00     3.75
  2 (control)   319.45     4.00     1.75
  1 (profile)   325.20     4.00     3.00
  0 (direct)    332.20     4.00     5.50
  0 (direct)    341.70     4.00     5.25
  2 (control)   350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  0 (direct)     14.45     4.00     7.00
  1 (profile)    25.45     4.00     5.25
  1 (profile)    34.70     4.00     2.75
  0 (direct)     41.45     4.00     6.25
  2 (control)    51.70     4.00     1.00
  0 (direct)     56.70     4.00     1.00
  2 (control)    61.70     4.00     4.75
  1 (profile)    70.45     4.00     3.25
  2 (control)    77.70     4.00     6.00
  1 (profile)    87.70     4.00     6.50
  1 (profile)    98.20     4.00     1.50
  1 (profile)   103.70     4.00     4.50
  2 (control)   112.20     4.00     2.50
  0 (direct)    118.70     4.00     4.50
  2 (control)   127.20     4.00     6.75
  2 (control)   137.95     4.00     7.00
  0 (direct)    148.95     4.00     6.75
  2 (control)   159.70     4.00     6.25
  0 (direct)    169.95     4.00     2.00
  0 (direct)    175.95     4.00     5.00
  2 (control)   184.95     4.00     4.25
  1 (profile)   193.20     4.00     3.50
  2 (control)   200.70     4.00     2.25
  0 (direct)    206.95     4.00     1.75
  2 (control)   212.70     4.00     3.75
  0 (direct)    220.45     4.00     6.50
  1 (profile)   230.95     4.00     5.25
  1 (profile)   240.20     4.00     2.25
  2 (control)   246.45     4.00     2.75
  0 (direct)    253.20     4.00     5.00
  2 (control)   262.20     4.00     1.50
  0 (direct)    267.70     4.00     3.00
  0 (direct)    274.70     4.00     3.00
  0 (direct)    281.70     4.00     5.50
  1 (profile)   291.20     4.00     5.75
  1 (profile)   300.95     4.00     1.25
  1 (profile)   306.20     4.00     3.50
  0 (direct)    313.70     4.00     4.25
  2 (control)   321.95     4.00     1.75
  1 (profile)   327.70     4.00     3.75
  1 (profile)   335.45     4.00     2.50
  0 (direct)    341.95     4.00     5.50
  1 (profile)   351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

