-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  1 (profile)    16.20     4.00     1.50
  0 (direct)     21.70     4.00     2.25
  1 (profile)    27.95     4.00     6.25
  2 (control)    38.20     4.00     1.25
  2 (control)    43.45     4.00     2.50
  0 (direct)     49.95     4.00     5.00
  1 (profile)    58.95     4.00     4.25
  2 (control)    67.20     4.00     3.25
  1 (profile)    74.45     4.00     5.00
  2 (control)    83.45     4.00     1.75
  2 (control)    89.20     4.00     7.00
  0 (direct)    100.20     4.00     3.00
  1 (profile)   107.20     4.00     5.50
  1 (profile)   116.70     4.00     3.50
  0 (direct)    124.20     4.00     5.50
  2 (control)   133.70     4.00     5.75
  0 (direct)    143.45     4.00     6.25
  1 (profile)   153.70     4.00     4.25
  1 (profile)   161.95     4.00     2.25
  2 (control)   168.20     4.00     3.50
  0 (direct)    175.70     4.00     2.00
  2 (control)   181.70     4.00     4.50
  0 (direct)    190.20     4.00     3.75
  1 (profile)   197.95     4.00     1.25
  1 (profile)   203.20     4.00     1.00
  0 (direct)    208.20     4.00     5.75
  1 (profile)   217.95     4.00     7.00
  2 (control)   228.95     4.00     2.75
  0 (direct)    235.70     4.00     6.75
  0 (direct)    246.45     4.00     6.00
  2 (control)   256.45     4.00     1.75
  0 (direct)    262.20     4.00     6.50
  2 (control)   272.70     4.00     5.25
  1 (profile)   281.95     4.00     3.75
  0 (direct)    289.70     4.00     5.25
  1 (profile)   298.95     4.00     4.75
  0 (direct)    307.70     4.00     1.00
  1 (profile)   312.70     4.00     6.75
  2 (control)   323.45     4.00     4.50
  1 (profile)   331.95     4.00     2.50
  0 (direct)    338.45     4.00     1.50
  0 (direct)    343.95     4.00     6.50
  2 (control)   354.45     4.00     2.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  0 (direct)     15.70     4.00     2.00
  0 (direct)     21.70     4.00     1.50
  2 (control)    27.20     4.00     1.50
  1 (profile)    32.70     4.00     1.75
  0 (direct)     38.45     4.00     2.75
  2 (control)    45.20     4.00     5.50
  0 (direct)     54.70     4.00     5.50
  1 (profile)    64.20     4.00     5.25
  2 (control)    73.45     4.00     1.00
  0 (direct)     78.45     4.00     2.25
  1 (profile)    84.70     4.00     1.75
  0 (direct)     90.45     4.00     6.00
  2 (control)   100.45     4.00     3.50
  2 (control)   107.95     4.00     4.25
  0 (direct)    116.20     4.00     5.00
  1 (profile)   125.20     4.00     4.75
  2 (control)   133.95     4.00     3.50
  2 (control)   141.45     4.00     3.75
  0 (direct)    149.20     4.00     7.00
  1 (profile)   160.20     4.00     4.50
  1 (profile)   168.70     4.00     6.50
  1 (profile)   179.20     4.00     3.00
  2 (control)   186.20     4.00     1.25
  2 (control)   191.45     4.00     3.75
  0 (direct)    199.20     4.00     5.25
  0 (direct)    208.45     4.00     2.50
  1 (profile)   214.95     4.00     5.00
  2 (control)   223.95     4.00     3.25
  0 (direct)    231.20     4.00     5.75
  1 (profile)   240.95     4.00     6.50
  0 (direct)    251.45     4.00     6.75
  0 (direct)    262.20     4.00     5.75
  2 (control)   271.95     4.00     7.00
  2 (control)   282.95     4.00     6.25
  2 (control)   293.20     4.00     4.50
  1 (profile)   301.70     4.00     3.00
  1 (profile)   308.70     4.00     2.25
  2 (control)   314.95     4.00     2.75
  2 (control)   321.70     4.00     1.25
  1 (profile)   326.95     4.00     4.25
  1 (profile)   335.20     4.00     1.00
  0 (direct)    340.20     4.00     6.25
  0 (direct)    350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

