-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  2 (control)    14.45     4.00     5.50
  1 (profile)    23.95     4.00     1.25
  2 (control)    29.20     4.00     5.25
  0 (direct)     38.45     4.00     2.25
  1 (profile)    44.70     4.00     6.25
  2 (control)    54.95     4.00     6.00
  1 (profile)    64.95     4.00     5.25
  2 (control)    74.20     4.00     6.50
  0 (direct)     84.70     4.00     4.25
  0 (direct)     92.95     4.00     1.50
  1 (profile)    98.45     4.00     5.00
  1 (profile)   107.45     4.00     1.75
  0 (direct)    113.20     4.00     1.00
  2 (control)   118.20     4.00     4.50
  0 (direct)    126.70     4.00     6.75
  0 (direct)    137.45     4.00     7.00
  2 (control)   148.45     4.00     6.50
  2 (control)   158.95     4.00     2.75
  0 (direct)    165.70     4.00     3.75
  0 (direct)    173.45     4.00     6.75
  2 (control)   184.20     4.00     6.25
  1 (profile)   194.45     4.00     3.75
  2 (control)   202.20     4.00     4.50
  0 (direct)    210.70     4.00     5.00
  2 (control)   219.70     4.00     5.75
  0 (direct)    229.45     4.00     3.00
  0 (direct)    236.45     4.00     2.50
  1 (profile)   242.95     4.00     5.50
  1 (profile)   252.45     4.00     4.75
  1 (profile)   261.20     4.00     2.50
  2 (control)   267.70     4.00     2.25
  0 (direct)    273.95     4.00     3.50
  0 (direct)    281.45     4.00     2.00
  1 (profile)   287.45     4.00     3.25
  2 (control)   294.70     4.00     3.50
  1 (profile)   302.20     4.00     1.50
  1 (profile)   307.70     4.00     3.00
  1 (profile)   314.70     4.00     7.00
  2 (control)   325.70     4.00     1.00
  0 (direct)    330.70     4.00     5.75
  2 (control)   340.45     4.00     1.75
  1 (profile)   346.20     4.00     2.75
  1 (profile)   352.95     4.00     4.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  2 (control)    14.70     4.00     2.25
  0 (direct)     20.95     4.00     2.00
  0 (direct)     26.95     4.00     6.00
  0 (direct)     36.95     4.00     5.00
  2 (control)    45.95     4.00     1.75
  2 (control)    51.70     4.00     2.75
  1 (profile)    58.45     4.00     7.00
  1 (profile)    69.45     4.00     2.25
  1 (profile)    75.70     4.00     5.25
  0 (direct)     84.95     4.00     6.75
  2 (control)    95.70     4.00     3.25
  1 (profile)   102.95     4.00     1.50
  1 (profile)   108.45     4.00     3.75
  2 (control)   116.20     4.00     4.75
  1 (profile)   124.95     4.00     1.00
  2 (control)   129.95     4.00     5.75
  0 (direct)    139.70     4.00     3.50
  1 (profile)   147.20     4.00     1.25
  2 (control)   152.45     4.00     6.25
  0 (direct)    162.70     4.00     2.50
  2 (control)   169.20     4.00     6.25
  2 (control)   179.45     4.00     6.75
  0 (direct)    190.20     4.00     6.50
  2 (control)   200.70     4.00     2.75
  2 (control)   207.45     4.00     4.50
  0 (direct)    215.95     4.00     7.00
  2 (control)   226.95     4.00     3.00
  0 (direct)    233.95     4.00     5.00
  0 (direct)    242.95     4.00     4.25
  1 (profile)   251.20     4.00     1.00
  1 (profile)   256.20     4.00     4.25
  0 (direct)    264.45     4.00     3.00
  2 (control)   271.45     4.00     2.50
  2 (control)   277.95     4.00     1.75
  0 (direct)    283.70     4.00     4.50
  1 (profile)   292.20     4.00     6.50
  2 (control)   302.70     4.00     5.25
  1 (profile)   311.95     4.00     5.75
  1 (profile)   321.70     4.00     1.25
  0 (direct)    326.95     4.00     5.50
  1 (profile)   336.45     4.00     3.75
  0 (direct)    344.20     4.00     5.50
  1 (profile)   353.70     4.00     3.50
  0 (direct)    361.20     4.00     0.00

