-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  0 (direct)     14.45     4.00     3.00
  1 (profile)    21.45     4.00     4.50
  0 (direct)     29.95     4.00     5.50
  2 (control)    39.45     4.00     1.50
  2 (control)    44.95     4.00     1.00
  2 (control)    49.95     4.00     6.75
  1 (profile)    60.70     4.00     6.25
  0 (direct)     70.95     4.00     6.00
  1 (profile)    80.95     4.00     6.75
  2 (control)    91.70     4.00     4.75
  2 (control)   100.45     4.00     7.00
  1 (profile)   111.45     4.00     7.00
  0 (direct)    122.45     4.00     2.00
  0 (direct)    128.45     4.00     2.25
  2 (control)   134.70     4.00     4.25
  0 (direct)    142.95     4.00     4.50
  2 (control)   151.45     4.00     2.75
  2 (control)   158.20     4.00     2.50
  2 (control)   164.70     4.00     5.50
  1 (profile)   174.20     4.00     6.50
  1 (profile)   184.70     4.00     3.75
  0 (direct)    192.45     4.00     5.00
  0 (direct)    201.45     4.00     5.25
  2 (control)   210.70     4.00     6.25
  1 (profile)   220.95     4.00     1.00
  1 (profile)   225.95     4.00     3.75
  0 (direct)    233.70     4.00     1.75
  1 (profile)   239.45     4.00     6.50
  2 (control)   249.95     4.00     2.25
  1 (profile)   256.20     4.00     5.75
  1 (profile)   265.95     4.00     3.00
  2 (control)   272.95     4.00     3.50
  1 (profile)   280.45     4.00     5.25
  1 (profile)   289.70     4.00     4.25
  0 (direct)    297.95     4.00     5.00
  0 (direct)    306.95     4.00     1.50
  2 (control)   312.45     4.00     1.75
  0 (direct)    318.20     4.00     2.50
  1 (profile)   324.70     4.00     3.25
  0 (direct)    331.95     4.00     3.50
  2 (control)   339.45     4.00     5.75
  0 (direct)    349.20     4.00     1.25
  2 (control)   354.45     4.00     2.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  2 (control)    14.45     4.00     1.50
  1 (profile)    19.95     4.00     2.25
  0 (direct)     26.20     4.00     2.50
  1 (profile)    32.70     4.00     3.00
  0 (direct)     39.70     4.00     4.75
  0 (direct)     48.45     4.00     5.50
  1 (profile)    57.95     4.00     5.50
  0 (direct)     67.45     4.00     1.00
  1 (profile)    72.45     4.00     5.00
  2 (control)    81.45     4.00     3.25
  0 (direct)     88.70     4.00     1.50
  0 (direct)     94.20     4.00     6.25
  0 (direct)    104.45     4.00     1.75
  2 (control)   110.20     4.00     3.50
  1 (profile)   117.70     4.00     2.25
  2 (control)   123.95     4.00     4.25
  0 (direct)    132.20     4.00     3.75
  0 (direct)    139.95     4.00     5.25
  0 (direct)    149.20     4.00     5.75
  2 (control)   158.95     4.00     4.25
  0 (direct)    167.20     4.00     7.00
  2 (control)   178.20     4.00     6.75
  0 (direct)    188.95     4.00     6.50
  1 (profile)   199.45     4.00     5.75
  0 (direct)    209.20     4.00     4.50
  2 (control)   217.70     4.00     1.00
  1 (profile)   222.70     4.00     1.25
  1 (profile)   227.95     4.00     1.75
  2 (control)   233.70     4.00     4.50
  2 (control)   242.20     4.00     6.50
  1 (profile)   252.70     4.00     5.00
  1 (profile)   261.70     4.00     7.00
  1 (profile)   272.70     4.00     3.75
  2 (control)   280.45     4.00     6.75
  2 (control)   291.20     4.00     5.25
  2 (control)   300.45     4.00     2.50
  0 (direct)    306.95     4.00     6.00
  1 (profile)   316.95     4.00     2.75
  2 (control)   323.70     4.00     3.50
  1 (profile)   331.20     4.00     2.75
  2 (control)   337.95     4.00     3.00
  1 (profile)   344.95     4.00     2.00
  1 (profile)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

