-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  1 (profile)    18.20     4.00     1.75
  1 (profile)    23.95     4.00     2.75
  2 (control)    30.70     4.00     5.00
  1 (profile)    39.70     4.00     2.50
  0 (direct)     46.20     4.00     1.25
  0 (direct)     51.45     4.00     1.50
  0 (direct)     56.95     4.00     1.25
  1 (profile)    62.20     4.00     2.00
  2 (control)    68.20     4.00     2.25
  1 (profile)    74.45     4.00     5.25
  0 (direct)     83.70     4.00     5.25
  2 (control)    92.95     4.00     1.50
  0 (direct)     98.45     4.00     6.25
  0 (direct)    108.70     4.00     1.75
  1 (profile)   114.45     4.00     6.25
  2 (control)   124.70     4.00     6.50
  0 (direct)    135.20     4.00     6.50
  1 (profile)   145.70     4.00     2.25
  2 (control)   151.95     4.00     4.25
  0 (direct)    160.20     4.00     6.75
  2 (control)   170.95     4.00     3.25
  0 (direct)    178.20     4.00     3.75
  1 (profile)   185.95     4.00     3.50
  1 (profile)   193.45     4.00     2.50
  2 (control)   199.95     4.00     5.50
  0 (direct)    209.45     4.00     3.00
  2 (control)   216.45     4.00     4.50
  1 (profile)   224.95     4.00     2.75
  2 (control)   231.70     4.00     7.00
  1 (profile)   242.70     4.00     4.75
  2 (control)   251.45     4.00     5.50
  1 (profile)   260.95     4.00     4.50
  1 (profile)   269.45     4.00     5.75
  0 (direct)    279.20     4.00     7.00
  2 (control)   290.20     4.00     1.00
  2 (control)   295.20     4.00     6.00
  0 (direct)    305.20     4.00     1.00
  2 (control)   310.20     4.00     3.50
  1 (profile)   317.70     4.00     5.75
  2 (control)   327.45     4.00     3.00
  0 (direct)    334.45     4.00     4.25
  1 (profile)   342.70     4.00     3.75
  0 (direct)    350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.50
  2 (control)    14.70     4.00     5.50
  0 (direct)     24.20     4.00     1.00
  0 (direct)     29.20     4.00     1.25
  0 (direct)     34.45     4.00     2.25
  1 (profile)    40.70     4.00     5.00
  0 (direct)     49.70     4.00     4.50
  0 (direct)     58.20     4.00     1.50
  0 (direct)     63.70     4.00     5.25
  1 (profile)    72.95     4.00     6.50
  2 (control)    83.45     4.00     2.75
  1 (profile)    90.20     4.00     6.75
  2 (control)   100.95     4.00     1.00
  0 (direct)    105.95     4.00     3.00
  2 (control)   112.95     4.00     6.75
  0 (direct)    123.70     4.00     5.50
  0 (direct)    133.20     4.00     3.75
  1 (profile)   140.95     4.00     1.25
  2 (control)   146.20     4.00     5.25
  2 (control)   155.45     4.00     1.75
  2 (control)   161.20     4.00     5.00
  1 (profile)   170.20     4.00     4.25
  2 (control)   178.45     4.00     2.00
  0 (direct)    184.45     4.00     5.75
  0 (direct)    194.20     4.00     3.25
  2 (control)   201.45     4.00     2.50
  2 (control)   207.95     4.00     4.50
  1 (profile)   216.45     4.00     6.25
  2 (control)   226.70     4.00     6.50
  1 (profile)   237.20     4.00     3.50
  1 (profile)   244.70     4.00     3.75
  1 (profile)   252.45     4.00     3.50
  2 (control)   259.95     4.00     5.75
  1 (profile)   269.70     4.00     6.00
  2 (control)   279.70     4.00     2.50
  0 (direct)    286.20     4.00     4.75
  0 (direct)    294.95     4.00     3.00
  1 (profile)   301.95     4.00     2.75
  1 (profile)   308.70     4.00     2.25
  2 (control)   314.95     4.00     6.25
  1 (profile)   325.20     4.00     4.25
  2 (control)   333.45     4.00     7.00
  0 (direct)    344.45     4.00     1.75
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

