-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.25
  2 (control)    17.45     4.00     1.25
  1 (profile)    22.70     4.00     3.25
  0 (direct)     29.95     4.00     1.50
  1 (profile)    35.45     4.00     2.75
  2 (control)    42.20     4.00     1.50
  1 (profile)    47.70     4.00     2.50
  1 (profile)    54.20     4.00     4.50
  1 (profile)    62.70     4.00     3.75
  0 (direct)     70.45     4.00     2.50
  2 (control)    76.95     4.00     6.75
  1 (profile)    87.70     4.00     5.00
  0 (direct)     96.70     4.00     6.25
  0 (direct)    106.95     4.00     2.25
  0 (direct)    113.20     4.00     1.25
  2 (control)   118.45     4.00     4.75
  2 (control)   127.20     4.00     7.00
  1 (profile)   138.20     4.00     5.50
  1 (profile)   147.70     4.00     6.75
  2 (control)   158.45     4.00     1.00
  0 (direct)    163.45     4.00     5.00
  0 (direct)    172.45     4.00     4.25
  2 (control)   180.70     4.00     3.75
  2 (control)   188.45     4.00     1.00
  2 (control)   193.45     4.00     6.50
  0 (direct)    203.95     4.00     1.75
  0 (direct)    209.70     4.00     3.00
  2 (control)   216.70     4.00     5.75
  1 (profile)   226.45     4.00     2.25
  1 (profile)   232.70     4.00     7.00
  2 (control)   243.70     4.00     6.25
  2 (control)   253.95     4.00     3.00
  0 (direct)    260.95     4.00     2.00
  2 (control)   266.95     4.00     3.50
  1 (profile)   274.45     4.00     1.75
  0 (direct)    280.20     4.00     2.75
  1 (profile)   286.95     4.00     4.50
  1 (profile)   295.45     4.00     6.00
  0 (direct)    305.45     4.00     3.50
  0 (direct)    312.95     4.00     6.50
  2 (control)   323.45     4.00     5.25
  1 (profile)   332.70     4.00     5.50
  2 (control)   342.20     4.00     5.25
  1 (profile)   351.45     4.00     5.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  0 (direct)     15.95     4.00     3.50
  0 (direct)     23.45     4.00     2.25
  1 (profile)    29.70     4.00     3.25
  0 (direct)     36.95     4.00     1.00
  1 (profile)    41.95     4.00     1.75
  1 (profile)    47.70     4.00     4.50
  2 (control)    56.20     4.00     5.25
  0 (direct)     65.45     4.00     2.00
  2 (control)    71.45     4.00     6.00
  2 (control)    81.45     4.00     3.75
  2 (control)    89.20     4.00     2.75
  0 (direct)     95.95     4.00     4.25
  2 (control)   104.20     4.00     6.25
  1 (profile)   114.45     4.00     1.25
  0 (direct)    119.70     4.00     7.00
  2 (control)   130.70     4.00     5.50
  1 (profile)   140.20     4.00     7.00
  1 (profile)   151.20     4.00     2.25
  2 (control)   157.45     4.00     4.50
  1 (profile)   165.95     4.00     4.25
  1 (profile)   174.20     4.00     5.25
  1 (profile)   183.45     4.00     1.25
  0 (direct)    188.70     4.00     3.00
  2 (control)   195.70     4.00     1.50
  1 (profile)   201.20     4.00     3.00
  2 (control)   208.20     4.00     2.50
  2 (control)   214.70     4.00     6.50
  2 (control)   225.20     4.00     5.00
  0 (direct)    234.20     4.00     5.00
  0 (direct)    243.20     4.00     6.75
  1 (profile)   253.95     4.00     5.75
  0 (direct)    263.70     4.00     6.50
  2 (control)   274.20     4.00     1.50
  1 (profile)   279.70     4.00     2.50
  2 (control)   286.20     4.00     6.25
  1 (profile)   296.45     4.00     6.75
  0 (direct)    307.20     4.00     3.50
  1 (profile)   314.70     4.00     4.75
  0 (direct)    323.45     4.00     3.75
  0 (direct)    331.20     4.00     5.75
  2 (control)   340.95     4.00     5.50
  2 (control)   350.45     4.00     1.75
  0 (direct)    356.20     4.00     1.00
  1 (profile)   361.20     4.00     0.00

