-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.50
  2 (control)    16.70     4.00     5.50
  0 (direct)     26.20     4.00     1.00
  2 (control)    31.20     4.00     5.75
  2 (control)    40.95     4.00     4.25
  2 (control)    49.20     4.00     5.00
  1 (profile)    58.20     4.00     6.25
  2 (control)    68.45     4.00     1.75
  2 (control)    74.20     4.00     3.50
  1 (profile)    81.70     4.00     3.00
  1 (profile)    88.70     4.00     1.75
  2 (control)    94.45     4.00     6.50
  0 (direct)    104.95     4.00     4.25
  0 (direct)    113.20     4.00     3.75
  0 (direct)    120.95     4.00     2.25
  2 (control)   127.20     4.00     4.50
  1 (profile)   135.70     4.00     3.75
  0 (direct)    143.45     4.00     4.75
  1 (profile)   152.20     4.00     7.00
  1 (profile)   163.20     4.00     3.25
  1 (profile)   170.45     4.00     6.75
  0 (direct)    181.20     4.00     2.75
  0 (direct)    187.95     4.00     6.50
  1 (profile)   198.45     4.00     7.00
  1 (profile)   209.45     4.00     5.25
  0 (direct)    218.70     4.00     2.50
  0 (direct)    225.20     4.00     6.25
  2 (control)   235.45     4.00     1.50
  1 (profile)   240.95     4.00     5.75
  1 (profile)   250.70     4.00     1.00
  2 (control)   255.70     4.00     6.75
  1 (profile)   266.45     4.00     5.25
  0 (direct)    275.70     4.00     3.00
  1 (profile)   282.70     4.00     5.00
  2 (control)   291.70     4.00     2.00
  2 (control)   297.70     4.00     2.50
  0 (direct)    304.20     4.00     2.25
  0 (direct)    310.45     4.00     2.75
  2 (control)   317.20     4.00     1.25
  0 (direct)    322.45     4.00     4.50
  2 (control)   330.95     4.00     5.50
  0 (direct)    340.45     4.00     1.50
  1 (profile)   345.95     4.00     1.25
  2 (control)   351.20     4.00     6.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  1 (profile)    14.70     4.00     3.50
  0 (direct)     22.20     4.00     2.25
  0 (direct)     28.45     4.00     2.75
  1 (profile)    35.20     4.00     5.50
  1 (profile)    44.70     4.00     1.50
  0 (direct)     50.20     4.00     7.00
  1 (profile)    61.20     4.00     4.50
  2 (control)    69.70     4.00     1.25
  2 (control)    74.95     4.00     5.75
  1 (profile)    84.70     4.00     3.00
  0 (direct)     91.70     4.00     6.50
  0 (direct)    102.20     4.00     3.25
  2 (control)   109.45     4.00     6.25
  1 (profile)   119.70     4.00     6.25
  0 (direct)    129.95     4.00     2.50
  0 (direct)    136.45     4.00     5.00
  1 (profile)   145.45     4.00     5.25
  1 (profile)   154.70     4.00     3.50
  2 (control)   162.20     4.00     7.00
  1 (profile)   173.20     4.00     2.50
  2 (control)   179.70     4.00     3.75
  1 (profile)   187.45     4.00     1.00
  0 (direct)    192.45     4.00     6.00
  0 (direct)    202.45     4.00     6.50
  2 (control)   212.95     4.00     4.25
  2 (control)   221.20     4.00     1.75
  2 (control)   226.95     4.00     5.25
  0 (direct)    236.20     4.00     4.25
  2 (control)   244.45     4.00     3.00
  2 (control)   251.45     4.00     2.25
  2 (control)   257.70     4.00     4.75
  0 (direct)    266.45     4.00     1.75
  1 (profile)   272.20     4.00     1.00
  2 (control)   277.20     4.00     6.75
  1 (profile)   287.95     4.00     2.00
  1 (profile)   293.95     4.00     4.50
  2 (control)   302.45     4.00     5.50
  1 (profile)   311.95     4.00     5.75
  2 (control)   321.70     4.00     1.25
  0 (direct)    326.95     4.00     2.75
  0 (direct)    333.70     4.00     3.75
  0 (direct)    341.45     4.00     5.00
  2 (control)   350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

