-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.50
  0 (direct)     15.70     4.00     6.00
  1 (profile)    25.70     4.00     2.25
  2 (control)    31.95     4.00     2.00
  0 (direct)     37.95     4.00     3.25
  1 (profile)    45.20     4.00     1.25
  0 (direct)     50.45     4.00     5.25
  0 (direct)     59.70     4.00     3.50
  0 (direct)     67.20     4.00     6.50
  2 (control)    77.70     4.00     4.75
  2 (control)    86.45     4.00     2.75
  2 (control)    93.20     4.00     1.50
  1 (profile)    98.70     4.00     5.50
  1 (profile)   108.20     4.00     5.00
  0 (direct)    117.20     4.00     6.75
  0 (direct)    127.95     4.00     5.75
  1 (profile)   137.70     4.00     6.75
  1 (profile)   148.45     4.00     1.50
  1 (profile)   153.95     4.00     5.75
  2 (control)   163.70     4.00     3.00
  2 (control)   170.70     4.00     1.75
  2 (control)   176.45     4.00     3.75
  0 (direct)    184.20     4.00     3.75
  2 (control)   191.95     4.00     5.25
  0 (direct)    201.20     4.00     3.50
  1 (profile)   208.70     4.00     6.50
  1 (profile)   219.20     4.00     1.00
  0 (direct)    224.20     4.00     5.00
  0 (direct)    233.20     4.00     6.25
  1 (profile)   243.45     4.00     5.50
  2 (control)   252.95     4.00     4.50
  2 (control)   261.45     4.00     7.00
  1 (profile)   272.45     4.00     4.25
  2 (control)   280.70     4.00     3.00
  0 (direct)    287.70     4.00     2.25
  0 (direct)    293.95     4.00     1.00
  1 (profile)   298.95     4.00     1.25
  1 (profile)   304.20     4.00     4.25
  1 (profile)   312.45     4.00     2.50
  0 (direct)    318.95     4.00     4.50
  2 (control)   327.45     4.00     1.75
  1 (profile)   333.20     4.00     7.00
  2 (control)   344.20     4.00     2.75
  2 (control)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     6.25
  2 (control)    19.45     4.00     1.50
  2 (control)    24.95     4.00     1.75
  1 (profile)    30.70     4.00     7.00
  0 (direct)     41.70     4.00     1.25
  1 (profile)    46.95     4.00     1.75
  0 (direct)     52.70     4.00     2.75
  1 (profile)    59.45     4.00     1.25
  1 (profile)    64.70     4.00     6.50
  2 (control)    75.20     4.00     7.00
  1 (profile)    86.20     4.00     3.25
  0 (direct)     93.45     4.00     5.50
  1 (profile)   102.95     4.00     6.75
  2 (control)   113.70     4.00     2.50
  2 (control)   120.20     4.00     6.75
  1 (profile)   130.95     4.00     2.25
  2 (control)   137.20     4.00     4.25
  0 (direct)    145.45     4.00     1.00
  0 (direct)    150.45     4.00     5.00
  2 (control)   159.45     4.00     4.75
  0 (direct)    168.20     4.00     4.50
  0 (direct)    176.70     4.00     5.75
  0 (direct)    186.45     4.00     3.50
  2 (control)   193.95     4.00     1.50
  0 (direct)    199.45     4.00     2.50
  2 (control)   205.95     4.00     5.50
  1 (profile)   215.45     4.00     4.25
  1 (profile)   223.70     4.00     3.75
  2 (control)   231.45     4.00     3.00
  0 (direct)    238.45     4.00     3.50
  0 (direct)    245.95     4.00     5.75
  0 (direct)    255.70     4.00     2.75
  1 (profile)   262.45     4.00     5.00
  1 (profile)   271.45     4.00     5.25
  2 (control)   280.70     4.00     2.00
  2 (control)   286.70     4.00     2.25
  0 (direct)    292.95     4.00     5.25
  1 (profile)   302.20     4.00     3.75
  1 (profile)   309.95     4.00     6.50
  0 (direct)    320.45     4.00     4.50
  1 (profile)   328.95     4.00     6.25
  2 (control)   339.20     4.00     1.00
  2 (control)   344.20     4.00     3.00
  0 (direct)    351.20     4.00     6.00
  2 (control)   361.20     4.00     0.00

