-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     6.75
  2 (control)    19.95     4.00     1.25
  2 (control)    25.20     4.00     2.75
  2 (control)    31.95     4.00     5.50
  1 (profile)    41.45     4.00     1.00
  2 (control)    46.45     4.00     4.50
  1 (profile)    54.95     4.00     2.25
  0 (direct)     61.20     4.00     1.75
  0 (direct)     66.95     4.00     4.25
  0 (direct)     75.20     4.00     5.75
  1 (profile)    84.95     4.00     1.75
  2 (control)    90.70     4.00     5.00
  2 (control)    99.70     4.00     7.00
  1 (profile)   110.70     4.00     5.75
  0 (direct)    120.45     4.00     4.25
  1 (profile)   128.70     4.00     2.00
  0 (direct)    134.70     4.00     6.25
  1 (profile)   144.95     4.00     3.75
  0 (direct)    152.70     4.00     3.50
  2 (control)   160.20     4.00     1.50
  1 (profile)   165.70     4.00     1.25
  1 (profile)   170.95     4.00     4.50
  2 (control)   179.45     4.00     5.00
  0 (direct)    188.45     4.00     3.75
  1 (profile)   196.20     4.00     7.00
  2 (control)   207.20     4.00     2.50
  2 (control)   213.70     4.00     2.75
  2 (control)   220.45     4.00     6.25
  1 (profile)   230.70     4.00     2.50
  0 (direct)    237.20     4.00     6.00
  1 (profile)   247.20     4.00     6.75
  0 (direct)    257.95     4.00     6.50
  0 (direct)    268.45     4.00     5.25
  0 (direct)    277.70     4.00     6.50
  2 (control)   288.20     4.00     3.25
  1 (profile)   295.45     4.00     3.50
  2 (control)   302.95     4.00     5.25
  0 (direct)    312.20     4.00     1.00
  0 (direct)    317.20     4.00     2.25
  2 (control)   323.45     4.00     1.50
  0 (direct)    328.95     4.00     5.50
  1 (profile)   338.45     4.00     3.00
  0 (direct)    345.45     4.00     4.75
  2 (control)   354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.25
  0 (direct)     17.45     4.00     2.75
  1 (profile)    24.20     4.00     2.25
  1 (profile)    30.45     4.00     1.00
  2 (control)    35.45     4.00     6.50
  1 (profile)    45.95     4.00     2.75
  1 (profile)    52.70     4.00     1.25
  1 (profile)    57.95     4.00     1.75
  2 (control)    63.70     4.00     5.75
  0 (direct)     73.45     4.00     6.50
  2 (control)    83.95     4.00     5.25
  0 (direct)     93.20     4.00     5.00
  2 (control)   102.20     4.00     2.50
  1 (profile)   108.70     4.00     6.25
  0 (direct)    118.95     4.00     3.00
  0 (direct)    125.95     4.00     3.50
  1 (profile)   133.45     4.00     5.25
  0 (direct)    142.70     4.00     2.25
  0 (direct)    148.95     4.00     5.75
  0 (direct)    158.70     4.00     5.50
  1 (profile)   168.20     4.00     4.50
  2 (control)   176.70     4.00     3.00
  2 (control)   183.70     4.00     1.50
  1 (profile)   189.20     4.00     3.25
  1 (profile)   196.45     4.00     3.75
  1 (profile)   204.20     4.00     6.75
  2 (control)   214.95     4.00     1.25
  2 (control)   220.20     4.00     5.50
  0 (direct)    229.70     4.00     2.00
  0 (direct)    235.70     4.00     6.00
  2 (control)   245.70     4.00     4.75
  2 (control)   254.45     4.00     3.50
  2 (control)   261.95     4.00     4.25
  0 (direct)    270.20     4.00     1.50
  0 (direct)    275.70     4.00     6.75
  1 (profile)   286.45     4.00     7.00
  2 (control)   297.45     4.00     4.50
  2 (control)   305.95     4.00     2.50
  1 (profile)   312.45     4.00     1.00
  0 (direct)    317.45     4.00     5.00
  0 (direct)    326.45     4.00     3.75
  2 (control)   334.20     4.00     6.25
  2 (control)   344.45     4.00     1.75
  1 (profile)   350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

