-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  0 (direct)     15.20     4.00     3.00
  0 (direct)     22.20     4.00     2.75
  1 (profile)    28.95     4.00     1.00
  1 (profile)    33.95     4.00     6.25
  2 (control)    44.20     4.00     2.50
  0 (direct)     50.70     4.00     2.25
  0 (direct)     56.95     4.00     5.00
  1 (profile)    65.95     4.00     7.00
  0 (direct)     76.95     4.00     5.25
  2 (control)    86.20     4.00     5.50
  0 (direct)     95.70     4.00     5.50
  1 (profile)   105.20     4.00     6.25
  2 (control)   115.45     4.00     3.75
  2 (control)   123.20     4.00     3.00
  1 (profile)   130.20     4.00     6.50
  1 (profile)   140.70     4.00     4.25
  0 (direct)    148.95     4.00     4.75
  1 (profile)   157.70     4.00     7.00
  1 (profile)   168.70     4.00     1.75
  2 (control)   174.45     4.00     5.25
  1 (profile)   183.70     4.00     3.75
  0 (direct)    191.45     4.00     5.75
  0 (direct)    201.20     4.00     6.00
  1 (profile)   211.20     4.00     1.75
  2 (control)   216.95     4.00     1.50
  2 (control)   222.45     4.00     3.50
  2 (control)   229.95     4.00     3.25
  1 (profile)   237.20     4.00     1.00
  2 (control)   242.20     4.00     2.75
  1 (profile)   248.95     4.00     6.75
  2 (control)   259.70     4.00     4.50
  0 (direct)    268.20     4.00     4.50
  1 (profile)   276.70     4.00     2.50
  0 (direct)    283.20     4.00     1.25
  2 (control)   288.45     4.00     1.50
  2 (control)   293.95     4.00     1.25
  2 (control)   299.20     4.00     5.00
  0 (direct)    308.20     4.00     6.50
  1 (profile)   318.70     4.00     5.75
  0 (direct)    328.45     4.00     2.25
  0 (direct)    334.70     4.00     4.25
  1 (profile)   342.95     4.00     3.50
  2 (control)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  0 (direct)     14.20     4.00     5.00
  1 (profile)    23.20     4.00     3.75
  0 (direct)     30.95     4.00     1.50
  2 (control)    36.45     4.00     3.50
  0 (direct)     43.95     4.00     2.25
  1 (profile)    50.20     4.00     2.00
  2 (control)    56.20     4.00     5.25
  0 (direct)     65.45     4.00     4.75
  1 (profile)    74.20     4.00     4.25
  1 (profile)    82.45     4.00     6.00
  2 (control)    92.45     4.00     6.75
  0 (direct)    103.20     4.00     5.25
  1 (profile)   112.45     4.00     2.50
  2 (control)   118.95     4.00     2.50
  2 (control)   125.45     4.00     6.25
  0 (direct)    135.70     4.00     1.25
  1 (profile)   140.95     4.00     5.50
  0 (direct)    150.45     4.00     4.50
  1 (profile)   158.95     4.00     2.25
  1 (profile)   165.20     4.00     3.50
  0 (direct)    172.70     4.00     1.75
  0 (direct)    178.45     4.00     3.00
  2 (control)   185.45     4.00     5.00
  2 (control)   194.45     4.00     4.25
  0 (direct)    202.70     4.00     5.50
  2 (control)   212.20     4.00     2.75
  2 (control)   218.95     4.00     5.75
  1 (profile)   228.70     4.00     7.00
  1 (profile)   239.70     4.00     3.25
  0 (direct)    246.95     4.00     6.50
  2 (control)   257.45     4.00     1.75
  0 (direct)    263.20     4.00     3.00
  2 (control)   270.20     4.00     5.75
  1 (profile)   279.95     4.00     4.50
  2 (control)   288.45     4.00     6.25
  2 (control)   298.70     4.00     6.50
  1 (profile)   309.20     4.00     6.75
  2 (control)   319.95     4.00     1.00
  1 (profile)   324.95     4.00     2.75
  0 (direct)    331.70     4.00     1.50
  1 (profile)   337.20     4.00     3.75
  0 (direct)    344.95     4.00     1.25
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

