-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.75
  0 (direct)     15.95     4.00     1.50
  1 (profile)    21.45     4.00     5.00
  1 (profile)    30.45     4.00     3.00
  2 (control)    37.45     4.00     6.25
  2 (control)    47.70     4.00     3.50
  2 (control)    55.20     4.00     1.75
  1 (profile)    60.95     4.00     3.25
  1 (profile)    68.20     4.00     6.50
  1 (profile)    78.70     4.00     4.25
  0 (direct)     86.95     4.00     1.00
  0 (direct)     91.95     4.00     6.25
  2 (control)   102.20     4.00     3.75
  2 (control)   109.95     4.00     3.00
  1 (profile)   116.95     4.00     4.50
  0 (direct)    125.45     4.00     7.00
  0 (direct)    136.45     4.00     5.50
  1 (profile)   145.95     4.00     7.00
  2 (control)   156.95     4.00     5.25
  0 (direct)    166.20     4.00     4.50
  1 (profile)   174.70     4.00     1.75
  0 (direct)    180.45     4.00     2.00
  1 (profile)   186.45     4.00     6.00
  2 (control)   196.45     4.00     2.75
  0 (direct)    203.20     4.00     5.00
  2 (control)   212.20     4.00     6.75
  0 (direct)    222.95     4.00     2.25
  2 (control)   229.20     4.00     4.75
  1 (profile)   237.95     4.00     5.25
  1 (profile)   247.20     4.00     2.50
  0 (direct)    253.70     4.00     1.50
  2 (control)   259.20     4.00     3.50
  2 (control)   266.70     4.00     6.75
  0 (direct)    277.45     4.00     3.75
  1 (profile)   285.20     4.00     1.25
  2 (control)   290.45     4.00     6.50
  1 (profile)   300.95     4.00     4.25
  1 (profile)   309.20     4.00     2.50
  0 (direct)    315.70     4.00     5.75
  0 (direct)    325.45     4.00     2.25
  2 (control)   331.70     4.00     1.25
  2 (control)   336.95     4.00     1.00
  1 (profile)   341.95     4.00     5.75
  2 (control)   351.70     4.00     5.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     2.50
  2 (control)    20.70     4.00     3.50
  2 (control)    28.20     4.00     4.25
  0 (direct)     36.45     4.00     7.00
  2 (control)    47.45     4.00     3.25
  1 (profile)    54.70     4.00     2.50
  0 (direct)     61.20     4.00     6.00
  0 (direct)     71.20     4.00     4.75
  2 (control)    79.95     4.00     3.00
  0 (direct)     86.95     4.00     5.75
  1 (profile)    96.70     4.00     3.00
  1 (profile)   103.70     4.00     6.25
  0 (direct)    113.95     4.00     2.75
  0 (direct)    120.70     4.00     6.50
  1 (profile)   131.20     4.00     1.25
  1 (profile)   136.45     4.00     5.50
  1 (profile)   145.95     4.00     6.50
  0 (direct)    156.45     4.00     2.25
  2 (control)   162.70     4.00     3.75
  0 (direct)    170.45     4.00     3.50
  2 (control)   177.95     4.00     6.75
  1 (profile)   188.70     4.00     4.25
  2 (control)   196.95     4.00     4.50
  2 (control)   205.45     4.00     6.75
  1 (profile)   216.20     4.00     1.75
  1 (profile)   221.95     4.00     5.00
  2 (control)   230.95     4.00     3.75
  0 (direct)    238.70     4.00     7.00
  0 (direct)    249.70     4.00     2.75
  1 (profile)   256.45     4.00     5.50
  0 (direct)    265.95     4.00     1.00
  2 (control)   270.95     4.00     1.25
  2 (control)   276.20     4.00     1.75
  1 (profile)   281.95     4.00     6.25
  2 (control)   292.20     4.00     2.25
  0 (direct)    298.45     4.00     4.50
  1 (profile)   306.95     4.00     5.25
  0 (direct)    316.20     4.00     1.50
  2 (control)   321.70     4.00     5.25
  2 (control)   330.95     4.00     5.00
  0 (direct)    339.95     4.00     2.00
  0 (direct)    345.95     4.00     1.50
  1 (profile)   351.45     4.00     5.75
  1 (profile)   361.20     4.00     0.00

