-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  2 (control)    16.20     4.00     5.00
  0 (direct)     25.20     4.00     1.75
  1 (profile)    30.95     4.00     2.50
  1 (profile)    37.45     4.00     1.00
  1 (profile)    42.45     4.00     5.00
  2 (control)    51.45     4.00     1.00
  1 (profile)    56.45     4.00     1.50
  0 (direct)     61.95     4.00     5.50
  2 (control)    71.45     4.00     1.25
  0 (direct)     76.70     4.00     2.75
  2 (control)    83.45     4.00     7.00
  0 (direct)     94.45     4.00     3.50
  0 (direct)    101.95     4.00     3.00
  1 (profile)   108.95     4.00     4.50
  0 (direct)    117.45     4.00     3.50
  2 (control)   124.95     4.00     4.25
  0 (direct)    133.20     4.00     2.25
  0 (direct)    139.45     4.00     3.25
  2 (control)   146.70     4.00     1.25
  2 (control)   151.95     4.00     2.25
  2 (control)   158.20     4.00     7.00
  1 (profile)   169.20     4.00     1.75
  0 (direct)    174.95     4.00     6.75
  1 (profile)   185.70     4.00     5.25
  0 (direct)    194.95     4.00     2.75
  0 (direct)    201.70     4.00     4.25
  2 (control)   209.95     4.00     6.75
  1 (profile)   220.70     4.00     3.75
  0 (direct)    228.45     4.00     6.50
  2 (control)   238.95     4.00     6.25
  1 (profile)   249.20     4.00     1.50
  1 (profile)   254.70     4.00     2.50
  1 (profile)   261.20     4.00     5.75
  2 (control)   270.95     4.00     4.50
  0 (direct)    279.45     4.00     6.25
  1 (profile)   289.70     4.00     3.75
  2 (control)   297.45     4.00     5.25
  2 (control)   306.70     4.00     5.50
  1 (profile)   316.20     4.00     4.75
  2 (control)   324.95     4.00     6.50
  0 (direct)    335.45     4.00     5.75
  1 (profile)   345.20     4.00     6.00
  1 (profile)   355.20     4.00     2.00
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.00
  0 (direct)     16.20     4.00     3.00
  0 (direct)     23.20     4.00     1.75
  0 (direct)     28.95     4.00     1.00
  2 (control)    33.95     4.00     2.75
  2 (control)    40.70     4.00     3.75
  2 (control)    48.45     4.00     2.50
  1 (profile)    54.95     4.00     5.00
  1 (profile)    63.95     4.00     1.75
  2 (control)    69.70     4.00     1.50
  0 (direct)     75.20     4.00     2.25
  1 (profile)    81.45     4.00     7.00
  0 (direct)     92.45     4.00     4.25
  1 (profile)   100.70     4.00     2.50
  0 (direct)    107.20     4.00     6.50
  0 (direct)    117.70     4.00     6.25
  1 (profile)   127.95     4.00     5.25
  1 (profile)   137.20     4.00     4.50
  1 (profile)   145.70     4.00     3.75
  2 (control)   153.45     4.00     5.50
  2 (control)   162.95     4.00     4.25
  0 (direct)    171.20     4.00     5.75
  2 (control)   180.95     4.00     2.25
  0 (direct)    187.20     4.00     4.75
  0 (direct)    195.95     4.00     6.50
  2 (control)   206.45     4.00     1.25
  2 (control)   211.70     4.00     5.25
  2 (control)   220.95     4.00     1.50
  0 (direct)    226.45     4.00     3.50
  1 (profile)   233.95     4.00     6.75
  0 (direct)    244.70     4.00     6.75
  1 (profile)   255.45     4.00     5.00
  2 (control)   264.45     4.00     1.25
  2 (control)   269.70     4.00     1.00
  0 (direct)    274.70     4.00     6.25
  0 (direct)    284.95     4.00     5.75
  1 (profile)   294.70     4.00     5.50
  1 (profile)   304.20     4.00     3.50
  1 (profile)   311.70     4.00     3.25
  2 (control)   318.95     4.00     2.00
  1 (profile)   324.95     4.00     4.50
  2 (control)   333.45     4.00     6.00
  0 (direct)    343.45     4.00     2.75
  2 (control)   350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

