-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.75
  0 (direct)     19.95     4.00     3.00
  0 (direct)     26.95     4.00     4.50
  1 (profile)    35.45     4.00     1.50
  2 (control)    40.95     4.00     6.00
  2 (control)    50.95     4.00     2.75
  0 (direct)     57.70     4.00     6.75
  2 (control)    68.45     4.00     5.25
  0 (direct)     77.70     4.00     1.25
  1 (profile)    82.95     4.00     5.50
  2 (control)    92.45     4.00     2.50
  2 (control)    98.95     4.00     6.50
  2 (control)   109.45     4.00     1.00
  0 (direct)    114.45     4.00     3.25
  2 (control)   121.70     4.00     5.50
  0 (direct)    131.20     4.00     6.25
  0 (direct)    141.45     4.00     4.25
  0 (direct)    149.70     4.00     2.25
  1 (profile)   155.95     4.00     1.00
  0 (direct)    160.95     4.00     7.00
  1 (profile)   171.95     4.00     5.75
  1 (profile)   181.70     4.00     4.50
  1 (profile)   190.20     4.00     3.75
  2 (control)   197.95     4.00     3.75
  1 (profile)   205.70     4.00     5.75
  0 (direct)    215.45     4.00     4.25
  1 (profile)   223.70     4.00     1.75
  1 (profile)   229.45     4.00     1.25
  1 (profile)   234.70     4.00     4.75
  2 (control)   243.45     4.00     6.25
  2 (control)   253.70     4.00     5.00
  1 (profile)   262.70     4.00     3.50
  0 (direct)    270.20     4.00     7.00
  1 (profile)   281.20     4.00     5.25
  2 (control)   290.45     4.00     5.00
  2 (control)   299.45     4.00     3.50
  2 (control)   306.95     4.00     6.50
  1 (profile)   317.45     4.00     2.75
  0 (direct)    324.20     4.00     1.75
  0 (direct)    329.95     4.00     1.50
  2 (control)   335.45     4.00     2.00
  2 (control)   341.45     4.00     2.25
  1 (profile)   347.70     4.00     3.00
  1 (profile)   354.70     4.00     2.50
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     4.25
  2 (control)    17.45     4.00     1.50
  0 (direct)     22.95     4.00     1.25
  2 (control)    28.20     4.00     2.50
  1 (profile)    34.70     4.00     1.00
  2 (control)    39.70     4.00     5.50
  2 (control)    49.20     4.00     2.25
  1 (profile)    55.45     4.00     2.75
  1 (profile)    62.20     4.00     3.00
  1 (profile)    69.20     4.00     5.75
  0 (direct)     78.95     4.00     3.50
  0 (direct)     86.45     4.00     5.50
  0 (direct)     95.95     4.00     5.00
  1 (profile)   104.95     4.00     6.75
  2 (control)   115.70     4.00     3.50
  2 (control)   123.20     4.00     6.50
  1 (profile)   133.70     4.00     6.00
  0 (direct)    143.70     4.00     1.00
  0 (direct)    148.70     4.00     6.75
  2 (control)   159.45     4.00     6.50
  0 (direct)    169.95     4.00     2.25
  0 (direct)    176.20     4.00     7.00
  0 (direct)    187.20     4.00     5.00
  1 (profile)   196.20     4.00     2.75
  1 (profile)   202.95     4.00     2.50
  1 (profile)   209.45     4.00     5.75
  2 (control)   219.20     4.00     3.00
  0 (direct)    226.20     4.00     5.25
  2 (control)   235.45     4.00     5.25
  0 (direct)    244.70     4.00     4.75
  2 (control)   253.45     4.00     6.25
  1 (profile)   263.70     4.00     4.50
  2 (control)   272.20     4.00     2.00
  0 (direct)    278.20     4.00     3.75
  2 (control)   285.95     4.00     4.25
  1 (profile)   294.20     4.00     3.25
  1 (profile)   301.45     4.00     1.75
  0 (direct)    307.20     4.00     1.25
  0 (direct)    312.45     4.00     4.50
  0 (direct)    320.95     4.00     1.50
  2 (control)   326.45     4.00     3.75
  2 (control)   334.20     4.00     1.75
  1 (profile)   339.95     4.00     6.25
  1 (profile)   350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

