-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  2 (control)    14.45     4.00     1.75
  0 (direct)     20.20     4.00     3.75
  1 (profile)    27.95     4.00     2.25
  0 (direct)     34.20     4.00     5.00
  0 (direct)     43.20     4.00     3.00
  0 (direct)     50.20     4.00     2.25
  2 (control)    56.45     4.00     4.75
  2 (control)    65.20     4.00     1.75
  1 (profile)    70.95     4.00     6.75
  1 (profile)    81.70     4.00     3.50
  2 (control)    89.20     4.00     7.00
  2 (control)   100.20     4.00     5.25
  2 (control)   109.45     4.00     6.00
  1 (profile)   119.45     4.00     4.50
  2 (control)   127.95     4.00     1.00
  1 (profile)   132.95     4.00     2.00
  0 (direct)    138.95     4.00     6.50
  0 (direct)    149.45     4.00     5.00
  0 (direct)    158.45     4.00     2.50
  2 (control)   164.95     4.00     6.25
  2 (control)   175.20     4.00     4.50
  0 (direct)    183.70     4.00     5.50
  1 (profile)   193.20     4.00     5.50
  1 (profile)   202.70     4.00     3.00
  1 (profile)   209.70     4.00     1.50
  0 (direct)    215.20     4.00     6.75
  0 (direct)    225.95     4.00     3.75
  1 (profile)   233.70     4.00     1.00
  1 (profile)   238.70     4.00     7.00
  0 (direct)    249.70     4.00     3.25
  1 (profile)   256.95     4.00     3.50
  2 (control)   264.45     4.00     5.75
  2 (control)   274.20     4.00     5.25
  2 (control)   283.45     4.00     1.25
  1 (profile)   288.70     4.00     4.25
  2 (control)   296.95     4.00     6.25
  1 (profile)   307.20     4.00     4.25
  0 (direct)    315.45     4.00     2.75
  0 (direct)    322.20     4.00     2.75
  0 (direct)    328.95     4.00     6.50
  2 (control)   339.45     4.00     1.50
  1 (profile)   344.95     4.00     2.50
  1 (profile)   351.45     4.00     5.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.50
  1 (profile)    18.70     4.00     5.25
  1 (profile)    27.95     4.00     3.50
  2 (control)    35.45     4.00     6.50
  0 (direct)     45.95     4.00     1.00
  2 (control)    50.95     4.00     4.50
  1 (profile)    59.45     4.00     6.50
  0 (direct)     69.95     4.00     5.25
  0 (direct)     79.20     4.00     1.50
  0 (direct)     84.70     4.00     4.25
  2 (control)    92.95     4.00     1.25
  1 (profile)    98.20     4.00     2.25
  2 (control)   104.45     4.00     5.75
  2 (control)   114.20     4.00     4.50
  2 (control)   122.70     4.00     6.25
  0 (direct)    132.95     4.00     2.75
  0 (direct)    139.70     4.00     2.50
  1 (profile)   146.20     4.00     2.25
  0 (direct)    152.45     4.00     4.75
  1 (profile)   161.20     4.00     6.25
  1 (profile)   171.45     4.00     2.50
  2 (control)   177.95     4.00     2.00
  0 (direct)    183.95     4.00     6.00
  0 (direct)    193.95     4.00     7.00
  2 (control)   204.95     4.00     5.50
  1 (profile)   214.45     4.00     1.75
  2 (control)   220.20     4.00     6.75
  1 (profile)   230.95     4.00     3.75
  0 (direct)    238.70     4.00     3.25
  1 (profile)   245.95     4.00     1.50
  0 (direct)    251.45     4.00     5.75
  1 (profile)   261.20     4.00     4.25
  1 (profile)   269.45     4.00     1.75
  1 (profile)   275.20     4.00     3.50
  0 (direct)    282.70     4.00     7.00
  0 (direct)    293.70     4.00     3.00
  2 (control)   300.70     4.00     1.25
  2 (control)   305.95     4.00     2.75
  2 (control)   312.70     4.00     1.00
  0 (direct)    317.70     4.00     5.00
  2 (control)   326.70     4.00     3.75
  2 (control)   334.45     4.00     6.75
  1 (profile)   345.20     4.00     5.00
  0 (direct)    354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

