-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.75
  2 (control)    16.95     4.00     4.50
  2 (control)    25.45     4.00     1.75
  2 (control)    31.20     4.00     2.25
  0 (direct)     37.45     4.00     1.50
  0 (direct)     42.95     4.00     2.50
  0 (direct)     49.45     4.00     1.00
  1 (profile)    54.45     4.00     6.00
  1 (profile)    64.45     4.00     6.50
  2 (control)    74.95     4.00     3.75
  2 (control)    82.70     4.00     5.00
  1 (profile)    91.70     4.00     3.00
  1 (profile)    98.70     4.00     2.25
  0 (direct)    104.95     4.00     7.00
  2 (control)   115.95     4.00     3.00
  1 (profile)   122.95     4.00     1.25
  2 (control)   128.20     4.00     1.50
  1 (profile)   133.70     4.00     2.75
  0 (direct)    140.45     4.00     5.50
  0 (direct)    149.95     4.00     3.25
  2 (control)   157.20     4.00     5.25
  2 (control)   166.45     4.00     5.75
  0 (direct)    176.20     4.00     4.25
  0 (direct)    184.45     4.00     1.75
  1 (profile)   190.20     4.00     4.25
  0 (direct)    198.45     4.00     3.50
  1 (profile)   205.95     4.00     5.50
  2 (control)   215.45     4.00     4.75
  2 (control)   224.20     4.00     5.75
  1 (profile)   233.95     4.00     5.25
  0 (direct)    243.20     4.00     7.00
  1 (profile)   254.20     4.00     4.50
  1 (profile)   262.70     4.00     2.00
  1 (profile)   268.70     4.00     6.50
  2 (control)   279.20     4.00     5.00
  2 (control)   288.20     4.00     3.50
  0 (direct)    295.70     4.00     1.00
  2 (control)   300.70     4.00     6.25
  2 (control)   310.95     4.00     2.50
  0 (direct)    317.45     4.00     6.25
  0 (direct)    327.70     4.00     6.75
  0 (direct)    338.45     4.00     2.75
  1 (profile)   345.20     4.00     1.25
  1 (profile)   350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.75
  2 (control)    16.95     4.00     6.25
  2 (control)    27.20     4.00     2.75
  0 (direct)     33.95     4.00     1.75
  0 (direct)     39.70     4.00     5.75
  1 (profile)    49.45     4.00     2.50
  0 (direct)     55.95     4.00     7.00
  2 (control)    66.95     4.00     1.75
  2 (control)    72.70     4.00     2.75
  0 (direct)     79.45     4.00     4.25
  1 (profile)    87.70     4.00     6.00
  1 (profile)    97.70     4.00     4.25
  1 (profile)   105.95     4.00     5.50
  0 (direct)    115.45     4.00     1.50
  0 (direct)    120.95     4.00     7.00
  1 (profile)   131.95     4.00     1.25
  2 (control)   137.20     4.00     1.25
  0 (direct)    142.45     4.00     1.50
  1 (profile)   147.95     4.00     3.50
  1 (profile)   155.45     4.00     6.50
  0 (direct)    165.95     4.00     5.00
  0 (direct)    174.95     4.00     6.75
  2 (control)   185.70     4.00     4.50
  2 (control)   194.20     4.00     5.25
  1 (profile)   203.45     4.00     2.50
  2 (control)   209.95     4.00     2.00
  1 (profile)   215.95     4.00     3.25
  0 (direct)    223.20     4.00     5.50
  2 (control)   232.70     4.00     1.00
  2 (control)   237.70     4.00     6.75
  0 (direct)    248.45     4.00     3.00
  0 (direct)    255.45     4.00     6.50
  2 (control)   265.95     4.00     4.50
  2 (control)   274.45     4.00     3.50
  1 (profile)   281.95     4.00     1.00
  1 (profile)   286.95     4.00     3.75
  2 (control)   294.70     4.00     4.75
  1 (profile)   303.45     4.00     2.25
  2 (control)   309.70     4.00     5.00
  1 (profile)   318.70     4.00     5.25
  0 (direct)    327.95     4.00     5.75
  1 (profile)   337.70     4.00     3.00
  0 (direct)    344.70     4.00     2.25
  2 (control)   350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

