-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     2.75
  1 (profile)    20.95     4.00     3.50
  2 (control)    28.45     4.00     1.00
  0 (direct)     33.45     4.00     6.75
  1 (profile)    44.20     4.00     4.25
  2 (control)    52.45     4.00     6.00
  2 (control)    62.45     4.00     1.75
  0 (direct)     68.20     4.00     6.50
  2 (control)    78.70     4.00     2.25
  0 (direct)     84.95     4.00     4.75
  2 (control)    93.70     4.00     5.00
  0 (direct)    102.70     4.00     4.50
  2 (control)   111.20     4.00     5.50
  0 (direct)    120.70     4.00     4.25
  1 (profile)   128.95     4.00     3.00
  2 (control)   135.95     4.00     5.25
  2 (control)   145.20     4.00     3.75
  1 (profile)   152.95     4.00     3.50
  1 (profile)   160.45     4.00     6.25
  1 (profile)   170.70     4.00     7.00
  2 (control)   181.70     4.00     1.25
  1 (profile)   186.95     4.00     6.25
  1 (profile)   197.20     4.00     5.75
  0 (direct)    206.95     4.00     2.75
  0 (direct)    213.70     4.00     7.00
  0 (direct)    224.70     4.00     1.50
  1 (profile)   230.20     4.00     5.50
  2 (control)   239.70     4.00     4.50
  1 (profile)   248.20     4.00     5.25
  2 (control)   257.45     4.00     1.75
  1 (profile)   263.20     4.00     6.50
  0 (direct)    273.70     4.00     2.00
  0 (direct)    279.70     4.00     6.75
  1 (profile)   290.45     4.00     3.00
  0 (direct)    297.45     4.00     2.50
  2 (control)   303.95     4.00     3.75
  0 (direct)    311.70     4.00     2.50
  2 (control)   318.20     4.00     3.25
  2 (control)   325.45     4.00     5.00
  0 (direct)    334.45     4.00     5.75
  0 (direct)    344.20     4.00     1.50
  1 (profile)   349.70     4.00     1.25
  2 (control)   354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.50
  0 (direct)     16.70     4.00     3.75
  1 (profile)    24.45     4.00     1.25
  0 (direct)     29.70     4.00     1.50
  0 (direct)     35.20     4.00     1.50
  1 (profile)    40.70     4.00     1.75
  2 (control)    46.45     4.00     6.50
  2 (control)    56.95     4.00     2.00
  2 (control)    62.95     4.00     3.00
  0 (direct)     69.95     4.00     4.75
  0 (direct)     78.70     4.00     2.50
  2 (control)    85.20     4.00     7.00
  0 (direct)     96.20     4.00     1.75
  1 (profile)   101.95     4.00     4.50
  1 (profile)   110.45     4.00     5.50
  2 (control)   119.95     4.00     6.25
  1 (profile)   130.20     4.00     3.50
  0 (direct)    137.70     4.00     5.75
  2 (control)   147.45     4.00     2.50
  0 (direct)    153.95     4.00     4.50
  2 (control)   162.45     4.00     6.75
  1 (profile)   173.20     4.00     1.00
  2 (control)   178.20     4.00     4.25
  1 (profile)   186.45     4.00     2.25
  1 (profile)   192.70     4.00     5.50
  0 (direct)    202.20     4.00     5.00
  2 (control)   211.20     4.00     5.75
  1 (profile)   220.95     4.00     2.75
  1 (profile)   227.70     4.00     3.25
  0 (direct)    234.95     4.00     7.00
  2 (control)   245.95     4.00     6.25
  0 (direct)    256.20     4.00     6.50
  1 (profile)   266.70     4.00     3.00
  1 (profile)   273.70     4.00     2.25
  0 (direct)    279.95     4.00     6.75
  2 (control)   290.70     4.00     2.75
  2 (control)   297.45     4.00     1.25
  0 (direct)    302.70     4.00     4.25
  1 (profile)   310.95     4.00     1.00
  2 (control)   315.95     4.00     3.75
  2 (control)   323.70     4.00     5.00
  2 (control)   332.70     4.00     6.00
  1 (profile)   342.70     4.00     5.25
  1 (profile)   351.95     4.00     5.25
  0 (direct)    361.20     4.00     0.00

