-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  0 (direct)     14.20     4.00     1.75
  0 (direct)     19.95     4.00     3.00
  1 (profile)    26.95     4.00     5.00
  0 (direct)     35.95     4.00     5.75
  1 (profile)    45.70     4.00     6.50
  1 (profile)    56.20     4.00     4.25
  2 (control)    64.45     4.00     1.25
  0 (direct)     69.70     4.00     2.50
  0 (direct)     76.20     4.00     3.75
  1 (profile)    83.95     4.00     3.50
  1 (profile)    91.45     4.00     1.50
  2 (control)    96.95     4.00     1.00
  2 (control)   101.95     4.00     1.25
  1 (profile)   107.20     4.00     2.25
  1 (profile)   113.45     4.00     1.50
  2 (control)   118.95     4.00     6.75
  0 (direct)    129.70     4.00     5.25
  2 (control)   138.95     4.00     6.25
  2 (control)   149.20     4.00     6.75
  2 (control)   159.95     4.00     5.75
  1 (profile)   169.70     4.00     2.50
  0 (direct)    176.20     4.00     7.00
  1 (profile)   187.20     4.00     4.50
  2 (control)   195.70     4.00     2.00
  2 (control)   201.70     4.00     2.75
  0 (direct)    208.45     4.00     2.25
  0 (direct)    214.70     4.00     4.25
  1 (profile)   222.95     4.00     5.25
  2 (control)   232.20     4.00     7.00
  0 (direct)    243.20     4.00     6.25
  1 (profile)   253.45     4.00     1.75
  0 (direct)    259.20     4.00     6.50
  1 (profile)   269.70     4.00     3.50
  2 (control)   277.20     4.00     5.50
  2 (control)   286.70     4.00     2.75
  1 (profile)   293.45     4.00     5.50
  2 (control)   302.95     4.00     4.75
  1 (profile)   311.70     4.00     6.00
  0 (direct)    321.70     4.00     3.25
  0 (direct)    328.95     4.00     4.50
  0 (direct)    337.45     4.00     3.75
  2 (control)   345.20     4.00     5.00
  2 (control)   354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  0 (direct)     14.95     4.00     3.00
  2 (control)    21.95     4.00     2.25
  1 (profile)    28.20     4.00     1.50
  0 (direct)     33.70     4.00     5.25
  2 (control)    42.95     4.00     2.25
  0 (direct)     49.20     4.00     4.75
  2 (control)    57.95     4.00     2.75
  0 (direct)     64.70     4.00     2.50
  0 (direct)     71.20     4.00     1.00
  2 (control)    76.20     4.00     6.25
  0 (direct)     86.45     4.00     5.00
  2 (control)    95.45     4.00     3.75
  2 (control)   103.20     4.00     5.00
  2 (control)   112.20     4.00     5.75
  1 (profile)   121.95     4.00     1.25
  1 (profile)   127.20     4.00     5.75
  0 (direct)    136.95     4.00     6.75
  0 (direct)    147.70     4.00     4.50
  2 (control)   156.20     4.00     3.75
  0 (direct)    163.95     4.00     1.75
  0 (direct)    169.70     4.00     6.00
  0 (direct)    179.70     4.00     1.50
  1 (profile)   185.20     4.00     2.00
  1 (profile)   191.20     4.00     7.00
  0 (direct)    202.20     4.00     4.25
  2 (control)   210.45     4.00     6.50
  1 (profile)   220.95     4.00     2.75
  2 (control)   227.70     4.00     6.75
  1 (profile)   238.45     4.00     5.50
  2 (control)   247.95     4.00     6.50
  0 (direct)    258.45     4.00     3.50
  1 (profile)   265.95     4.00     4.25
  2 (control)   274.20     4.00     3.25
  2 (control)   281.45     4.00     1.00
  2 (control)   286.45     4.00     1.25
  0 (direct)    291.70     4.00     3.50
  1 (profile)   299.20     4.00     5.50
  1 (profile)   308.70     4.00     6.25
  2 (control)   318.95     4.00     2.50
  1 (profile)   325.45     4.00     7.00
  1 (profile)   336.45     4.00     4.50
  1 (profile)   344.95     4.00     5.25
  0 (direct)    354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

